"date"	"value"
1993-08-01	72.092654
1993-09-01	54.129458
1993-10-01	29.469073
1993-11-01	10.067788
1993-12-01	5.386966
1994-01-01	7.557168
1994-02-01	16.706712
1994-03-01	41.9006
1994-04-01	55.603524
1994-05-01	101.787864
1994-06-01	110.622308
1994-07-01	122.354919
1994-08-01	86.897066
1994-09-01	61.529166
1994-10-01	28.705308
1994-11-01	10.426897
1994-12-01	6.981518
1995-01-01	8.862128
1995-02-01	14.603801
1995-03-01	31.069314
1995-04-01	58.28815
1995-05-01	87.344796
1995-06-01	101.903376
1995-07-01	124.303362
1995-08-01	91.187065
1995-09-01	52.153694
1995-10-01	30.815794
1995-11-01	10.416935
1995-12-01	6.490332
1996-01-01	9.592587
1996-02-01	15.87971
1996-03-01	32.060746
1996-04-01	57.691539
1996-05-01	87.251824
1996-06-01	115.684946
1996-07-01	122.424614
1996-08-01	87.02795
1996-09-01	42.581969
1996-10-01	22.849566
1996-11-01	8.93586
1996-12-01	6.888461
1997-01-01	7.813385
1997-02-01	15.673321
1997-03-01	42.528006
1997-04-01	50.603169
1997-05-01	96.236185
1997-06-01	117.052201
1997-07-01	114.660486
1997-08-01	90.140656
1997-09-01	55.998165
1997-10-01	26.244387
1997-11-01	10.18116
1997-12-01	6.70261
1998-01-01	7.344862
1998-02-01	18.224983
1998-03-01	39.80863
1998-04-01	57.450587
1998-05-01	90.308868
1998-06-01	115.454599
1998-07-01	122.843217
1998-08-01	75.684293
1998-09-01	49.642473
1998-10-01	27.612072
1998-11-01	10.395298
1998-12-01	6.249112
1999-01-01	7.787828
1999-02-01	14.414147
1999-03-01	38.605149
1999-04-01	55.961134
1999-05-01	92.27967
1999-06-01	113.91795
1999-07-01	115.565431
1999-08-01	93.438853
1999-09-01	58.413634
1999-10-01	31.339855
1999-11-01	9.015549
1999-12-01	7.629044
2000-01-01	8.972769
2000-02-01	16.858002
2000-03-01	35.025359
2000-04-01	60.957518
2000-05-01	102.481076
2000-06-01	128.758926
2000-07-01	109.621032
2000-08-01	55.68802
2000-09-01	56.506037
2000-10-01	25.845204
2000-11-01	10.905429
2000-12-01	5.862557
2001-01-01	9.15553
2001-02-01	16.10109
2001-03-01	36.344111
2001-04-01	59.677738
2001-05-01	98.565942
2001-06-01	114.417658
2001-07-01	127.091232
2001-08-01	87.885026
2001-09-01	50.383433
2001-10-01	28.946656
2001-11-01	12.483579
2001-12-01	9.436739
2002-01-01	8.164603
2002-02-01	15.146316
2002-03-01	41.423759
2002-04-01	50.134496
2002-05-01	95.992393
2002-06-01	123.902908
2002-07-01	121.194826
2002-08-01	86.808369
2002-09-01	52.124277
2002-10-01	25.233301
2002-11-01	13.095292
2002-12-01	7.696458
2003-01-01	9.726955
2003-02-01	15.430967
2003-03-01	41.587233
2003-04-01	61.926364
2003-05-01	106.168733
2003-06-01	119.81514
2003-07-01	91.061004
2003-08-01	59.437298
2003-09-01	40.331915
2003-10-01	26.177009
2003-11-01	11.168806
2003-12-01	9.305621
2004-01-01	9.445547
2004-02-01	14.045205
2004-03-01	34.568102
2004-04-01	49.227185
2004-05-01	87.169769
2004-06-01	111.22602
2004-07-01	123.518574
2004-08-01	99.14503
2004-09-01	53.980198
2004-10-01	26.751947
2004-11-01	14.399412
2004-12-01	8.987096
2005-01-01	9.065857
2005-02-01	15.339336
2005-03-01	33.31317
2005-04-01	60.389897
2005-05-01	94.294285
2005-06-01	121.405105
