campaing,WP4_ID,nep
3,3708,-0.7364163783047869
3,3709,-0.7518020473415905
3,3710,-1.1208943470160992
3,3711,-1.128444546106232
3,3712,-0.8611004025461865
3,3713,-0.8399671436697128
3,3714,-0.8123035289996011
3,3715,-0.699482245030369
3,3716,-0.7208017839719528
3,3717,-0.803801453522461
3,3718,-0.7112078096539693
3,3719,-0.7774815062139991
3,3720,-0.7037067727587015
3,3721,-0.6406787535643738
3,3722,-0.6213971771295828
3,3723,-0.591805137786551
3,3724,-0.9372249393465366
3,3725,-0.6561979671710442
3,3727,-0.556606766440949
3,3728,-0.43292977842712477
3,3729,-0.6714015867153279
3,3730,-0.6451950989794444
3,3731,-0.3813015008646102
3,3733,-0.6667424791239696
3,3734,-0.6530541332404538
3,3735,-0.7008417829638854
3,3736,-0.8081666031410366
3,3737,-0.5893141954663027
3,3738,-0.499693794426459
3,3739,-0.6912962074239969
3,3740,-0.4195354976299566
3,3741,-0.3981977858069339
3,3742,-0.5651417448869377
3,3743,-0.5628709235084616
3,3744,-0.4482850055613893
3,3745,-0.4832141560009471
3,3746,-0.4816501916352561
3,3747,-0.5553532751058279
3,3748,-0.5016117812307456
3,3749,-0.5876237590552309
3,3750,-0.6150463812643527
3,3751,-0.3885982596067001
3,3752,-0.6297622761100085
3,3753,-0.5644024706037175
3,3754,-0.6939092189191144
3,3755,-0.6454603177116113
3,3756,-0.6856129695306669
3,3757,-0.7001768299631822
3,3758,-0.667752652099005
3,3759,-0.634476492671799
3,3760,-0.6104639439735499
3,3761,-0.5167792808464812
3,3762,-0.6502118247574639
3,3763,-1.1896355367754707
3,3764,-1.0092731650388298
3,3765,-0.7794186864554086
3,3766,-0.6361914046439483
3,3767,-0.5878447765735408
3,3768,-0.4568935185562669
3,3769,-0.5117808868755478
3,3770,-0.7058752946019573
3,3771,-0.6060439460278866
3,3772,-0.5923391579172532
3,3773,-0.5537545636523465
3,3775,-0.7406710394746813
3,3776,-0.8985510402245886
3,3777,-0.6964368769321757
3,3778,-0.5078080536118209
3,3779,-0.6507888120286145
3,3780,-0.6307016698652322
3,3781,-0.7066552800523362
3,3782,-0.6271791108967423
3,3783,-0.4062579603779169
3,3784,-0.09113063933940882
3,3785,-0.5780270400913945
3,3786,-0.5377745630214485
3,3787,-0.5954709905671159
3,3788,-0.47053126731530165
3,3789,-0.6265004877449021
3,3790,-0.44715768117983506
3,3791,-0.6201167804447285
3,3792,-0.5304370765141053
3,3793,-0.45053001522954667
3,3794,-0.595511937272937
3,3795,-0.7548774990736918
3,3796,-0.8337977884145312
3,3797,-0.8028446991669898
3,3798,-0.38227898863392096
3,3799,-0.48933836371085204
3,3800,-0.8035623286472026
3,3801,-0.7333172732060584
3,3802,-0.644444867616806
3,3803,-0.7848142571792505
3,3804,-0.5910557694656144
3,3805,-0.6327604011363009
3,3806,-0.9358637434585005
3,3807,-1.12004492291109
3,3808,-0.8198631853791268
3,3809,-0.5953867213953469
3,3810,-0.6466080581911365
3,3811,-0.6047189457120299
3,3812,-0.39897201388644843
3,3813,-0.4376997963106718
3,3814,-0.5853903505192115
3,3815,-0.7534005261182595
3,3816,-0.6472989895910376
3,3817,-0.9266513102366865
3,3818,-0.7635098791701114
3,3819,-0.9887844561831836
3,3820,-0.6072932695137779
3,3821,-0.8682289755972921
3,3822,-0.9261251437095445
3,3823,-2.5135802556627684
3,3824,-1.7097316269521683
3,3825,-1.1949475255620163
3,3826,-1.1488389053839079
3,3827,-0.9252678287041385
3,3828,-0.7909216324709277
3,3829,-0.6282008202919486
3,3830,-0.5109952663514491
3,3831,-0.5717718941456646
3,3832,-0.7070909241783403
3,3833,-0.964084583507956
3,3834,-0.801225395868867
3,3835,-1.0982039750526773
3,3836,-1.2045783565062975
3,3837,-1.247461339872552
3,3838,-1.8063103663849347
3,3839,-1.8452467929805378
3,3840,-1.8293888339319844
3,3841,-1.830104331174486
3,3842,-2.0250088472490515
3,3843,-1.9792414466164892
3,3844,-2.7657891195942343
3,3845,-4.3039073847678235
3,3846,-3.5266706428313426
3,3847,-1.9661659141819696
3,3848,-1.7108652694123987
3,3849,-1.5776682615342743
3,3850,-1.3056749292969334
3,3851,-0.5679803289504872
3,3852,-0.5398320942662297
3,3853,-1.1727096383374709
3,3854,-1.0935767571581865
3,3855,-1.4671569903342911
3,3856,-1.0710869870679534
3,3857,-1.0340990434752224
3,3858,-1.6010973628465412
3,3859,-1.6102863293155976
3,3860,-1.2599572635596625
3,3861,-0.8877856114305572
3,3862,-0.934609021316016
3,3863,-0.8972392224318249
3,3864,-1.0210210468262733
3,3865,-0.9769407795036076
3,3866,-0.9745435890214664
3,3867,-1.1949129166410923
3,3868,-1.1765924884380252
3,3869,-1.8204147502682384
3,3870,-1.6433648751656664
3,3871,-1.23014574808492
3,3872,-1.6269684288068609
3,3873,-1.5422002341898136
3,3874,-1.1870329914756104
3,3875,-1.1382261475309352
3,3876,-1.1536813173412463
3,3877,-1.1790291112930016
3,3878,-1.0653533160922324
3,3879,-1.1300970243937898
3,3880,-1.4866662538370379
3,3947,-0.63674416081067
4,3507,-0.17833935924297206
4,3508,-0.3049380226483509
4,3509,-0.4324818586197061
4,3510,-0.5968970440972219
4,3511,-0.6227716007847705
4,3512,-0.5774143454808303
4,3513,-0.15081655685900355
4,3514,0.40276998823024807
4,3515,0.7703590597084262
4,3516,0.8198823408752491
4,3517,0.4512264890228218
4,3518,0.9120363166682781
4,3519,1.1313739372817235
4,3520,-0.01339169904610655
4,3521,3.224341962827049
4,3522,2.509773036092643
4,3523,0.6585033938241873
4,3524,1.9904717258360811
4,3525,1.9368920315848992
4,3526,1.6748159822726774
4,3527,1.8910504284885281
4,3528,1.9470988183716746
4,3529,1.3258347969875928
4,3530,1.8430306921409634
4,3531,2.1142232693167804
4,3532,1.9787679987633846
4,3533,1.723996394075993
4,3534,2.6633224202515504
4,3535,0.9035219184887728
4,3536,0.645577705004324
4,3537,0.6467332127569105
4,3538,0.6152376402690516
4,3539,0.5650073195556341
4,3540,0.9975018915586514
4,3541,0.5246721913227693
4,3542,0.9938262981797115
4,3543,-0.2804969506674398
4,3544,-0.14736437592255971
4,3545,-0.4933436541756289
4,3546,-0.5834783756172567
4,3547,-0.5836511435988501
4,3548,-0.578257882683996
4,3549,-0.6072722274464588
4,3550,-0.60245378971603325
4,3551,-0.5128395473812617
4,3552,-0.4952426289448361
4,3553,-0.5878414525175557
4,3554,-0.6296415893908849
4,3555,-0.755674494162242
4,3556,-0.6864797383073971
4,3557,-0.7246280676528948
4,3558,-0.6712596480448704
4,3559,-0.6382605337297956
4,3560,-0.6464932852729136
4,3561,-0.6324008111397501
4,3562,-0.6673879021355159
4,3563,-0.7412268521467238
4,3564,-0.6448854124545299
4,3565,-0.6443546705018921
4,3566,-0.4596679740223527
4,3567,-0.5502129730281199
4,3568,-0.5139690882502067
4,3569,-0.6197401369204366
4,3570,-0.7312660307626639
4,3571,-0.6738832197391813
4,3572,-0.6553726480865685
4,3573,-0.6942088271946075
4,3574,-0.571980543815087
4,3575,-0.6851323604546605
4,3576,-0.7564395222448657
4,3577,-0.7095964482386314
4,3578,-0.6892375427855901
4,3579,-0.6931399379139797
4,3580,-0.6502191088946097
4,3581,-0.8443410716398969
4,3582,-0.7441018707948042
4,3583,-0.6420837556659313
4,3584,-0.741953106226457
4,3585,-0.686270970272769
4,3586,-0.6009148868782099
4,3587,-0.6232469180496892
4,3588,-0.6714957715690757
4,3589,-0.6215527040704568
4,3590,-0.713310786861544
4,3592,-0.6555020945470015
4,3593,-0.6240938521206806
4,3594,-0.5895927717425541
4,3595,-0.7652238694261819
4,3596,-0.8026639591541707
4,3597,-0.6982718884892378
4,3598,-0.6742537877932812
4,3599,-0.6582274769787199
4,3600,-0.7436400534443537
4,3601,-0.5776854908556013
4,3602,-0.6381387137291871
4,3603,-0.6024039634597074
4,3604,-0.6371473776027698
4,3605,-0.5498621154583087
4,3606,-0.6001589951621229
4,3607,-0.5888509638586411
4,3608,-0.6297895792793605
4,3609,-0.6211184754102931
4,3610,-0.6467041600416364
4,3611,-0.6011226127785543
4,3612,-0.5646209850687677
4,3613,-0.618278579514973
4,3614,-0.6466679736611302
4,3615,-0.7314395545734473
4,3616,-0.5980348487423891
4,3617,-0.6353232027725522
4,3618,-0.7065411414676886
4,3619,-0.7291548684934349
4,3620,-0.729957601423885
4,3621,-0.6196638521248101
4,3622,-0.5654567602933005
4,3623,-0.6838761519527947
4,3624,-0.8041688298205228
4,3625,-0.7858497338371233
4,3626,-0.6497405733389457
4,3627,-0.7275993521010121
4,3628,-0.7504185451990272
4,3629,-0.6369027051421318
4,3630,-0.6229728297058859
4,3631,-0.6969578232350437
4,3632,-0.5819630031048079
4,3633,-0.5859784058418921
4,3634,-0.6420609919581912
4,3635,-0.5309387114594216
4,3636,-0.6272111976905693
4,3637,-0.5753574530382636
4,3638,-0.6497958971464975
4,3639,-0.6353527132374586
4,3640,-0.6813466245088831
4,3641,-0.7024658399457586
4,3642,-0.5449361673318796
4,3643,-0.6283417978281804
4,3644,-0.6762960107608159
4,3645,-0.7214183474940918
4,3646,-0.7188514414386461
4,3647,-0.6757894539254498
4,3648,-0.6662535541251482
4,3649,-0.5843475158991518
4,3650,-0.6376788638105608
4,3651,-0.5508447211913151
4,3652,-0.6162333918744681
4,3653,-0.6526234921738833
4,3654,-0.6560129136659949
4,3655,-0.6657893638747113
4,3656,-0.6700084599817204
4,3657,-0.6787293871495685
4,3658,-0.5842563155653856
4,3659,-0.6242164689098875
4,3660,-0.6667868083818291
4,3661,-0.6698899284399303
4,3662,-0.6371684985978484
4,3663,-0.5010217684880574
4,3664,-0.5093999013793535
4,3665,-0.5841516586476864
4,3666,-0.6521294233398043
4,3667,-0.816319333525629
4,3668,-0.8170904344767755
4,3669,-0.7645651025764397
4,3670,-0.742974297046717
4,3671,-0.8310500959186855
4,3672,-0.7880553895083832
4,3673,-0.6673622486868632
4,3674,-0.5850032158090664
4,3675,-0.6386969438406942
4,3676,-0.6604046502220969
4,3677,-0.6401805139885682
4,3678,-0.7180810031740694
4,3679,-0.649972411018355
4,3680,-0.6698512290292927
4,3681,-0.5925957290222539
4,3682,-0.6802220200561122
4,3683,-0.6265834538222025
4,3684,-0.7201800450229522
4,3685,-0.6519043059431254
4,3686,-0.6265077919008378
4,3687,-0.6207950229576825
4,3688,-0.6445149139791878
4,3689,-0.6327100854739346
4,3690,-0.5837124871772759
4,3691,-0.5958199373694978
4,3692,-0.5059724938175771
4,3693,-0.5682670112981133
4,3694,-0.662729008102699
4,3695,-0.5672017329246543
4,3696,-0.5619132381785311
4,3697,-0.43637541644435746
4,3698,-0.4276407506131458
4,3699,-0.6473622066087862
4,3700,-0.5381576898679543
4,3701,-0.5339056249140854
4,3702,-0.5777329344149286
4,3703,-0.5394887037832582
4,3704,-0.7145765337532903
4,3705,-0.5235089820039056
4,3706,-0.555922653355929
4,3707,-0.497548420627532
4,3708,-0.7016418592982474
4,3709,-0.7321516732405863
4,3710,-0.9756061966884378
4,3711,-1.0044033292579908
4,3712,-0.8224530747131955
4,3713,-0.795992680594624
4,3714,-0.7377841874514839
4,3715,-0.6893805217863923
4,3716,-0.6713871484474394
4,3717,-0.7604097642656428
4,3718,-0.6750882657186703
4,3719,-0.7339020573757238
4,3720,-0.6894241646075916
4,3721,-0.6255038148273468
4,3722,-0.610489506628499
4,3723,-0.5619925828420346
4,3724,-0.8730578073355009
4,3725,-0.6163606735905086
4,3727,-0.48715622430420186
4,3728,-0.4081716163846792
4,3729,-0.6300671751335888
4,3730,-0.5825759437085498
4,3731,-0.34492924874724995
4,3733,-0.6471714432203357
4,3734,-0.6144529184223713
4,3735,-0.6841786281727251
4,3736,-0.7702385097326764
4,3737,-0.5791239749059339
4,3738,-0.46943386625492955
4,3739,-0.629400667858952
4,3740,-0.4103759052443337
4,3741,-0.33278221177133255
4,3742,-0.5040909232131882
4,3743,-0.5243722397997858
4,3744,-0.41642557997368773
4,3745,-0.44023656012478607
4,3746,-0.46217242197886804
4,3747,-0.5226680018339788
4,3748,-0.4608475960267721
4,3749,-0.5428146124834679
4,3750,-0.5883504852240286
4,3751,-0.3497140314122074
4,3752,-0.570698090934966
4,3753,-0.5034358338447978
4,3754,-0.6425573583999972
4,3755,-0.5982560938294053
4,3756,-0.6508746100572161
4,3757,-0.667380034912687
4,3758,-0.6431260988730259
4,3759,-0.5945630163197788
4,3760,-0.6059860145113483
4,3761,-0.4783170602734659
4,3762,-0.6027960865503451
4,3763,-1.1187803071052091
4,3764,-0.9318592634612192
4,3765,-0.7646553615257528
4,3766,-0.6200596502738869
4,3767,-0.5561106796930265
4,3768,-0.4228407991912888
4,3769,-0.48465212662266954
4,3770,-0.6491138606742858
4,3771,-0.5417794974528439
4,3772,-0.538917116733303
4,3773,-0.499158479312349
4,3775,-0.676373720647412
4,3776,-0.8529458173706942
4,3777,-0.6786101242904115
4,3778,-0.49736895851991736
4,3779,-0.6257124939125257
4,3780,-0.6169048992496298
4,3781,-0.6580945360429314
4,3782,-0.5552776790479329
4,3783,-0.3865472140593958
4,3784,-0.06388489964187218
4,3785,-0.5294474666797431
4,3786,-0.5040730802394483
4,3787,-0.57842773373466
4,3788,-0.44798971599713006
4,3789,-0.5877032768336132
4,3790,-0.4258620307057357
4,3791,-0.5954856034771426
4,3792,-0.5062894344832464
4,3793,-0.4217858793347682
4,3794,-0.5506787758327947
4,3795,-0.7300207956124466
4,3796,-0.7577106108767734
4,3797,-0.7130369284357948
4,3798,-0.3693092121954631
4,3799,-0.45480496172397666
4,3800,-0.7828567892690365
4,3801,-0.703973659212245
4,3802,-0.594135671267534
4,3803,-0.747920440124605
4,3804,-0.5725527702835087
4,3805,-0.5926124040060883
4,3806,-0.9041232069554958
4,3807,-1.0450595687532303
4,3808,-0.7445873760247819
4,3809,-0.5206012809777614
4,3810,-0.5976856773822009
4,3811,-0.5462365984777634
4,3812,-0.3497652551231718
4,3813,-0.4028780318314566
4,3814,-0.5227746719091168
4,3815,-0.7282541484721304
4,3816,-0.6491355722042228
4,3817,-0.9107378174174086
4,3818,-0.7008123130795716
4,3819,-0.9583606941552525
4,3820,-0.5379132961795056
4,3821,-0.8532486577881173
4,3822,-0.9263729935231331
4,3823,-2.585774076389867
4,3824,-1.6402483227343125
4,3825,-1.1246318765738295
4,3826,-1.0366899344260636
4,3827,-0.8505577641230382
4,3828,-0.7226285206724292
4,3829,-0.5782774527370942
4,3830,-0.4748602678945628
4,3831,-0.5676995369173716
4,3832,-0.6378266912642179
4,3833,-0.996834925479979
4,3834,-0.699273043177207
4,3835,-1.093536815190004
4,3836,-1.1627127710518834
4,3837,-1.1827872906294559
4,3838,-1.8038964796589956
4,3839,-1.8848046074922673
4,3840,-1.8443447816486815
4,3841,-1.8330474681565987
4,3842,-2.062392672966475
4,3843,-1.9559965783853437
4,3844,-2.6670637580622505
4,3845,-4.197127370377712
4,3846,-3.427184107608448
4,3847,-1.8328040540388681
4,3848,-1.5178912403055902
4,3849,-1.4252708233048008
4,3850,-1.1361138163882492
4,3851,-0.5113524487902209
4,3852,-0.499710356003269
4,3853,-1.1265895512078803
4,3854,-1.027899905725129
4,3855,-1.3991060049535582
4,3856,-1.0167513590171717
4,3857,-0.9846300295540032
4,3858,-1.5861468163312042
4,3859,-1.641442167496076
4,3860,-1.2395490861438854
4,3861,-0.8722310399853083
4,3862,-0.8787825518632388
4,3863,-0.8885766790906099
4,3864,-1.054606094451242
4,3865,-0.9876613568839188
4,3866,-0.9721311579086364
4,3867,-1.1526681502034033
4,3868,-1.149854046891848
4,3869,-1.83382911433345
4,3870,-1.6149969269466027
4,3871,-1.1608452805843184
4,3872,-1.5723383907098754
4,3873,-1.4850427688200618
4,3874,-1.1481340849931112
4,3875,-1.0906401097533316
4,3876,-1.1151676723678088
4,3877,-1.1314568253912656
4,3878,-1.0531789196314174
4,3879,-1.1418163635293266
4,3880,-1.418979988024541
4,3947,-0.6055342298931569
5,3507,-0.046733421317321444
5,3508,-0.0661287431668472
5,3509,-0.15354466059082286
5,3510,-0.3113668124232899
5,3511,-0.32800500750650563
5,3512,-0.2582320433988453
5,3513,0.15984972085077065
5,3514,0.7219175934543179
5,3515,1.041026776627353
5,3516,1.1871126895697794
5,3517,0.7603521886274813
5,3518,1.234496609356734
5,3519,1.6869351376344337
5,3520,0.3542930700367133
5,3521,3.5256753957570717
5,3522,2.8331855499153282
5,3523,1.6111584879393246
5,3524,2.2906933560440628
5,3525,2.180444224275585
5,3526,2.2095353843609846
5,3527,2.052525135828694
5,3528,1.9499945725172512
5,3529,1.4960092266131924
5,3530,1.9044389481784365
5,3531,2.146852891984969
5,3532,2.0300495329681416
5,3533,1.7747442808372065
5,3534,2.535989374622299
5,3535,1.0794493182762535
5,3536,0.7871851218733661
5,3537,0.7476855390287842
5,3538,0.7029503426155167
5,3539,0.6520721550536731
5,3540,0.9502736787019321
5,3541,0.5848968444275253
5,3542,0.8224255282473556
5,3543,-0.18171576289441188
5,3544,-0.1168738410506289
5,3545,-0.34251805286995746
5,3546,-0.4893058764816956
5,3547,-0.4454291761306163
5,3548,-0.42360203975927546
5,3549,-0.4385010318716803
5,3550,-0.44922097286750756
5,3551,-0.38238284303183245
5,3552,-0.3703465270435596
5,3553,-0.41528500088783876
5,3554,-0.47876545707375917
5,3555,-0.569148964648715
5,3556,-0.5751378792601742
5,3557,-0.5754018870153369
5,3558,-0.5238298777304153
5,3559,-0.5081787382403226
5,3560,-0.5263318501853081
5,3561,-0.5459687930636835
5,3562,-0.5973758041281868
5,3563,-0.6623316689413089
5,3564,-0.574316041432318
5,3565,-0.5759719904693286
5,3566,-0.402717226588639
5,3567,-0.4318491124730467
5,3568,-0.43604502253055216
5,3569,-0.46365350002652483
5,3570,-0.5606653194077633
5,3571,-0.5340911456550266
5,3572,-0.5442924394533949
5,3573,-0.5353100751377305
5,3574,-0.4084912493964539
5,3575,-0.5565295859833654
5,3576,-0.5821791016855207
5,3577,-0.49377255471681275
5,3578,-0.5288088271371233
5,3579,-0.5329168421300446
5,3580,-0.550988739824845
5,3581,-0.6991837139224178
5,3582,-0.4714227648160103
5,3583,-0.5080110599975757
5,3584,-0.5984870341139499
5,3585,-0.5751935743851365
5,3586,-0.4011507700312278
5,3587,-0.48427266540622604
5,3588,-0.5203854277176219
5,3589,-0.4958714038753026
5,3590,-0.5945236194544633
5,3592,-0.5294386440520844
5,3593,-0.5625667914267702
5,3594,-0.500321079204746
5,3595,-0.6210797922434107
5,3596,-0.5852786590681875
5,3597,-0.6075664433083261
5,3598,-0.5350566066339129
5,3599,-0.45488279968777995
5,3600,-0.5718474251987117
5,3601,-0.5124657206677103
5,3602,-0.4540790404334494
5,3603,-0.44197762868923796
5,3604,-0.4954306004805221
5,3605,-0.44054141887802734
5,3606,-0.4891676522914013
5,3607,-0.5142953239900393
5,3608,-0.5131013203962944
5,3609,-0.5356054202893791
5,3610,-0.5461507398433086
5,3611,-0.5334531655720681
5,3612,-0.4775646510093314
5,3613,-0.5109669264022262
5,3614,-0.5138616433351729
5,3615,-0.610903468178302
5,3616,-0.4968182928725878
5,3617,-0.47706464563140455
5,3618,-0.5104551669087928
5,3619,-0.5160185901839525
5,3620,-0.6007050094241885
5,3621,-0.5529280948974193
5,3622,-0.4856962851402957
5,3623,-0.4756220757728684
5,3624,-0.5685424927705358
5,3625,-0.656311275026907
5,3626,-0.48528357189253263
5,3627,-0.5021076974535335
5,3628,-0.6899101773679699
5,3629,-0.5214906844033216
5,3630,-0.4901157476817877
5,3631,-0.550770553983787
5,3632,-0.5116882505960321
5,3633,-0.47842897951536106
5,3634,-0.5271371081010175
5,3635,-0.42995841990784883
5,3636,-0.4863025708724267
5,3637,-0.4971637951266981
5,3638,-0.5543088515008116
5,3639,-0.5683092891209205
5,3640,-0.5702909981549616
5,3641,-0.5573122121753196
5,3642,-0.47552378201628315
5,3643,-0.5171702451777884
5,3644,-0.5706719062630539
5,3645,-0.5710538809970103
5,3646,-0.5300501530195049
5,3647,-0.5160299991353936
5,3648,-0.6090021918789359
5,3649,-0.49121672483598894
5,3650,-0.5153748626052908
5,3651,-0.4626623713410461
5,3652,-0.4849496392199387
5,3653,-0.5438739295503393
5,3654,-0.5602757918740129
5,3655,-0.5270621106994745
5,3656,-0.5111435733980536
5,3657,-0.5691894786602324
5,3658,-0.4296443708104245
5,3659,-0.46544353978025893
5,3660,-0.5059245336253533
5,3661,-0.5140644196426829
5,3662,-0.5004454125628998
5,3663,-0.3813336614297754
5,3664,-0.4186043661728765
5,3665,-0.4943934858752866
5,3666,-0.5587586490526141
5,3667,-0.5825162195775342
5,3668,-0.5914208234220204
5,3669,-0.5565271191926137
5,3670,-0.5303867767349023
5,3671,-0.5894316207090592
5,3672,-0.6127678926686668
5,3673,-0.48420527994984286
5,3674,-0.4741314576139571
5,3675,-0.4889355645214716
5,3676,-0.4143221538555432
5,3677,-0.5261634007038763
5,3678,-0.5511542295003086
5,3679,-0.5056842161947928
5,3680,-0.565442526593554
5,3681,-0.5364441306296174
5,3682,-0.5853605076637795
5,3683,-0.4833054361489384
5,3684,-0.5501791166096677
5,3685,-0.5299144532665021
5,3686,-0.5531340715028349
5,3687,-0.4768097666723896
5,3688,-0.5747607184416987
5,3689,-0.5629111645317104
5,3690,-0.5211675472576446
5,3691,-0.5526417951803603
5,3692,-0.44537114657544347
5,3693,-0.4711028109062059
5,3694,-0.548124868685112
5,3695,-0.4923378059086656
5,3696,-0.48856523735278484
5,3697,-0.28829810925419325
5,3698,-0.29961930388370595
5,3699,-0.5651617896954179
5,3700,-0.4759901116088234
5,3701,-0.47499820581956576
5,3702,-0.4389613550672387
5,3703,-0.4670937217782777
5,3704,-0.5177230373387219
5,3705,-0.393881063760377
5,3706,-0.4866375402484941
5,3707,-0.37230038736500526
5,3708,-0.6005563585547287
5,3709,-0.5755280066639721
5,3710,-0.76666495872214
5,3711,-0.7867013922343813
5,3712,-0.6276293743714753
5,3713,-0.6894738688724709
5,3714,-0.5168229166391972
5,3715,-0.4976845961981255
5,3716,-0.5802601417202895
5,3717,-0.6706467734982298
5,3718,-0.5698006570150216
5,3719,-0.6403678805532196
5,3720,-0.6202018387294325
5,3721,-0.5715678697825617
5,3722,-0.5526607316332233
5,3723,-0.5098991975473869
5,3724,-0.6750028732042246
5,3725,-0.49086332185563897
5,3727,-0.3017292980799592
5,3728,-0.3163975491596735
5,3729,-0.48626544309574565
5,3730,-0.4239090767483295
5,3731,-0.2409538358842286
5,3733,-0.5671790012363559
5,3734,-0.5147185794117304
5,3735,-0.5772501379125717
5,3736,-0.6827396510887743
5,3737,-0.4436146286196599
5,3738,-0.3588542431889014
5,3739,-0.4792074810585398
5,3740,-0.2606987767835216
5,3741,-0.1777148435590443
5,3742,-0.3540546887132682
5,3743,-0.34640651852625975
5,3744,-0.28481027605689113
5,3745,-0.2879336737049532
5,3746,-0.3757703668820639
5,3747,-0.4184835715524251
5,3748,-0.3537041088486276
5,3749,-0.46673101604252454
5,3750,-0.5227563461103722
5,3751,-0.23544667710815237
5,3752,-0.40410125557808885
5,3753,-0.34369948880975787
5,3754,-0.5495563307940023
5,3755,-0.4899320268307808
5,3756,-0.5352329491224578
5,3757,-0.5293689112331101
5,3758,-0.5743137051504061
5,3759,-0.5129188937938021
5,3760,-0.5405845443582002
5,3761,-0.335687676617304
5,3762,-0.49018342641135476
5,3763,-0.9295232459426328
5,3764,-0.7252678709344091
5,3765,-0.5675137554455851
5,3766,-0.47339402495704186
5,3767,-0.43935667041765497
5,3768,-0.30799200314983466
5,3769,-0.4237976475331048
5,3770,-0.5798326513644098
5,3771,-0.39466329157619073
5,3772,-0.43700246877642324
5,3773,-0.42647411795725343
5,3775,-0.6315772308339276
5,3776,-0.7145250021208034
5,3777,-0.5117926034437956
5,3778,-0.37175154840714564
5,3779,-0.5012050781405208
5,3780,-0.524964887659145
5,3781,-0.5472006069151814
5,3782,-0.46376941125125
5,3783,-0.2493942935079536
5,3784,-0.01572395483696059
5,3785,-0.3864868515557537
5,3786,-0.3756457212478637
5,3787,-0.46593771086901187
5,3788,-0.3861661803021247
5,3789,-0.47045910872787666
5,3790,-0.33401736804960475
5,3791,-0.5296716951121617
5,3792,-0.3326859342467413
5,3793,-0.28040724471353323
5,3794,-0.4247913863992693
5,3795,-0.5859774405526559
5,3796,-0.6165072373184165
5,3797,-0.5351146787712517
5,3798,-0.2454235349872113
5,3799,-0.3321566036524425
5,3800,-0.6458066442867854
5,3801,-0.5593358955877387
5,3802,-0.5257376289002667
5,3803,-0.6999044426968561
5,3804,-0.47268035017177645
5,3805,-0.516331370949604
5,3806,-0.8997184767700919
5,3807,-0.8913390631200132
5,3808,-0.5281262559398585
5,3809,-0.3594508462943992
5,3810,-0.49373468382822394
5,3811,-0.44652428818535
5,3812,-0.33318061988389264
5,3813,-0.36167628658547113
5,3814,-0.4867916919727446
5,3815,-0.698322770007472
5,3816,-0.5154832262689145
5,3817,-0.8640873792962986
5,3818,-0.6734186890726767
5,3819,-0.9761830229408477
5,3820,-0.3822835551482192
5,3821,-0.8308040277879334
5,3822,-0.9961492566760449
5,3823,-2.565042294471927
5,3824,-1.549209407593139
5,3825,-0.9469827787498909
5,3826,-0.8640081357781527
5,3827,-0.6363605934501573
5,3828,-0.541632495672567
5,3829,-0.3072564316106024
5,3830,-0.38905772124214844
5,3831,-0.49951548191586365
5,3832,-0.5490419872181754
5,3833,-1.0894505026391252
5,3834,-0.7761070540898811
5,3835,-1.2241047217217846
5,3836,-1.1959030201598377
5,3837,-1.222840064801181
5,3838,-1.7999192691082695
5,3839,-1.8959407704566997
5,3840,-1.8394316097644543
5,3841,-1.8017651724360477
5,3842,-2.065150119603565
5,3843,-1.8874045933456087
5,3844,-2.48876383944625
5,3845,-3.9588738846998486
5,3846,-3.30309529025156
5,3847,-1.7937010359757009
5,3848,-1.4141466726556415
5,3849,-1.3478381608542795
5,3850,-0.9267826169330711
5,3851,-0.4082246353296208
5,3852,-0.39721638874391013
5,3853,-1.16529564610755
5,3854,-1.0833079130276928
5,3855,-1.5134386274750546
5,3856,-1.0600997354585948
5,3857,-1.0437884486381293
5,3858,-1.5852830242073397
5,3859,-1.678216315519809
5,3860,-1.2893882911502481
5,3861,-0.9310025772198467
5,3862,-0.9597824191765657
5,3863,-0.9181574886630404
5,3864,-1.1380531562663567
5,3865,-1.0533986673326858
5,3866,-1.0485227328665936
5,3867,-1.155535044719972
5,3868,-1.1797231141878575
5,3869,-1.787945595164441
5,3870,-1.5787826765283135
5,3871,-1.0978914005255058
5,3872,-1.5711903127384006
5,3873,-1.4776492042664715
5,3874,-1.1629958272526648
5,3875,-1.1551502775301392
5,3876,-1.171687007176335
5,3877,-1.1982418883252826
5,3878,-1.1152058154993085
5,3879,-1.1997879389966422
5,3880,-1.5092112039969066
5,3947,-0.5233128072024161
6,3507,-0.10854681523247568
6,3508,-0.12558135888685532
6,3509,-0.19600134108990563
6,3510,-0.29454113986478037
6,3511,-0.3389405076353215
6,3512,-0.27801674806804244
6,3513,0.09436335265764884
6,3514,0.5560201755261234
6,3515,0.7706398625991514
6,3516,0.8817348331146805
6,3517,0.48834153081869536
6,3518,0.8737889970802589
6,3519,1.055654646532351
6,3520,0.3813664523039959
6,3521,1.9592937413174358
6,3522,1.6865549142968426
6,3523,1.1051724489941175
6,3524,1.3135652402734777
6,3525,1.2398371154656869
6,3526,1.4234770740320175
6,3527,1.0239678254796922
6,3528,0.8512349062735005
6,3529,0.7822435130995516
6,3530,0.9533411974329723
6,3531,0.9100778426983396
6,3532,1.0818302810058162
6,3533,0.9711379898921195
6,3534,0.982510197590584
6,3535,0.6999584610950068
6,3536,0.4352956509857302
6,3537,0.4356990563518591
