campaign;DRN;WP4;dem;nep;co2
3;France;3847;0.002875012;-1.966165914;11984.70936
3;France;3848;0.003139563;-1.710865269;12801.87224
3;France;3849;0.003112125;-1.577668262;10182.3793
3;France;3850;0.003140986;-1.305674929;7712.492344
3;France;3851;0.002679677;-0.567980329;4581.378943
3;France;3852;0.002813373;-0.539832094;740.9993123
3;France;3853;0.001842988;-1.172709638;2196.90712
3;France;3854;0.002955883;-1.093576757;2790.62523
3;France;3855;0.001812532;-1.46715699;6379.634962
3;France;3856;0.003108268;-1.071086987;3249.629784
3;France;3857;0.001767056;-1.034099043;2905.133883
3;France;3858;0.001772603;-1.601097363;5009.208275
3;France;3859;0.001778136;-1.610286329;5392.815696
3;France;3860;0.001794249;-1.259957264;4315.360632
3;France;3861;0.003017844;-0.887785611;3599.102619
3;France;3862;0.003028963;-0.934609021;2865.166948
3;France;3863;0.003190421;-0.897239222;636.4674412
3;France;3864;0.003144554;-1.021021047;2962.609608
3;France;3865;0.003154601;-0.97694078;1409.204444
3;France;3866;0.001809878;-0.974543589;1886.84363
3;France;3867;0.003175097;-1.194912917;918.9995435
3;France;3868;0.001873615;-1.176592488;4145.089142
3;France;3869;0.001787829;-1.82041475;6610.202447
3;France;3870;0.001914475;-1.643364875;10953.09657
3;France;3871;0.001916149;-1.230145748;10197.27219
3;France;3872;0.001977114;-1.626968429;6282.526018
3;France;3873;0.001979084;-1.542200234;4578.586619
3;France;3874;0.002881134;-1.187032991;5615.701677
3;France;3875;0.002878162;-1.138226148;3996.489572
3;France;3876;0.00296966;-1.153681317;4846.497915
3;France;3877;0.002968305;-1.179029111;3396.176216
3;France;3878;0.001807398;-1.065353316;1564.403812
3;France;3879;0.00178777;-1.130097024;926.263405
3;France;3880;0.002900234;-1.486666254;3867.065271
3;France;3947;0.002527221;-0.636744161;84.80024825
4;France;3507;0.002263921;-0.178339359;21540.19784
4;France;3508;0.001998532;-0.304938023;48040.32976
4;France;3509;0.002020037;-0.432481859;46046.20164
4;France;3510;0.002015623;-0.596897044;53613.9108
4;France;3511;0.002022118;-0.622771601;60418.92789
4;France;3512;0.002020978;-0.577414345;59735.07111
4;France;3513;0.002037192;-0.150816557;62759.55808
4;France;3514;0.002094665;0.402769988;40650.50571
4;France;3515;0.002766234;0.77035906;12579.3637
4;France;3516;0.00274981;0.819882341;60649.45842
4;France;3517;0.002740183;0.451226489;56531.71038
4;France;3518;0.002758577;0.912036317;42751.0234
4;France;3519;0.002778593;1.131373937;24833.50997
4;France;3520;0.003075578;-0.013391699;781.9321646
4;France;3521;0.002770037;3.224341963;53755.39766
4;France;3522;0.002672363;2.509773036;41564.75398
4;France;3523;0.002748135;0.658503394;1579.758371
4;France;3524;0.002737658;1.990471726;17801.01222
4;France;3525;0.002657163;1.936892032;35010.92606
4;France;3526;0.002657995;1.674815982;13000.49191
4;France;3527;0.002613523;1.891050428;56893.40122
4;France;3528;0.002635851;1.947098818;11946.58989
4;France;3529;0.002607317;1.325834797;16903.16693
4;France;3530;0.002594557;1.843030692;6612.125638
4;France;3531;0.002688306;2.114223269;2714.544325
4;France;3532;0.002694007;1.978767999;52999.46916
4;France;3533;0.002702689;1.723996394;10036.72046
4;France;3534;0.002703749;2.66332242;37315.23237
4;France;3535;0.002697017;0.903521918;13254.3747
4;France;3536;0.002597622;0.645577705;27281.26741
4;France;3537;0.00245102;0.646733213;28106.52973
4;France;3538;0.002460116;0.61523764;28579.95843
4;France;3539;0.002440646;0.56500732;29476.40121
4;France;3540;0.002442865;0.997501892;5102.977561
4;France;3541;0.002404215;0.524672191;34836.44571
4;France;3542;0.00247003;0.993826298;10888.82581
4;France;3543;0.002005552;-0.280496951;12356.52383
4;France;3544;0.001998387;-0.147364376;24973.1445
4;France;3545;0.001707894;-0.493343654;2187.185424
4;France;3546;0.001995119;-0.583478376;20211.4613
4;France;3547;0.001717231;-0.583651144;1426.275993
4;France;3548;0.001713809;-0.578257883;2641.224514
4;France;3549;0.001711973;-0.607272227;3654.517494
4;France;3550;0.001854851;-0.60245379;4044.749745
4;France;3551;0.001695639;-0.512839547;8196.15851
4;France;3552;0.001708162;-0.495242629;11300.62347
4;France;3553;0.001665198;-0.587841453;2276.978051
4;France;3554;0.001699572;-0.629641589;7884.084063
4;France;3555;0.001812839;-0.755674494;3739.245474
4;France;3556;0.002460791;-0.686479738;2861.37544
4;France;3557;0.001916974;-0.724628068;1068.421204
4;France;3558;0.001891534;-0.671259648;4115.833338
4;France;3559;0.0018347;-0.638260534;8619.366655
4;France;3560;0.001890944;-0.646493285;3878.845771
4;France;3561;0.002364565;-0.632400811;5017.890059
4;France;3562;0.002349953;-0.667387902;7987.119817
4;France;3563;0.002369542;-0.741226852;2132.533376
4;France;3564;0.002370579;-0.644885412;4363.343088
4;France;3565;0.0023578;-0.644354671;14148.11307
4;France;3566;0.002401738;-0.459667974;4911.364433
4;France;3567;0.002427965;-0.550212973;10724.06149
4;France;3568;0.002376771;-0.513969088;7421.669368
4;France;3569;0.002413921;-0.619740137;5393.068372
4;France;3570;0.001681462;-0.731266031;225.3690963
4;France;3571;0.001613676;-0.67388322;664.0177562
4;France;3572;0.002520535;-0.655372648;804.8828937
4;France;3573;0.001873153;-0.694208827;912.9226658
4;France;3574;0.001736832;-0.571980544;9022.13029
4;France;3575;0.002451473;-0.68513236;1103.288078
4;France;3576;0.00189282;-0.756439522;1883.345951
4;France;3577;0.001791263;-0.709596448;1631.583981
4;France;3578;0.001821521;-0.689237543;2029.216337
4;France;3579;0.001695361;-0.693139938;2292.009095
4;France;3580;0.001763618;-0.650219109;960.6011077
4;France;3581;0.00256119;-0.844341072;1333.201528
4;France;3582;0.001887702;-0.744101871;3246.601446
4;France;3583;0.001809134;-0.642083756;5581.081078
4;France;3584;0.001794197;-0.741953106;3004.088975
4;France;3585;0.002552546;-0.68627097;1682.228413
4;France;3586;0.001790036;-0.600914887;3397.841005
4;France;3587;0.002455201;-0.623246918;1390.041738
4;France;3588;0.002559412;-0.671495772;607.0987293
4;France;3589;0.002530817;-0.621552704;3430.517899
4;France;3590;0.002534541;-0.713310787;541.6762951
4;France;3592;0.002618691;-0.655502095;811.8451324
4;France;3593;0.002643418;-0.624093852;798.8906006
4;France;3594;0.002584491;-0.589592772;1891.494002
4;France;3595;0.002514098;-0.765223869;2807.421356
4;France;3596;0.001784742;-0.802663959;634.9290011
4;France;3597;0.002587926;-0.698271888;1234.681938
4;France;3598;0.002528856;-0.674253788;2050.985369
4;France;3599;0.001846704;-0.658227477;1887.838592
4;France;3600;0.002507062;-0.743640053;2143.02397
4;France;3601;0.002568169;-0.577685491;2047.730226
4;France;3602;0.001796901;-0.638138714;5308.185809
4;France;3603;0.001819602;-0.602403963;1786.412239
4;France;3604;0.001796383;-0.637147378;2058.888238
4;France;3605;0.00250701;-0.549862115;1689.748077
4;France;3606;0.002698452;-0.600158995;2100.205255
4;France;3607;0.00268804;-0.588850964;671.1616235
4;France;3608;0.001711524;-0.629789579;1513.567554
4;France;3609;0.002696512;-0.621118475;804.5841042
4;France;3610;0.002667974;-0.64670416;1219.00614
4;France;3611;0.002581123;-0.601122613;3541.029281
4;France;3612;0.002409676;-0.564620985;1787.931179
4;France;3613;0.002695456;-0.61827858;1078.709353
4;France;3614;0.00266067;-0.646667974;2930.125151
4;France;3615;0.001730545;-0.731439555;488.6369704
4;France;3616;0.002661923;-0.598034849;2772.774563
4;France;3617;0.001648742;-0.635323203;2576.535212
4;France;3618;0.001753041;-0.706541141;2193.945325
4;France;3619;0.001812318;-0.729154868;1193.244591
4;France;3620;0.002607274;-0.729957601;861.5275123
4;France;3621;0.002590449;-0.619663852;1355.787724
4;France;3622;0.001762927;-0.56545676;1780.41355
4;France;3623;0.00178035;-0.683876152;8234.734031
4;France;3624;0.001772315;-0.80416883;2840.312523
4;France;3625;0.00269701;-0.785849734;913.147297
4;France;3626;0.00185737;-0.649740573;2343.805809
4;France;3627;0.001858759;-0.727599352;1691.64675
4;France;3628;0.002680906;-0.750418545;754.3283596
4;France;3629;0.002568349;-0.636902705;4122.249716
4;France;3630;0.001780902;-0.62297283;3281.173442
4;France;3631;0.002442;-0.696957823;2406.865062
4;France;3632;0.002555526;-0.581963003;2393.570177
4;France;3633;0.002555599;-0.585978406;2732.79555
4;France;3634;0.002450047;-0.642060992;2121.163737
4;France;3635;0.001837583;-0.530938711;824.7547957
4;France;3636;0.001852084;-0.627211198;5234.311537
4;France;3637;0.00259666;-0.575357453;2780.021397
4;France;3638;0.002591126;-0.649795897;3061.124855
4;France;3639;0.002552376;-0.635352713;5529.302494
4;France;3640;0.001835389;-0.681346625;794.7254669
4;France;3641;0.001725878;-0.70246584;9407.804386
4;France;3642;0.002513666;-0.544936167;6026.954669
4;France;3643;0.002554319;-0.628341798;3915.183924
4;France;3644;0.002505329;-0.676296011;358.2511854
4;France;3645;0.002528036;-0.721418347;2335.406367
4;France;3646;0.001648694;-0.718851441;2197.242936
4;France;3647;0.002592657;-0.675789454;822.7050175
4;France;3648;0.002594624;-0.666253554;570.7281362
4;France;3649;0.001843539;-0.584347516;1609.806767
4;France;3650;0.001636482;-0.637678864;5594.970002
4;France;3651;0.002557419;-0.550844721;3943.95226
4;France;3652;0.001819916;-0.616233392;864.888221
4;France;3653;0.002522214;-0.652623492;7588.706876
4;France;3654;0.002469836;-0.656012914;6692.810892
4;France;3655;0.002343877;-0.665789364;5100.99115
4;France;3656;0.001740705;-0.67000846;1115.32935
4;France;3657;0.001734916;-0.678729387;2918.60368
4;France;3658;0.001770244;-0.584256316;6143.473306
4;France;3659;0.001787484;-0.624216469;4352.545211
4;France;3660;0.001721583;-0.666786808;1507.115185
4;France;3661;0.001995793;-0.669889928;1183.979715
4;France;3662;0.001700291;-0.637168499;215.7343232
4;France;3663;0.002519406;-0.501021768;21190.60795
4;France;3664;0.002387968;-0.509399901;21127.52081
4;France;3665;0.002317124;-0.584151659;10124.17258
4;France;3666;0.002317888;-0.652129423;5492.61392
4;France;3667;0.001854264;-0.816319334;6363.27611
4;France;3668;0.00166077;-0.817090434;1597.989301
4;France;3669;0.001778169;-0.764565103;5921.18963
4;France;3670;0.001774241;-0.742974297;13487.48621
4;France;3671;0.001790952;-0.831050096;5289.581744
4;France;3672;0.002348812;-0.78805539;5397.626914
4;France;3673;0.001828605;-0.667362249;495.0097339
4;France;3674;0.002358052;-0.585003216;7677.784163
4;France;3675;0.002377021;-0.638696944;2024.95967
4;France;3676;0.001841463;-0.66040465;1323.050274
4;France;3677;0.002390904;-0.640180514;4292.937267
4;France;3678;0.002524205;-0.718081003;2197.517614
4;France;3679;0.002583648;-0.649972411;961.4695286
4;France;3680;0.001749223;-0.669851229;604.1290244
4;France;3681;0.002585154;-0.592595729;1399.748935
4;France;3682;0.002563398;-0.68022202;1465.467196
4;France;3683;0.001846692;-0.626583454;1002.661228
4;France;3684;0.001747996;-0.720180045;588.5905824
4;France;3685;0.002531502;-0.651904306;5198.102059
4;France;3686;0.002559132;-0.626507792;1870.273154
4;France;3687;0.001764435;-0.620795023;3855.210027
4;France;3688;0.002639892;-0.644514914;889.1302797
4;France;3689;0.002579731;-0.632710085;1028.444216
4;France;3690;0.002624502;-0.583712487;422.4962403
4;France;3691;0.002613769;-0.595819937;701.940819
4;France;3692;0.002578403;-0.505972494;1520.182396
4;France;3693;0.002541974;-0.568267011;6398.55748
4;France;3694;0.001656524;-0.662729008;3013.308196
4;France;3695;0.002640261;-0.567201733;580.1628553
4;France;3696;0.002530055;-0.561913238;1713.095978
4;France;3697;0.002709532;-0.436375416;3159.196045
4;France;3698;0.00265346;-0.427640751;3965.482949
4;France;3699;0.002661428;-0.647362207;3603.029247
4;France;3700;0.002681828;-0.53815769;1947.617407
4;France;3701;0.002641972;-0.533905625;917.2007121
4;France;3702;0.002740785;-0.577732934;3532.310742
4;France;3703;0.002652894;-0.539488704;2428.057983
4;France;3704;0.001651549;-0.714576534;1166.475797
4;France;3705;0.002629879;-0.523508982;4262.754485
4;France;3706;0.00255319;-0.555922653;3199.003536
4;France;3707;0.002643233;-0.497548421;1961.265355
4;France;3708;0.002729628;-0.701641859;559.7680098
4;France;3709;0.002995066;-0.732151673;5607.153301
4;France;3710;0.002831373;-0.975606197;9072.760758
4;France;3711;0.002830845;-1.004403329;7913.911936
4;France;3712;0.00288478;-0.822453075;8422.184212
4;France;3713;0.003116909;-0.795992681;320.6829558
4;France;3714;0.00298716;-0.737784187;11171.75712
4;France;3715;0.001622185;-0.689380522;3660.866837
4;France;3716;0.00290922;-0.671387148;3642.975886
4;France;3717;0.003021652;-0.760409764;3682.506817
4;France;3718;0.003046181;-0.675088266;610.4571456
4;France;3719;0.003019734;-0.733902057;4568.250022
4;France;3720;0.002745963;-0.689424165;662.0057775
4;France;3721;0.002584341;-0.625503815;2039.272749
4;France;3722;0.002585175;-0.610489507;1958.619932
4;France;3723;0.002802613;-0.561992583;979.1331806
4;France;3724;0.00307943;-0.873057807;609.3510229
4;France;3725;0.002812143;-0.616360674;1191.883295
4;France;3727;0.003069582;-0.487156224;1485.302249
4;France;3728;0.002823309;-0.408171616;994.4048496
4;France;3729;0.00287166;-0.630067175;889.2233855
4;France;3730;0.003002662;-0.582575944;2759.832049
4;France;3731;0.002596253;-0.344929249;3663.172496
4;France;3733;0.003171354;-0.647171443;1460.832327
4;France;3734;0.002948713;-0.614452918;3032.126352
4;France;3735;0.003163799;-0.684178628;1158.784319
4;France;3736;0.003017574;-0.77023851;5581.941541
4;France;3737;0.002615583;-0.579123975;30957.59492
4;France;3738;0.002366199;-0.469433866;27787.10829
4;France;3739;0.002600123;-0.629400668;23431.15732
4;France;3740;0.002509472;-0.410375905;7882.52556
4;France;3741;0.002581168;-0.332782212;4580.858662
4;France;3742;0.002596197;-0.504090923;9430.08631
4;France;3743;0.001709401;-0.52437224;1882.174622
4;France;3744;0.001693105;-0.41642558;7137.484332
4;France;3745;0.001695611;-0.44023656;5005.997262
4;France;3746;0.002643543;-0.462172422;1476.222361
4;France;3747;0.002546216;-0.522668002;4672.885614
4;France;3748;0.002716308;-0.460847596;2357.03411
4;France;3749;0.002616864;-0.542814612;6095.370419
4;France;3750;0.002648085;-0.588350485;4453.830723
4;France;3751;0.002681084;-0.349714031;2469.544489
4;France;3752;0.00249461;-0.570698091;4860.220604
4;France;3753;0.002468256;-0.503435834;10410.83203
4;France;3754;0.002430529;-0.642557358;9312.979531
4;France;3755;0.002429193;-0.598256094;3037.46458
4;France;3756;0.002343133;-0.65087461;7608.395916
4;France;3757;0.002455666;-0.667380035;4963.517134
4;France;3758;0.002529397;-0.643126099;1016.019381
4;France;3759;0.002561436;-0.594563016;1117.761255
4;France;3760;0.002656012;-0.605986015;1855.964843
4;France;3761;0.002621945;-0.47831706;1456.351499
4;France;3762;0.003055965;-0.602796087;2066.51724
4;France;3763;0.002930696;-1.118780307;7343.871802
4;France;3764;0.002914537;-0.931859263;18272.15614
4;France;3765;0.001678039;-0.764655362;7540.835274
4;France;3766;0.001744608;-0.62005965;3952.114757
4;France;3767;0.00270146;-0.55611068;2411.88614
4;France;3768;0.002714469;-0.422840799;3591.556076
4;France;3769;0.002766825;-0.484652127;942.5162164
4;France;3770;0.003068468;-0.649113861;1730.076902
4;France;3771;0.003123103;-0.541779497;1735.774014
4;France;3772;0.002711873;-0.538917117;6447.49784
4;France;3773;0.002676405;-0.499158479;5494.931174
4;France;3775;0.003151223;-0.676373721;3081.757232
4;France;3776;0.002845658;-0.852945817;33810.06213
4;France;3777;0.002775199;-0.678610124;45569.51933
4;France;3778;0.002817127;-0.497368959;28745.8297
4;France;3779;0.002573;-0.625712494;29808.26595
4;France;3780;0.002667534;-0.616904899;1973.657056
4;France;3781;0.00267096;-0.658094536;3811.239273
4;France;3782;0.002611081;-0.555277679;8444.942884
4;France;3783;0.002615044;-0.386547214;21480.77724
4;France;3784;0.002693424;-0.0638849;14860.94934
4;France;3785;0.002674893;-0.529447467;3248.521122
4;France;3786;0.002565452;-0.50407308;6789.169772
4;France;3787;0.001664483;-0.578427734;3722.42899
4;France;3788;0.002627061;-0.447989716;1078.216505
4;France;3789;0.002514122;-0.587703277;3682.024802
4;France;3790;0.002562339;-0.425862031;2073.708575
4;France;3791;0.00275919;-0.595485603;3784.600401
4;France;3792;0.002660978;-0.506289434;7320.461886
4;France;3793;0.002534409;-0.421785879;3531.156524
4;France;3794;0.002640201;-0.550678776;4025.824163
4;France;3795;0.002782765;-0.730020796;2814.593664
4;France;3796;0.002862257;-0.757710611;1127.218634
4;France;3797;0.003011832;-0.713036928;5820.536274
4;France;3798;0.001752454;-0.369309212;9944.352676
4;France;3799;0.002787666;-0.454804962;4861.565903
4;France;3800;0.001740342;-0.782856789;2452.833398
4;France;3801;0.001870192;-0.703973659;3452.458264
4;France;3802;0.002771711;-0.594135671;699.5920413
4;France;3803;0.003127908;-0.74792044;1789.391613
4;France;3804;0.001666095;-0.57255277;966.5738567
4;France;3805;0.001642168;-0.592612404;1284.328895
4;France;3806;0.003194332;-0.904123207;2815.404504
4;France;3807;0.00299594;-1.045059569;10063.52
4;France;3808;0.002956256;-0.744587376;16427.29827
4;France;3809;0.002709023;-0.520601281;6065.562487
4;France;3810;0.002687904;-0.597685677;7624.03159
4;France;3811;0.002646717;-0.546236598;4595.401758
4;France;3812;0.002722199;-0.349765255;478.7511456
4;France;3813;0.002755693;-0.402878032;761.9440581
4;France;3814;0.002782312;-0.522774672;1283.892714
4;France;3815;0.003084384;-0.728254148;774.7956631
4;France;3816;0.001641481;-0.649135572;7388.801426
4;France;3817;0.001639945;-0.910737817;990.751471
4;France;3818;0.003183889;-0.700812313;1748.854949
4;France;3819;0.003139285;-0.958360694;12292.74862
4;France;3820;0.003053185;-0.537913296;7257.45318
4;France;3821;0.003231951;-0.853248658;1456.832019
4;France;3822;0.003226819;-0.926372994;1933.487463
4;France;3823;0.00304769;-2.585774076;32912.96983
4;France;3824;0.003061281;-1.640248323;25498.0085
4;France;3825;0.003087606;-1.124631877;17097.5392
4;France;3826;0.003059286;-1.036689934;15947.97084
4;France;3827;0.003043787;-0.850557764;14640.65654
4;France;3828;0.002763544;-0.722628521;10852.0148
4;France;3829;0.001736925;-0.578277453;10889.26063
4;France;3830;0.00269708;-0.474860268;5190.672276
4;France;3831;0.001640564;-0.567699537;2070.598146
4;France;3832;0.002882082;-0.637826691;1289.268154
4;France;3833;0.00173103;-0.996834925;2900.016311
4;France;3834;0.003179072;-0.699273043;753.6767326
4;France;3835;0.001792676;-1.093536815;2235.308842
4;France;3836;0.003163571;-1.162712771;5253.727982
4;France;3837;0.003151108;-1.182787291;3926.405879
4;France;3838;0.001852785;-1.80389648;11845.34787
4;France;3839;0.00177513;-1.884804607;13646.48576
4;France;3840;0.001773702;-1.844344782;13580.24894
4;France;3841;0.001799347;-1.833047468;11308.83852
4;France;3842;0.001856151;-2.062392673;21594.69111
4;France;3843;0.002804766;-1.955996578;13172.98589
4;France;3844;0.002838218;-2.667063758;10723.25844
4;France;3845;0.001707588;-4.19712737;12492.49287
4;France;3846;0.001710799;-3.427184108;12603.59905
4;France;3847;0.002957384;-1.832804054;11998.64365
4;France;3848;0.003100815;-1.51789124;13002.15905
4;France;3849;0.003102238;-1.425270823;10641.06873
4;France;3850;0.00309081;-1.136113816;8460.001947
4;France;3851;0.002860177;-0.511352449;5184.694572
4;France;3852;0.002926267;-0.499710356;813.4677347
4;France;3853;0.001821399;-1.126589551;2274.625913
4;France;3854;0.003115856;-1.027899906;2982.996708
4;France;3855;0.001753028;-1.399106005;6718.496338
4;France;3856;0.003262239;-1.016751359;3436.589474
4;France;3857;0.001735879;-0.98463003;2668.572295
4;France;3858;0.001758372;-1.586146816;4946.962364
4;France;3859;0.001739413;-1.641442167;5440.117461
4;France;3860;0.001783599;-1.239549086;4200.170298
4;France;3861;0.003130802;-0.87223104;3880.219569
4;France;3862;0.003125404;-0.878782552;3092.507881
4;France;3863;0.003303406;-0.888576679;627.6860961
4;France;3864;0.003267356;-1.054606094;3093.205971
4;France;3865;0.003279692;-0.987661357;1462.405018
4;France;3866;0.001748827;-0.972131158;1810.710842
4;France;3867;0.003344558;-1.15266815;916.1963831
4;France;3868;0.001833282;-1.149854047;4048.151875
4;France;3869;0.001786178;-1.833829114;6352.329044
4;France;3870;0.001866724;-1.614996927;10617.64182
4;France;3871;0.001867272;-1.160845281;10241.73213
4;France;3872;0.001961794;-1.572338391;6287.97355
4;France;3873;0.001950587;-1.485042769;4625.211143
4;France;3874;0.003050928;-1.148134085;5965.133169
4;France;3875;0.003013288;-1.09064011;4241.532911
4;France;3876;0.003178247;-1.115167672;5038.3592
4;France;3877;0.003147435;-1.131456825;3579.196092
4;France;3878;0.001759782;-1.05317892;1532.294432
4;France;3879;0.001732709;-1.141816364;902.9880066
4;France;3880;0.003251376;-1.418979988;4021.235451
4;France;3947;0.002787366;-0.60553423;101.3560299
5;France;3507;0.002501569;-0.046733421;12818.1377
5;France;3508;0.002354828;-0.066128743;28967.35811
5;France;3509;0.0023661;-0.153544661;27623.11758
5;France;3510;0.002367095;-0.311366812;32294.75846
5;France;3511;0.002367539;-0.328005008;35743.94715
5;France;3512;0.002365887;-0.258232043;33754.61408
5;France;3513;0.002381153;0.159849721;36075.60857
5;France;3514;0.002391615;0.721917593;24915.36875
5;France;3515;0.00229388;1.041026777;8931.034543
5;France;3516;0.002409807;1.18711269;44185.62307
5;France;3517;0.002507996;0.760352189;40793.23669
5;France;3518;0.002617927;1.234496609;31761.2497
5;France;3519;0.002646189;1.686935138;17320.93145
5;France;3520;0.002899027;0.35429307;371.1497973
5;France;3521;0.002739577;3.525675396;37732.00389
5;France;3522;0.002576867;2.83318555;30749.43263
5;France;3523;0.002651454;1.611158488;1113.748935
5;France;3524;0.002606268;2.290693356;12432.13057
5;France;3525;0.002604063;2.180444224;25224.50515
5;France;3526;0.002711532;2.209535384;9732.37618
5;France;3527;0.002559479;2.052525136;44611.25119
5;France;3528;0.002552959;1.949994573;8308.702329
5;France;3529;0.002497438;1.496009227;13215.93854
5;France;3530;0.002476044;1.904438948;4665.180086
5;France;3531;0.002477765;2.146852892;2051.0652
5;France;3532;0.002511629;2.030049533;40709.05757
5;France;3533;0.002437359;1.774744281;6897.423519
5;France;3534;0.002426814;2.535989375;25248.82923
5;France;3535;0.002357013;1.079449318;9314.349074
5;France;3536;0.002389126;0.787185122;18871.7027
5;France;3537;0.002114138;0.747685539;18995.17177
5;France;3538;0.002097573;0.702950343;19512.17994
5;France;3539;0.002089842;0.652072155;19875.46283
5;France;3540;0.002095103;0.950273679;4125.110166
5;France;3541;0.002072816;0.584896844;22845.08833
5;France;3542;0.002211112;0.822425528;6976.705454
5;France;3543;0.002248342;-0.181715763;8234.022293
5;France;3544;0.002237664;-0.116873841;16736.23906
5;France;3545;0.001797055;-0.342518053;636.0245524
5;France;3546;0.002206181;-0.489305876;15343.17583
5;France;3547;0.001645977;-0.445429176;399.5376093
5;France;3548;0.001654574;-0.42360204;728.4760198
5;France;3549;0.00165447;-0.438501032;911.1966761
5;France;3550;0.001912678;-0.449220973;1628.196421
5;France;3551;0.001592786;-0.382382843;2092.828853
5;France;3552;0.001607144;-0.370346527;2825.811427
5;France;3553;0.00156339;-0.415285001;498.9762364
5;France;3554;0.001597723;-0.478765457;1917.7701
5;France;3555;0.001841956;-0.569148965;1581.39868
5;France;3556;0.002046486;-0.575137879;1888.81325
5;France;3557;0.002027837;-0.575401887;897.0615933
5;France;3558;0.001986369;-0.523829878;3372.303824
5;France;3559;0.001911374;-0.508178738;7000.514102
5;France;3560;0.002023651;-0.52633185;3251.039906
5;France;3561;0.001958457;-0.545968793;3403.220035
5;France;3562;0.00159947;-0.597375804;5490.982898
5;France;3563;0.00157896;-0.662331669;1417.950518
5;France;3564;0.001565004;-0.574316041;3734.321303
5;France;3565;0.001584265;-0.57597199;9640.096462
5;France;3566;0.001745266;-0.402717227;3381.855281
5;France;3567;0.001764477;-0.431849112;7744.61021
5;France;3568;0.001862912;-0.436045023;5500.798153
5;France;3569;0.001895188;-0.4636535;4461.956354
5;France;3570;0.001568325;-0.560665319;161.132391
5;France;3571;0.001506616;-0.534091146;656.267269
5;France;3572;0.00194742;-0.544292439;713.2541543
5;France;3573;0.001698552;-0.535310075;524.5329181
5;France;3574;0.001722605;-0.408491249;8405.268248
5;France;3575;0.001771059;-0.556529586;964.166624
5;France;3576;0.001786833;-0.582179102;1779.51388
5;France;3577;0.001777444;-0.493772555;1419.96912
5;France;3578;0.001909273;-0.528808827;1767.761951
5;France;3579;0.001603355;-0.532916842;1298.432959
5;France;3580;0.001759368;-0.55098874;596.3734223
5;France;3581;0.001793532;-0.699183714;1055.697648
5;France;3582;0.001722198;-0.471422765;1727.076059
5;France;3583;0.001871646;-0.50801106;4498.765268
5;France;3584;0.001701778;-0.598487034;3032.56609
5;France;3585;0.001717523;-0.575193574;1501.643684
5;France;3586;0.001804935;-0.40115077;942.2670747
5;France;3587;0.001982488;-0.484272665;1159.973336
5;France;3588;0.002082975;-0.520385428;416.3932148
5;France;3589;0.001730197;-0.495871404;2753.988085
5;France;3590;0.001837959;-0.594523619;431.6258978
5;France;3592;0.002078036;-0.529438644;631.948937
5;France;3593;0.002150875;-0.562566791;693.4400913
5;France;3594;0.002014578;-0.500321079;1391.089493
5;France;3595;0.001722635;-0.621079792;2171.835479
5;France;3596;0.001879275;-0.585278659;384.2774551
5;France;3597;0.002026206;-0.607566443;1029.282872
5;France;3598;0.001980992;-0.535056607;1450.445569
5;France;3599;0.001754168;-0.4548828;1324.353265
5;France;3600;0.001767547;-0.571847425;1662.106235
5;France;3601;0.001715473;-0.512465721;1807.7854
5;France;3602;0.001901975;-0.45407904;2796.960022
5;France;3603;0.0019481;-0.441977629;994.1854896
5;France;3604;0.001946839;-0.4954306;1507.766142
5;France;3605;0.002065687;-0.440541419;1365.224393
5;France;3606;0.002308724;-0.489167652;1754.338749
5;France;3607;0.002251373;-0.514295324;555.5175754
5;France;3608;0.001912571;-0.51310132;1009.97359
5;France;3609;0.001993554;-0.53560542;592.9211647
5;France;3610;0.002226851;-0.54615074;1015.567867
5;France;3611;0.001668463;-0.533453166;2977.52551
5;France;3612;0.001942237;-0.477564651;1289.58261
5;France;3613;0.002238804;-0.510966926;754.8463045
5;France;3614;0.001920426;-0.513861643;2287.890804
5;France;3615;0.001854451;-0.610903468;417.2589681
5;France;3616;0.002250764;-0.496818293;2281.377521
5;France;3617;0.001824367;-0.477064646;2592.855455
5;France;3618;0.001998804;-0.510455167;2131.957598
5;France;3619;0.001615735;-0.51601859;839.5492306
5;France;3620;0.0019146;-0.600705009;749.3632177
5;France;3621;0.001754731;-0.552928095;1220.450534
5;France;3622;0.001832735;-0.485696285;1405.276945
5;France;3623;0.001882786;-0.475622076;4173.564886
5;France;3624;0.001948649;-0.568542493;2410.710693
5;France;3625;0.002003658;-0.656311275;697.2978865
5;France;3626;0.001936435;-0.485283572;1127.1111
5;France;3627;0.001696523;-0.502107697;1040.290491
5;France;3628;0.00179536;-0.689910177;685.0840972
5;France;3629;0.001656238;-0.521490684;2775.898564
5;France;3630;0.001811192;-0.490115748;3496.636276
5;France;3631;0.001928476;-0.550770554;2283.9637
5;France;3632;0.001688073;-0.511688251;1867.216917
5;France;3633;0.001707474;-0.47842898;2141.436428
5;France;3634;0.001561823;-0.527137108;1672.820218
5;France;3635;0.002083087;-0.42995842;673.4531352
5;France;3636;0.00197268;-0.486302571;5221.652203
5;France;3637;0.001719877;-0.497163795;2044.523948
5;France;3638;0.00175534;-0.554308852;2670.190067
5;France;3639;0.002089166;-0.568309289;3634.508188
5;France;3640;0.001944768;-0.570290998;683.6916269
5;France;3641;0.00184968;-0.557312212;6090.812623
