campaing,ID,dem
2,3791,0.00244527941931739
2,3792,0.002417728702877002
2,3793,0.0024539494623276145
2,3794,0.002472518816130559
2,3795,0.002498527956594883
2,3796,0.002621284404537814
2,3797,0.0028198183338548157
2,3798,0.0020928393975219698
2,3799,0.0024560871847771515
2,3800,0.0020625529595206388
2,3801,0.002162649852844387
2,3802,0.002474398556240761
2,3803,0.002971660065851
2,3804,0.0019443051156896687
2,3805,0.0019031919906512173
2,3806,0.0029531016843639723
2,3807,0.0027735791273623923
2,3808,0.002760243470685414
2,3809,0.002456693381885579
2,3810,0.002473602761902515
2,3811,0.002507853197074209
2,3812,0.002468393904426206
2,3813,0.002502222708083864
2,3814,0.002504079081317206
2,3815,0.002951081829652618
2,3816,0.0018841866413246825
2,3817,0.0018847891242180525
2,3818,0.0029214836516213353
2,3819,0.002810717671271588
2,3820,0.00289415774277325
2,3821,0.0028997556386105602
2,3822,0.0028646340421926574
2,3823,0.0026908536260559952
2,3824,0.002823663753426119
2,3825,0.002864118275020687
2,3826,0.0029009313760744813
2,3827,0.0027754742194837
2,3828,0.002403151065407562
2,3829,0.0020645659996044027
2,3830,0.002492099199343794
2,3831,0.001961226913087339
2,3832,0.0024558299269050446
2,3833,0.0018626747260354476
2,3834,0.00300273885428206
2,3835,0.0019254888954737127
2,3836,0.0025639356378618764
2,3837,0.0025743533109589623
2,3838,0.0020815805748613104
2,3839,0.0020309315102892515
2,3840,0.002033521804787696
2,3841,0.0020056482685299128
2,3842,0.002058371637525134
2,3843,0.0024096272121615506
2,3844,0.0024042567338285977
2,3845,0.0017751134238802725
2,3846,0.001776117008643752
2,3847,0.002508660092456332
2,3848,0.0027082918024751972
2,3849,0.0027589764967897883
2,3850,0.002909921600593114
2,3851,0.002494125638795789
2,3852,0.002592277893660705
2,3853,0.0019232610821044822
2,3854,0.0026643616243656513
2,3855,0.0018762190295674673
2,3856,0.0028404236124180736
2,3857,0.001855385813864015
2,3858,0.0018146433742149855
2,3859,0.0018217484554528599
2,3860,0.0018312513743558103
2,3861,0.0026850234564958298
2,3862,0.002704397063334447
2,3863,0.002900502610505948
2,3864,0.0028394997720476833
2,3865,0.002949107978337918
2,3866,0.0018936039236578473
2,3867,0.0029482936242257564
2,3868,0.0019488423900790794
2,3869,0.0018889323738651071
2,3870,0.00198107463617716
2,3871,0.001978808040378999
2,3872,0.002037717683529654
2,3873,0.0020418428875947706
2,3874,0.002535649968210073
2,3875,0.002516115385641666
2,3876,0.0026178289615476614
2,3877,0.0026166287380994923
2,3878,0.0018863832672218683
2,3879,0.0018616137245716768
2,3880,0.002719706492542319
2,3947,0.002499346529457993
3,3507,0.002324439844472292
3,3508,0.002083408314746086
3,3509,0.0021030948787120756
3,3510,0.002100878520473637
3,3511,0.002100130590812008
3,3512,0.0020974959021062413
3,3513,0.002104751853814622
3,3514,0.002153838405485621
3,3515,0.002790003971719501
3,3516,0.002831114907922272
3,3517,0.0027125140573365076
3,3518,0.002706050755792567
3,3519,0.0025974543166308026
3,3520,0.0028772526984146576
3,3521,0.0027228877231886884
3,3522,0.0026787712043743615
3,3523,0.0026787239670899173
3,3524,0.0026751688419282592
3,3525,0.0026730839805463266
3,3526,0.002578831465573168
3,3527,0.0026589268414266075
3,3528,0.002628534773181604
3,3529,0.002645395988473771
3,3530,0.0026311348785183738
3,3531,0.002638813607514994
3,3532,0.0026469525248522525
3,3533,0.0027070314043012907
3,3534,0.0026742671482317313
3,3535,0.002680252436793548
3,3536,0.002578692073877245
3,3537,0.0023500993699739846
3,3538,0.002375507172216014
3,3539,0.002399560072893044
3,3540,0.002398172109852448
3,3541,0.0023683982500338346
3,3542,0.002381338435588045
3,3543,0.0021000366962237267
3,3544,0.0020942290930910743
3,3545,0.0017617882545932022
3,3546,0.002079092233061626
3,3547,0.001731039871615457
3,3548,0.0017325602168579786
3,3549,0.0017319595789687104
3,3550,0.0018892517117204953
3,3551,0.001719275577624859
3,3552,0.001718087882532673
3,3553,0.0016808907482656504
3,3554,0.0017002986747617422
3,3555,0.001840108076829508
3,3556,0.0023849918709697177
3,3557,0.001901379970131208
3,3558,0.0018843244730578014
3,3559,0.0018452288606047903
3,3560,0.0018980514409120592
3,3561,0.002375197016037166
3,3562,0.002346791008490422
3,3563,0.0023303841438317404
3,3564,0.002325987160601496
3,3565,0.0023036126685195713
3,3566,0.002426387709090236
3,3567,0.0024648779904784704
3,3568,0.002496848848348158
3,3569,0.0026177399752853677
3,3570,0.00171611182712458
3,3571,0.0017106735147492589
3,3572,0.002552379352423798
3,3573,0.0019328880745480307
3,3574,0.00173047479666917
3,3575,0.002436801815387802
3,3576,0.0019345838998261785
3,3577,0.0018489426297025238
3,3578,0.0018834107928369574
3,3579,0.001724077014319227
3,3580,0.0017927401955743585
3,3581,0.002478027649640161
3,3582,0.0019320950099055148
3,3583,0.0018446081826357036
3,3584,0.0018537045328724626
3,3585,0.002518476459858363
3,3586,0.001818712441204304
3,3587,0.0023145872729225282
3,3588,0.0024719596986794647
3,3589,0.0024851220607855695
3,3590,0.0024882481764941923
3,3592,0.0025067098077859963
3,3593,0.0024996765176085677
3,3594,0.002505224998113825
3,3595,0.0024860449926612438
3,3596,0.0018437470616451486
3,3597,0.0025260091039878015
3,3598,0.002503241111171135
3,3599,0.001917833277664854
3,3600,0.0025946001378680055
3,3601,0.0025185759774598872
3,3602,0.0018486692632196681
3,3603,0.0018819779974645326
3,3604,0.0018675704967946749
3,3605,0.002404502797638762
3,3606,0.002500315905524632
3,3607,0.0025174542084424843
3,3608,0.0017574539776874412
3,3609,0.0025092842938852842
3,3610,0.002488020424779048
3,3611,0.002522581661574841
3,3612,0.00232346173449667
3,3613,0.0025298427857150287
3,3614,0.0025539702430440623
3,3615,0.0017526448486856923
3,3616,0.002462765739256603
3,3617,0.00173197044125089
3,3618,0.001818518363209541
3,3619,0.0018947079368631934
3,3620,0.0024762050152524672
3,3621,0.002520892899342153
3,3622,0.0018315908610631148
3,3623,0.0018236495716132185
3,3624,0.0018367773102090181
3,3625,0.0024919249053965047
3,3626,0.0019251707419369736
3,3627,0.001929927215543376
3,3628,0.0025137461048608998
3,3629,0.002447009409430838
3,3630,0.0018425216236744053
3,3631,0.0024044214664100654
3,3632,0.0025524983849913394
3,3633,0.002423989698279156
3,3634,0.002418493875971916
3,3635,0.0019268495210683515
3,3636,0.0019191298854638193
3,3637,0.0025051224545118897
3,3638,0.0024874405470229222
3,3639,0.002368924162856871
3,3640,0.0018514607887441332
3,3641,0.0017580358038006892
3,3642,0.002448119717867537
3,3643,0.002481472185361452
3,3644,0.0025045144099975604
3,3645,0.002514327903202567
3,3646,0.0017240013657144316
3,3647,0.0025196905908151713
3,3648,0.0025100586918174786
3,3649,0.0019053368419482952
3,3650,0.0017399199360009388
3,3651,0.0025058646611506898
3,3652,0.0018524589471835616
3,3653,0.002445339573559548
3,3654,0.0024929646192220728
3,3655,0.0020126299133232223
3,3656,0.0017721387576445844
3,3657,0.0018012312299672821
3,3658,0.0018612830098017406
3,3659,0.0018461914110839619
3,3660,0.0018097625901360552
3,3661,0.002012201466591757
3,3662,0.0017883775170566777
3,3663,0.002378607873612996
3,3664,0.0023805011434035973
3,3665,0.0023790444397273295
3,3666,0.0023796734036424278
3,3667,0.001892422753022694
3,3668,0.0016961246226481841
3,3669,0.0018486290588594697
3,3670,0.001832260051280958
3,3671,0.001827490311816675
3,3672,0.0023594273029790207
3,3673,0.0019228478234982807
3,3674,0.0023161788273094405
3,3675,0.0023017224211982247
3,3676,0.0018987916668994852
3,3677,0.002308194956523751
3,3678,0.0025082272067851437
3,3679,0.0025461899876858315
3,3680,0.0018205744756777844
3,3681,0.002536665215411881
3,3682,0.0025327708520469392
3,3683,0.0019332413131512359
3,3684,0.0018371408729133086
3,3685,0.002514608535297463
3,3686,0.0024926075885373824
3,3687,0.00184220511109257
3,3688,0.0025279236986909784
3,3689,0.0025291767644090883
3,3690,0.002516344940773619
3,3691,0.0025121859366047422
3,3692,0.002517027852279771
3,3693,0.0025224029351683403
3,3694,0.0017072180254833122
3,3695,0.002558777568656887
3,3696,0.002523077248145976
3,3697,0.00250429869848305
3,3698,0.002519577442916226
3,3699,0.002541170189871252
3,3700,0.002493114366141972
3,3701,0.0024562228107470182
3,3702,0.002446578115355459
3,3703,0.0025027371763552317
3,3704,0.0017239237068826718
3,3705,0.002464817034721386
3,3706,0.002489668372490418
3,3707,0.0024452076150326477
3,3708,0.0025195557235382663
3,3709,0.002887718093970629
3,3710,0.0027723165839521067
3,3711,0.0027729889913166487
3,3712,0.0028030994265974933
3,3713,0.0029288856273985875
3,3714,0.0028626372657553295
3,3715,0.0017176548309781818
3,3716,0.0027997694640148943
3,3717,0.0028571398327370276
3,3718,0.0027876495974391334
3,3719,0.0029719177332850934
3,3720,0.002533019343620082
3,3721,0.0025177763801273287
3,3722,0.002520153989980422
