"WP4","campaign","dr_ss","pu"
3817,6,0.116240804,1
3818,6,0.119615347,1
3819,6,0.016055468,1
3820,6,0.13986399,1
3821,6,0.037948088,1
3822,6,0.000165,1
3823,6,0.014071706,1
3824,6,0.028689282,1
3825,6,0.024753492,1
3826,6,0.090917558,1
3827,6,0.11690598,1
3828,6,0.224778913,1
3829,6,0.174570871,1
3830,6,0.10204795,1
3831,6,0.044679856,1
3832,6,0.109017428,1
3833,6,0.015661064,1
3834,6,0.050134278,1
3835,6,2.36e-05,1
3836,6,0.000105,1
3837,6,0.000191,1
3838,6,0.004772743,1
3839,6,0.00281797,1
3840,6,0.001266526,1
3841,6,0.001298716,1
3842,6,0.00102934,1
3843,6,0.00395808,1
3844,6,0.001513207,1
3845,6,0.000565,1
3846,6,0.000432,1
3847,6,0.007231695,1
3848,6,0.039364903,1
3849,6,0.031454723,1
3850,6,0.093473658,1
3851,6,0.126299755,1
3852,6,0.126539572,1
3853,6,0.034957377,1
3854,6,0.001130337,1
3855,6,0.002259052,1
3856,6,0.000772,1
3857,6,0.001715446,1
3858,6,0.001404743,1
3859,6,5.86e-05,1
3860,6,0.000127,1
3861,6,0.000119,1
3862,6,0.003084294,1
3863,6,5.79e-05,1
3864,6,0.000228,1
3865,6,0.000504,1
3866,6,0.00063,1
3867,6,0.003583438,1
3868,6,0.000825,1
3869,6,0.001237631,1
3870,6,0.002099313,1
3871,6,0.001440543,1
3872,6,0.000379,1
3873,6,0.002615795,1
3874,6,0.001095205,1
3875,6,0.000627,1
3876,6,0.000422,1
3877,6,2.64e-05,1
3878,6,0.001423189,1
3879,6,0.000762,1
3880,6,0.002203,1
3947,6,0.530762941,1
