"WP4","campaign","flo_sl","pu"
3817,6,0.167658654,1
3818,6,0.187962345,1
3819,6,0.087276146,1
3820,6,0.15798121,1
3821,6,0.078408059,1
3822,6,0.004105727,1
3823,6,0.079415828,1
3824,6,0.090043065,1
3825,6,0.16048894,1
3826,6,0.166998758,1
3827,6,0.189775228,1
3828,6,0.215211046,1
3829,6,0.145702751,1
3830,6,0.168244161,1
3831,6,0.110377687,1
3832,6,0.080571643,1
3833,6,0.03476707,1
3834,6,0.045397375,1
3835,6,7.3e-05,1
3836,6,0.000315,1
3837,6,0.000411,1
3838,6,0.004766372,1
3839,6,0.003357805,1
3840,6,0.004048074,1
3841,6,0.003781647,1
3842,6,0.003211353,1
3843,6,0.015959848,1
3844,6,0.003572004,1
3845,6,0.001734369,1
3846,6,0.000828,1
3847,6,0.027491776,1
3848,6,0.052056214,1
3849,6,0.060059667,1
3850,6,0.068249389,1
3851,6,0.121917945,1
3852,6,0.061231857,1
3853,6,0.093240147,1
3854,6,0.003043334,1
3855,6,0.004223852,1
3856,6,0.00207011,1
3857,6,0.003091081,1
3858,6,0.006148501,1
3859,6,0.000243,1
3860,6,0.000235,1
3861,6,0.000293,1
3862,6,0.014199015,1
3863,6,0.00011,1
3864,6,0.000429,1
3865,6,0.001249808,1
3866,6,0.002315809,1
3867,6,0.009357326,1
3868,6,0.003751732,1
3869,6,0.003147241,1
3870,6,0.003613798,1
3871,6,0.002110537,1
3872,6,0.001263198,1
3873,6,0.00531675,1
3874,6,0.003682213,1
3875,6,0.013082221,1
3876,6,0.000823,1
3877,6,0.000244,1
3878,6,0.003604365,1
3879,6,0.001185443,1
3880,6,0.00450139,1
3947,6,0.797114122,1
