id,id_down,STcon
103630,103629,0.647130647130647
103631,103630,0.65138314553477
103632,103629,0.647130647130647
103633,103546,0.64125786163522
103634,103633,0.64125786163522
103638,103635,0.804492076160073
103635,103545,0.831940303908753
103636,103635,0.831940303908753
103637,103636,0.670796087916711
103639,103544,0.823459233291869
103640,103639,0.847515151515152
103652,103640,0.81431718061674
103641,103640,0.757380195820094
103642,103641,0.851731998342168
103650,103642,0.847057014895217
103643,103642,0.833701678375488
103649,103643,0.773546856465006
103644,103643,0.775147232037691
103648,103644,0.77672514619883
103645,103644,0.902680513433201
103647,103645,0.779815455594002
103646,103645,0.841337354225672
103651,103641,0.859821200510856
103653,103639,0.822709163346614
103654,103653,0.82156862745098
103655,103654,0.826996197718631
103656,103654,0.886459787140036
103657,103653,0.848728276722607
103663,103542,0.968482184562615
103664,103663,0.968376068376068
103665,103664,0.967388352497711
103693,103665,0.965887754683721
103694,103693,0.688442211055276
103695,103693,0.961266842503425
103666,103665,0.971481565001691
103667,103666,0.708621883180358
103691,103667,0.706143790849673
103668,103667,0.700518806744488
103690,103668,0.834898914179274
103669,103668,0.644105037513398
103689,103669,0.643101343101343
103670,103669,0.650911844592142
103671,103670,0.642522313964411
103672,103671,0.961154855643045
103673,103672,0.677363002000684
103674,103673,0.656158192090395
103675,103674,0.660215135649691
103679,103675,0.646937392552534
103676,103675,0.657362693553799
103677,103676,0.710498404202798
103678,103676,0.706239960336064
103680,103674,0.667425642121002
103681,103673,0.807784127488072
103682,103672,0.94373061366287
103683,103671,0.645723895579663
103687,103683,0.683159315405939
103684,103683,0.698711755233494
103686,103684,0.670936238902341
103685,103684,0.676171144499971
103688,103670,0.824251081484106
103692,103666,0.967716299295246
103696,103664,0.971183853615865
103702,103540,0.968680688186241
103703,103702,0.968680688186241
103947,103538,0.968854424406296
103709,103535,0.970554646748357
103710,103534,0.968721942281264
103724,103710,0.950352545058427
103725,103724,0.950352545058427
103711,103710,0.795514601213428
103712,103711,0.781376165767009
103713,103712,0.695609756097561
103718,103712,0.695609756097561
103717,103713,0.720179372197309
103714,103713,0.698008343743371
103716,103714,0.689714316170984
103715,103714,0.697705186746282
103719,103711,0.774995369706822
103720,103719,0.697560975609756
103721,103720,0.708920187793427
103722,103720,0.773869410464471
103723,103719,0.700464449897949
103734,103530,0.964665096226499
103735,103529,0.760773561350199
103762,103526,0.963212404800502
103775,103523,0.892313716313716
103776,103522,0.961184104709778
103804,103776,0.871389209278483
103777,103776,0.959228650137741
103796,103777,0.966735126676755
103803,103796,0.961154855643045
103797,103796,0.963863575379406
103800,103797,0.958904109589041
103801,103800,0.971784232365145
103802,103800,0.964299221712192
103798,103797,0.963656105905102
103799,103798,0.965501165501165
103778,103777,0.653795018152872
103779,103778,0.653795018152872
103795,103779,0.961154855643045
103780,103779,0.805982588774341
103794,103780,0.654545454545455
103781,103780,0.951138934887875
103792,103781,0.697952610996089
103793,103792,0.697952610996089
103782,103781,0.740372274321193
103791,103782,0.661538461538462
103783,103782,0.659753086419753
103784,103783,0.700847682119206
103785,103784,0.690820315141679
103786,103785,0.949400479616307
103787,103786,0.711870146552227
103788,103785,0.687243549320193
103789,103784,0.697960496686612
103790,103783,0.685428390099429
103806,103520,0.962962962962963
103520,103519,0.958169520972946
103807,103519,0.958169520972946
103815,103807,0.946987951807229
103808,103807,0.805283398414389
103814,103808,0.678482763777761
103809,103808,0.815738284703802
103813,103809,0.954639175257732
103810,103809,0.822974084913153
103812,103810,0.943685624887034
103811,103810,0.801202219168321
103816,103518,0.961595103162561
103817,103517,0.961532285045166
103821,103514,0.946926580826307
103823,103512,0.912307692307692
103834,103823,0.944444444444444
103824,103823,0.952133088385384
103833,103824,0.948275862068966
103825,103824,0.969005847953216
103826,103825,0.970825522303783
103827,103826,0.961538461538461
103832,103827,0.766438522245276
103828,103827,0.961198916233913
103829,103828,0.710956230833566
103831,103829,0.681871667585954
103830,103829,0.712418300653595
203507,200029,0.645244062537296
203838,203507,1
203839,203838,1
203840,203839,1
203868,203840,1
203841,203840,1
203842,203841,1
203843,203842,1
203844,203843,1
203855,203844,1
203856,203855,1
203857,203855,1
203845,203844,1
203846,203845,1
203854,203846,1
203847,203846,1
203853,203847,0.848831664282308
203848,203847,1
203849,203848,1
203850,203849,1
203851,203850,1
203852,203850,0.995720524017467
203858,203843,1
203865,203858,1
203859,203858,1
203860,203859,1
203863,203860,1
203861,203860,1
203862,203861,1
203864,203859,1
203866,203842,1
203867,203841,1
203869,203838,1
203880,203869,1
203870,203869,0.492753623188406
203871,203870,0.492753623188406
203872,203871,0.610678531701891
203878,203872,0.646464646464646
203873,203872,0.623655913978495
203874,203873,0.91841620626151
203875,203874,0.91841620626151
203876,203873,0.45891156462585
203877,203876,0.45891156462585
203879,203871,0.556378600823045
203508,203507,0.76
203509,203508,0.76
203836,203509,0.857894736842105
203837,203836,0.857894736842105
203510,203509,0.79073710686135
203835,203510,0.829411764705882
203511,203510,0.871428571428571
203512,203511,0.871428571428571
203513,203512,0.527482993197279
203822,203513,0.851935483870967
203514,203513,0.867567567567568
203515,203514,0.969902361086455
203819,203515,0.910909090909091
203820,203819,0.910909090909091
203516,203515,0.923926915484552
203818,203516,0.912472089314194
203517,203516,0.950596089651883
203518,203517,0.825175524782064
203519,203518,0.930876094675312
203521,203520,0.924615384615385
203805,203521,0.812036024027428
203522,203521,0.860786953506249
203523,203522,0.957391304347826
203524,203523,0.957391304347826
203771,203524,0.966089784648252
203772,203771,0.966089784648252
203773,203772,0.966089784648252
203525,203524,0.854390285519877
203763,203525,0.94640282877737
203770,203763,0.962595419847328
203764,203763,0.964233576642336
203767,203764,0.728260735419752
203769,203767,0.958510638297873
203768,203767,0.918181818181818
203765,203764,0.382987109832747
203766,203765,0.391972976576736
203526,203525,0.961417322834646
203527,203526,0.731709080795439
203737,203527,0.964748201438849
203738,203737,0.966206896551724
203739,203738,0.967404477236025
203751,203739,0.96797385620915
203740,203739,0.96797385620915
203749,203740,0.969373803664205
203750,203749,0.969938650306749
203741,203740,0.968981128254951
203742,203741,0.97012084030489
203743,203742,0.97292817679558
203744,203743,0.973510417579849
203745,203744,0.973510417579849
203746,203743,0.973513513513513
203747,203742,0.972625698324022
203748,203741,0.969938650306749
203752,203738,0.966666666666667
203761,203752,0.968765758734194
203753,203752,0.896663232320403
203754,203753,0.896663232320403
203760,203754,0.97048085646888
203755,203754,0.970641839773257
203756,203755,0.917566137566137
203757,203756,0.92018018018018
203758,203756,0.92017085025764
203759,203755,0.911382706819474
203528,203527,0.964983921188301
203736,203528,0.966206896551724
203529,203528,0.811837976315487
203530,203529,0.515230961298377
203531,203530,0.948804667534597
203733,203531,0.978414096916299
203532,203531,0.528327228327228
203730,203532,0.97065868263473
203731,203730,0.97065868263473
203533,203532,0.956097936692087
203727,203533,0.971329341317365
203729,203727,0.535138387484958
203728,203727,0.953833172450842
203534,203533,0.942352941176471
203535,203534,0.973305699481865
203536,203535,0.973513513513513
203537,203536,0.97030303030303
203708,203537,0.972808658061747
203538,203537,0.975376884422111
203539,203538,0.975376884422111
203704,203539,0.936260966017949
203707,203704,0.905130102355408
203705,203704,0.976995305164319
203706,203705,0.976995305164319
203540,203539,0.976210789070008
203541,203540,0.911578947368421
203697,203541,1
203698,203697,1
203700,203698,0.978124564025909
203699,203698,0.948783977110157
203701,203697,0.977726812537449
203542,203541,0.977828054298643
203543,203542,0.978026905829596
203658,203543,0.75494251822842
203662,203543,0.75494251822842
203659,203658,0.507949790794979
203660,203659,0.516049382716049
203661,203659,0.51134163208852
203544,203543,0.540753027419812
203545,203544,0.450975340449025
203546,203545,0.705337352705774
203547,203546,0.435794564969889
203548,203547,0.435987462105105
203549,203548,0.436341756919374
203550,203549,0.438158862570526
203551,203550,0.43672514619883
203622,203551,0.442675893886967
203552,203551,0.436968035986797
203553,203552,0.437304107593963
203612,203553,0.449039908291417
203616,203612,0.457389428263215
203613,203612,0.459134156789699
203615,203613,0.464323748668797
203614,203613,0.460878885316184
203554,203553,0.437595628415301
203555,203554,0.438156484458735
203602,203555,0.442394750165518
203610,203602,0.450359432763558
203603,203602,0.456579185520362
203609,203603,0.463751914542467
203604,203603,0.468076535750252
203608,203604,0.48062930186824
203605,203604,0.473629346606006
203607,203605,0.48062930186824
203606,203605,0.477546983184965
203556,203555,0.445017183862287
203557,203556,0.448402476780186
203558,203557,0.449898682877406
203559,203558,0.44984984984985
203560,203559,0.449562682215744
203561,203560,0.464991431469241
203586,203561,0.441455399061033
203594,203586,0.455280073461892
203587,203586,0.449210770659239
203588,203587,0.455280073461892
203592,203588,0.460232996984891
203589,203588,0.464137308039747
203590,203589,0.464137308039747
203593,203587,0.452262234533703
203562,203561,0.470997225181152
203583,203562,0.471448467966574
203584,203583,0.477502295684114
203585,203583,0.47460757156048
203563,203562,0.474930362116992
203564,203563,0.444383561643836
203565,203564,0.451887888151119
203566,203565,0.456300268096515
203567,203566,0.453160173160173
203568,203567,0.462427403624973
203569,203568,0.473663377062773
203570,203569,0.485248573757131
203571,203569,0.481867591497221
203572,203567,0.460628786367943
203573,203566,0.442965767640502
203574,203565,0.444353352651699
203580,203574,0.458227848101266
203575,203574,0.463279114460872
203579,203575,0.47265170407315
203576,203575,0.468673362667795
203578,203576,0.47265170407315
203577,203576,0.47265170407315
203581,203564,0.453369272237197
203582,203563,0.440624561558968
203595,203560,0.460911245533977
203596,203559,0.448387096774193
203597,203558,0.454279959718026
203598,203557,0.453516819571865
203599,203598,0.441087613293051
203600,203598,0.456838905775076
203601,203556,0.45223249793021
203611,203554,0.443105320304017
203617,203552,0.44287317620651
203621,203617,0.457486338797814
203618,203617,0.453276681772719
203620,203618,0.461020629750271
203619,203618,0.441096634093377
203623,203550,0.44143877558049
203624,203623,0.447735191637631
203625,203623,0.451557093425606
203626,203549,0.434223013048636
203627,203626,0.434223013048636
203628,203548,0.444950900950901
203629,203547,0.444876091883596
203630,203629,0.45030525030525
203631,203630,0.456929730518178
203632,203629,0.45030525030525
203633,203546,0.442012578616352
203634,203633,0.442012578616352
203638,203635,0.688208110059666
203635,203545,0.669247179839188
203636,203635,0.669247179839188
203637,203636,0.485005183059658
203639,203544,0.552942601896577
203640,203639,0.695177865612648
203652,203640,0.53223201174743
203641,203640,0.492780490325248
203642,203641,0.709890277686888
203650,203642,0.700065673510999
203643,203642,0.676583508727227
203649,203643,0.541755634638197
203644,203643,0.544994110718492
203648,203644,0.548187134502924
203645,203644,0.820218117207364
203647,203645,0.554440599769319
203646,203645,0.690289273318798
203651,203641,0.736424010217114
203653,203639,0.538778220451527
203654,203653,0.540915032679739
203655,203654,0.554879594423321
203656,203654,0.736255448870227
203657,203653,0.671911028324919
203663,203542,0.974269576436996
203664,203663,0.974871794871795
203665,203664,0.972183863269699
203693,203665,0.968462263764195
203694,203693,0.560301507537688
203695,203693,0.961528553027051
203666,203665,0.97646408839779
203667,203666,0.465617260706751
203691,203667,0.476732026143791
203668,203667,0.449935149156939
203690,203668,0.719401208486665
203669,203668,0.44994640943194
203689,203669,0.46007326007326
203670,203669,0.449784173832501
203671,203670,0.449908910919718
203672,203671,0.961417322834646
203673,203672,0.52938808373591
203674,203673,0.477966101694915
203675,203674,0.502942408376963
203679,203675,0.456956920868593
203676,203675,0.499078308182232
203677,203676,0.564544935562932
203678,203676,0.557697988164113
203680,203674,0.496726651359001
203681,203673,0.718209117125698
203682,203672,0.957321521625846
203683,203671,0.462124350173527
203687,203683,0.525032830850422
203684,203683,0.5670692431562
203686,203684,0.489403218914685
203685,203684,0.496196444932465
203688,203670,0.769756832174336
203692,203666,0.959834058079672
203696,203664,0.979235423929079
203702,203540,0.976199570866049
203703,203702,0.976199570866049
203947,203538,0.975251893987706
203709,203535,0.972776937559801
203710,203534,0.972914948847152
203724,203710,0.946428995840761
203725,203724,0.946428995840761
203711,203710,0.700516190555164
203712,203711,0.696152482760268
203713,203712,0.573170731707317
203718,203712,0.573170731707317
203717,203713,0.60762331838565
203714,203713,0.575152615080019
203716,203714,0.510681164055005
203715,203714,0.546382156656129
203719,203711,0.687250495915852
203720,203719,0.573170731707317
203721,203720,0.589201877934272
203722,203720,0.674172597060749
203723,203719,0.577268376872105
203734,203530,0.967331881416952
203735,203529,0.514659505806421
203762,203526,0.967317386803026
203775,203523,0.813648921648922
203776,203522,0.962450674455221
203804,203776,0.746973386304413
203777,203776,0.959504132231405
203796,203777,0.971246795762686
203803,203796,0.961417322834646
203797,203796,0.955064643957891
203800,203797,0.932876712328767
203801,203800,0.979668049792531
203802,203800,0.969082713720355
203798,203797,0.952333779562695
203799,203798,0.965734265734266
203778,203777,0.474378239850894
203779,203778,0.474378239850894
203795,203779,0.961417322834646
203780,203779,0.715795189003437
203794,203780,0.481481481481482
203781,203780,0.959877485628122
203792,203781,0.552933057280883
203793,203792,0.552933057280883
203782,203781,0.624706283678123
203791,203782,0.469230769230769
203783,203782,0.462222222222222
203784,203783,0.554231052244297
203785,203784,0.516482045039562
203786,203785,0.964748201438849
203787,203786,0.550635838150289
203788,203785,0.511628802464382
203789,203784,0.52828025477707
203790,203783,0.505453776179395
203806,203520,0.939506172839506
203520,203519,0.938242243732937
203807,203519,0.938242243732937
203815,203807,0.940963855421687
203808,203807,0.702873427207826
203814,203808,0.527915700790149
203809,203808,0.747480106100796
203813,203809,0.949484536082474
203810,203809,0.758368922130539
203812,203810,0.953752999208905
203811,203810,0.716910978775385
203816,203518,0.952090175738217
203817,203517,0.949836065573771
203821,203514,0.926219580699346
203823,203512,0.842153846153846
203834,203823,0.9
203824,203823,0.929802000408247
203833,203824,0.906896551724138
203825,203824,0.971345029239766
203826,203825,0.976316205533597
203827,203826,0.930769230769231
203832,203827,0.570780910881533
203828,203827,0.9448182433958
203829,203828,0.594690227531042
203831,203829,0.485493656922229
203830,203829,0.525490196078431
303507,300029,0.722894537932132
303838,303507,1
303839,303838,1
303840,303839,1
303868,303840,1
303841,303840,1
303842,303841,1
303843,303842,1
303844,303843,1
303855,303844,1
303856,303855,1
303857,303855,1
303845,303844,1
303846,303845,1
303854,303846,1
303847,303846,1
303853,303847,0.880829756795422
303848,303847,1
303849,303848,1
303850,303849,1
303851,303850,1
303852,303850,0.985997088791849
303858,303843,1
303865,303858,1
303859,303858,1
303860,303859,1
303863,303860,1
303861,303860,1
303862,303861,1
303864,303859,1
303866,303842,1
303867,303841,1
303869,303838,1
303880,303869,1
303870,303869,0.811594202898551
303871,303870,0.811594202898551
303872,303871,0.855394883203559
303878,303872,0.868686868686869
303873,303872,0.860215053763441
303874,303873,0.922651933701657
303875,303874,0.922651933701657
303876,303873,0.606258503401361
303877,303876,0.606258503401361
303879,303871,0.83522633744856
303508,303507,0.937777777777778
303509,303508,0.937777777777778
303836,303509,0.963157894736842
303837,303836,0.963157894736842
303510,303509,0.873026262250232
303835,303510,0.958823529411765
303511,303510,0.952380952380952
303512,303511,0.952380952380952
303513,303512,0.642585034013606
303822,303513,0.916451612903226
303514,303513,0.892792792792793
303515,303514,0.922213148707024
303819,303515,0.90969696969697
303820,303819,0.90969696969697
303516,303515,0.907725646380299
303818,303516,0.911281233386497
303517,303516,0.926175715875286
303518,303517,0.834465663002207
303519,303518,0.929935633378378
303521,303520,0.923589743589744
303805,303521,0.816657986651693
303522,303521,0.852713508421756
303523,303522,0.902608695652174
303524,303523,0.902608695652174
303771,303524,0.915455516639688
303772,303771,0.915455516639688
303773,303772,0.915455516639688
303525,303524,0.853515873140494
303763,303525,0.913944421777959
303770,303763,0.914503816793893
303764,303763,0.918248175182482
303767,303764,0.777353778819211
303769,303767,0.960283687943263
303768,303767,0.921678321678322
303765,303764,0.596564311857068
303766,303765,0.503200883002207
303526,303525,0.911811023622047
303527,303526,0.779956890557642
303737,303527,0.919424460431655
303738,303737,0.913563218390805
303739,303738,0.916626417964255
303751,303739,0.918082788671024
303740,303739,0.918082788671024
303749,303740,0.921663606651302
303750,303749,0.923108384458078
303741,303740,0.92065921240722
303742,303741,0.923574394249241
303743,303742,0.930755064456722
303744,303743,0.93215423278104
303745,303744,0.93215423278104
303746,303743,0.932252252252252
303747,303742,0.929981378026071
303748,303741,0.923108384458078
303752,303738,0.914739229024943
303761,303752,0.920108335265695
303753,303752,0.871764808053168
303754,303753,0.871764808053168
303760,303754,0.924495251920401
303755,303754,0.92490701873976
303756,303755,0.941851851851852
303757,303756,0.924324324324324
303758,303756,0.924315478799568
303759,303755,0.898709275980028
303528,303527,0.919963248430402
303736,303528,0.922758620689655
303529,303528,0.825923582534862
303530,303529,0.650936329588015
303531,303530,0.939602180897325
303733,303531,0.929368575624082
303532,303531,0.661782661782662
303730,303532,0.925948103792415
303731,303730,0.925948103792415
303533,303532,0.922300072522686
303727,303533,0.927640718562874
303729,303727,0.666666666666667
303728,303727,0.943531199009438
303534,303533,0.94156862745098
303535,303534,0.932628670120898
303536,303535,0.933153153153153
303537,303536,0.925050505050505
303708,303537,0.931374232251076
303538,303537,0.93785594639866
303539,303538,0.93785594639866
303704,303539,0.910809720681658
303707,303704,0.903839355448678
303705,303704,0.929264475743349
303706,303705,0.929264475743349
303540,303539,0.939960562890972
303541,303540,0.901228070175438
303697,303541,1
303698,303697,1
303700,303698,0.928421192492942
303699,303698,0.931187410586552
303701,303697,0.92711970633002
303542,303541,0.927450980392157
303543,303542,0.928101644245142
303658,303543,0.804997341835481
303662,303543,0.804997341835481
303659,303658,0.641910739191074
303660,303659,0.647119341563786
303661,303659,0.644121715076072
303544,303543,0.646154192691089
303545,303544,0.581548276285119
303546,303545,0.770019162124425
303547,303546,0.567521494358467
303548,303547,0.567468918183605
303549,303548,0.567870036101083
303550,303549,0.56910894555061
303551,303550,0.568304093567252
303622,303551,0.573125720876586
303552,303551,0.568941442594084
303553,303552,0.568959569684207
303612,303553,0.57807191386452
303616,303612,0.584466019417476
303613,303612,0.585802141541536
303615,303613,0.588871139510117
303614,303613,0.587138263665595
303554,303553,0.569289617486339
303555,303554,0.57363344051447
303602,303555,0.579510957555122
303610,303602,0.585740420642128
303603,303602,0.589605302849885
303609,303603,0.595123558348231
303604,303603,0.59833836858006
303608,303604,0.607817109144543
303605,303604,0.602581187857772
303607,303605,0.607866273352999
303606,303605,0.605539070227498
303556,303555,0.579509881980629
303557,303556,0.587085337778836
303558,303557,0.59209726443769
303559,303558,0.595045045045045
303560,303559,0.58824101068999
303561,303560,0.599429482023124
303586,303561,0.576056338028169
303594,303586,0.586593204775023
303587,303586,0.581987000928505
303588,303587,0.586593204775023
303592,303588,0.590352149768372
303589,303588,0.593315266485998
303590,303589,0.593315266485998
303593,303587,0.584302862419206
303562,303561,0.60392612757153
303583,303562,0.597214484679666
303584,303583,0.601974288337925
303585,303583,0.599815327793167
303563,303562,0.606870937790158
303564,303563,0.581187214611872
303565,303564,0.586843828905494
303566,303565,0.590169794459339
303567,303566,0.589090909090909
303568,303567,0.596054537302742
303569,303568,0.603747523422021
303570,303569,0.611858190709046
303571,303569,0.609924065479621
303572,303567,0.59470301141581
303573,303566,0.581379792479784
303574,303565,0.584048498250026
303580,303574,0.598016877637131
303575,303574,0.60160487862488
303579,303575,0.607356608478803
303576,303575,0.605608900504831
303578,303576,0.608561928512053
303577,303576,0.607356608478803
303581,303564,0.58796046720575
303582,303563,0.578713241719157
303595,303560,0.596374573579286
303596,303559,0.585923753665689
303597,303558,0.594864048338369
303598,303557,0.590927624872579
303599,303598,0.579103726082578
303600,303598,0.593414387031408
303601,303556,0.586052598169904
303611,303554,0.573615635179153
303617,303552,0.573063973063973
303621,303617,0.583169398907104
303618,303617,0.57977227352518
303620,303618,0.585559174809989
303619,303618,0.576601520086862
303623,303550,0.573713415852155
303624,303623,0.578222996515679
303625,303623,0.581314878892734
303626,303549,0.565776986951364
303627,303626,0.565776986951364
303628,303548,0.574478558478558
303629,303547,0.574594073078277
303630,303629,0.578754578754579
303631,303630,0.583831090690297
303632,303629,0.578754578754579
303633,303546,0.572075471698113
303634,303633,0.572075471698113
303638,303635,0.764023106449284
303635,303545,0.80023166570796
303636,303635,0.80023166570796
303637,303636,0.626092573952497
303639,303544,0.651793993634997
303640,303639,0.748706192358366
303652,303640,0.631204111600587
303641,303640,0.636348911105944
303642,303641,0.779659926270096
303650,303642,0.760620087989178
303643,303642,0.748511339305992
303649,303643,0.67141162514828
303644,303643,0.673733804475854
303648,303644,0.676023391812866
303645,303644,0.832225592010538
303647,303645,0.680507497116494
303646,303645,0.760590251600093
303651,303641,0.784495530012772
303653,303639,0.651394422310757
303654,303653,0.646666666666667
303655,303654,0.655259822560203
303656,303654,0.796115475595942
303657,303653,0.73984866713428
303663,303542,0.926337391492649
303664,303663,0.936581196581197
303665,303664,0.922992234847484
303693,303665,0.924541876767926
303694,303693,0.777051926298158
303695,303693,0.912065264061829
303666,303665,0.933116848949525
303667,303666,0.661119806592825
303691,303667,0.670980392156863
303668,303667,0.614656290531777
303690,303668,0.795569033664985
303669,303668,0.583065380493033
303689,303669,0.589255189255189
303670,303669,0.581827907326048
303671,303670,0.580509571844581
303672,303671,0.911811023622047
303673,303672,0.694293173278681
303674,303673,0.600225988700565
303675,303674,0.67997810566397
303679,303675,0.589447365346419
303676,303675,0.693001066062495
303677,303676,0.668371612035582
303678,303676,0.664465650206082
303680,303674,0.614538367063598
303681,303673,0.755337725216287
303682,303672,0.933307278096231
303683,303671,0.590888520889562
