WP4,campaign,co2,pu
3653,3,27.272429208420142,303653
3653,4,27.614894749049636,403653
3653,5,10.877824699527498,503653
3653,6,33.29223226851517,603653
3654,1,28.886241313344804,103654
3654,2,25.33444096537044,203654
3654,3,20.560366876764544,303654
3654,4,38.293180668300316,403654
3654,5,14.316036607977148,503654
3654,6,19.53170103687997,603654
3655,1,40.02765095243693,103655
3655,2,37.032343169329394,203655
3655,3,24.466255939200853,303655
3655,4,38.5472967542201,403655
3655,5,20.293702828687735,503655
3655,6,36.500674867071,603655
3656,1,38.30016532188219,103656
3656,2,40.42337488671146,203656
3656,3,32.858974803041406,303656
3656,4,12.77873848348738,403656
3656,5,5.830028365656215,503656
3656,6,30.822577997189995,603656
3657,1,34.90511474577713,103657
3657,2,36.28460966155096,203657
3657,3,33.534396945990416,303657
3657,4,60.60810918668973,403657
3657,5,14.093113731386001,503657
3657,6,35.34610569923313,603657
3658,1,43.59997783807164,103658
3658,2,43.45459497722352,203658
3658,3,38.73087538838371,303658
3658,4,68.8959159028426,403658
3658,5,13.353414405113583,503658
3658,6,42.56843560624922,603658
3659,1,29.488539311520903,103659
3659,2,31.0632389008263,203659
3659,3,25.717629851103922,303659
3659,4,67.80404240093154,403659
3659,5,7.443998927038477,503659
3659,6,13.919360488577105,603659
3660,1,40.691197248810155,103660
3660,2,38.46164142389493,203660
3660,3,29.943375653040764,303660
3660,4,35.211346310217635,403660
3660,5,18.623776702568183,503660
3660,6,28.726016121628398,603660
3661,1,21.56975545460635,103661
3661,2,39.918395040573444,203661
3661,3,30.709856607078287,303661
3661,4,26.52886302300565,403661
3661,5,1.3024869135014425,503661
3661,6,1.5164199229206403,603661
3662,1,55.681172948092225,103662
3662,2,56.32522739316819,203662
3662,3,52.42838001039344,303662
3662,4,74.04355595297912,403662
3662,5,24.615017001416817,503662
3662,6,57.60866600065667,603662
3663,1,41.119024688466595,103663
3663,2,38.17679968802893,203663
3663,3,39.80125722096065,303663
3663,4,58.92530525207405,403663
3663,5,25.573962443887552,503663
3663,6,32.3985462002487,603663
3664,1,40.992198645601675,103664
3664,2,39.08630479335397,203664
3664,3,41.40308786765303,303664
3664,4,59.873862794416155,403664
3664,5,26.73868791371202,503664
3664,6,34.09454533253073,603664
3665,1,64.39169405087067,103665
3665,2,62.326027368231806,203665
3665,3,58.208564732017024,303665
3665,4,68.1953170152018,403665
3665,5,41.75729770826827,503665
3665,6,56.106814424169926,603665
3666,1,43.05042628484007,103666
3666,2,40.230696406081826,203666
3666,3,42.27860613898229,303666
3666,4,58.186023996608256,403666
3666,5,27.9768736192702,503666
3666,6,35.786509054219046,603666
3667,1,18.600069035289913,103667
3667,2,15.541187960448532,203667
3667,3,16.884894508552783,303667
3667,4,71.89707373584105,403667
3667,5,8.719153613109128,503667
3667,6,19.679373511109937,603667
3668,1,19.43591706985729,103668
3668,2,16.829943818070127,203668
3668,3,17.29466059752804,303668
3668,4,72.06184732512541,403668
3668,5,8.839779417264982,503668
3668,6,20.425594771613916,603668
3669,1,20.718709520136088,103669
3669,2,20.884549413191017,203669
3669,3,18.164870951451416,303669
3669,4,73.03803444587793,403669
3669,5,10.721145837304404,503669
3669,6,21.45193097190991,603669
3670,1,19.413148440651483,103670
3670,2,18.31615778520739,203670
3670,3,17.894384290665784,303670
3670,4,72.90689484730635,403670
3670,5,7.551713383567345,503670
3670,6,18.255709422222864,603670
3671,1,18.815284323939466,103671
3671,2,19.7311706933344,203671
3671,3,18.619404492367735,303671
3671,4,72.72012252806432,403671
3671,5,6.971267413339438,503671
3671,6,17.589329721535197,603671
3672,1,38.92725226707423,103672
3672,2,38.326123505048834,203672
3672,3,32.63947743944972,303672
3672,4,70.62982926789167,403672
3672,5,14.029387830303852,503672
3672,6,36.270794127510115,603672
3673,1,38.8368503689716,103673
3673,2,38.23788532336871,203673
3673,3,31.78062851016165,303673
3673,4,66.49417127507772,403673
3673,5,13.322752353857664,503673
3673,6,36.19821026299843,603673
3674,1,40.25101750834776,103674
3674,2,40.27268760433097,203674
3674,3,33.72961524569281,303674
3674,4,64.55312478943551,403674
3674,5,15.03260018311985,503674
3674,6,38.35982089418292,603674
3675,1,56.207552179399336,103675
3675,2,51.15859899730442,203675
3675,3,42.76942766325344,303675
3675,4,47.756164763470125,403675
3675,5,32.181290386029104,503675
3675,6,45.303223498524744,603675
3676,1,13.898490642016608,103676
3676,2,24.16526476473804,203676
3676,3,17.92050924534099,303676
3676,4,26.60363777126384,403676
3676,5,1.5627692459034903,503676
3676,6,3.093493133933481,603676
3677,1,35.75175143579307,103677
3677,2,32.41894142963011,203677
3677,3,26.99036266529832,303677
3677,4,33.23047535331247,403677
3677,5,21.028414434627393,503677
3677,6,28.47949285406618,603677
3678,1,48.9991717759943,103678
3678,2,46.65444393595942,203678
3678,3,34.77007989160497,303678
3678,4,40.687437796615,403678
3678,5,24.433203784823675,503678
3678,6,37.81841347913676,603678
3679,1,42.83650638136584,103679
3679,2,42.8973250199723,203679
3679,3,37.86124186087585,303679
3679,4,56.65167192749269,403679
3679,5,20.205140111836734,503679
3679,6,41.67712050437578,603679
3680,1,39.23559974637733,103680
3680,2,35.70501924921297,203680
3680,3,27.41310907934087,303680
3680,4,33.45215182276668,403680
3680,5,19.776147085546175,503680
3680,6,31.13731762434456,603680
3681,1,35.66056678306853,103681
3681,2,32.4505193226707,203681
3681,3,25.84192392996536,303681
3681,4,36.503917391851985,403681
3681,5,18.62479413726716,503681
3681,6,28.059685711867314,603681
3682,1,33.52470859879183,103682
3682,2,34.03376634483976,203682
3682,3,31.61006909390742,303682
3682,4,31.935336856495518,403682
3682,5,18.17604692553552,503682
3682,6,32.12466609202312,603682
3683,1,38.56991096701337,103683
3683,2,38.23612350872024,203683
3683,3,33.30049158350596,303683
3683,4,75.54799787505311,403683
3683,5,15.968623635258922,503683
3683,6,36.8967658456134,603683
3684,1,36.72213227957315,103684
3684,2,37.449778939982,203684
3684,3,31.532725964104046,303684
3684,4,52.18820637162776,403684
3684,5,13.832202721791951,503684
3684,6,37.46750235829311,603684
3685,1,35.20069883682156,103685
3685,2,36.89088028522831,203685
3685,3,29.653384802965775,303685
3685,4,29.27250304153179,403685
3685,5,11.274608665585372,503685
3685,6,35.938340805078006,603685
3686,1,41.396525731289685,103686
3686,2,42.480791664733175,203686
3686,3,40.127913962927295,303686
3686,4,72.84978281118714,403686
3686,5,23.75126302345077,503686
3686,6,42.65482605214571,603686
3687,1,36.48622656691673,103687
3687,2,38.187504009723966,203687
3687,3,35.379309948536125,303687
3687,4,71.19327419545553,403687
3687,5,17.94284513239675,503687
3687,6,39.25281624316783,603687
3688,1,43.66405146783306,103688
3688,2,40.58876785571501,203688
3688,3,29.21569137500687,303688
3688,4,34.561279174061454,403688
3688,5,19.475012557424353,503688
3688,6,33.88617142201792,603688
3689,1,41.07081339867609,103689
3689,2,37.91936325100403,203689
3689,3,26.54895281610337,303689
3689,4,35.71931837367437,403689
3689,5,17.921702778762956,503689
3689,6,30.250440613954037,603689
3690,1,35.89128037756407,103690
3690,2,32.12856184708241,203690
3690,3,27.07154872041806,303690
3690,4,35.588434982798304,403690
3690,5,19.48682522070147,503690
3690,6,28.739046339999692,603690
3691,1,51.76641016060712,103691
3691,2,51.23466724626963,203691
3691,3,40.69141306970505,303691
3691,4,43.50125024200639,403691
3691,5,28.561299973255892,503691
3691,6,41.84943600013162,603691
3692,1,34.28785711198264,103692
3692,2,29.996662447586576,203692
3692,3,24.65676642168792,303692
3692,4,39.46682631837163,403692
3692,5,17.560486278994365,503692
3692,6,26.185781527184993,603692
3693,1,36.550368756116875,103693
3693,2,33.41455027440581,203693
3693,3,30.242651529785803,303693
3693,4,49.99028015751945,403693
3693,5,20.82935888549928,503693
3693,6,28.62535511917063,603693
3694,1,32.926255480314325,103694
3694,2,32.86208664862548,203694
3694,3,27.9487644749459,303694
3694,4,43.504778762362776,403694
3694,5,16.039353898244695,503694
3694,6,29.838826712534836,603694
3695,1,42.32790955823644,103695
3695,2,41.12151063083215,203695
3695,3,34.28891902560884,303695
3695,4,45.04992836490755,403695
3695,5,22.470179293740173,503695
3695,6,37.083607658461375,603695
3696,1,35.04195035065386,103696
3696,2,31.081508805482162,203696
3696,3,25.11358582076937,303696
3696,4,35.91076584627925,403696
3696,5,18.441710354286258,503696
3696,6,26.645976160512696,603696
3697,1,35.21294255657358,103697
3697,2,35.65792444085329,203697
3697,3,34.52336955933934,303697
3697,4,49.953659814704125,403697
3697,5,23.799664734759787,503697
3697,6,30.656377293436513,603697
3698,1,35.63240793882406,103698
3698,2,31.99183227643715,203698
3698,3,29.724790455565774,303698
3698,4,45.542296112551554,403698
3698,5,20.818886094592617,503698
3698,6,28.249631013656625,603698
3699,1,36.53268264489462,103699
3699,2,34.249485447905116,203699
3699,3,25.949950731873805,303699
3699,4,37.916956972749084,403699
3699,5,19.535945617993974,503699
3699,6,28.088980670180057,603699
3700,1,43.94786813433484,103700
3700,2,43.11284973807311,203700
3700,3,34.338104646821435,303700
3700,4,41.47982637580303,403700
3700,5,28.68366817662192,503700
3700,6,36.21334224597209,603700
3701,1,46.67073352905683,103701
3701,2,46.26121276118547,203701
3701,3,36.48200894944095,303701
3701,4,42.4961061681275,403701
3701,5,27.113310621588028,503701
3701,6,38.14023555178748,603701
3702,1,26.388325391647633,103702
3702,2,30.27045087538728,203702
3702,3,30.34234436158502,303702
3702,4,55.167622203915,403702
3702,5,23.52278843890749,503702
3702,6,26.29187349819002,603702
3703,1,38.511323231871486,103703
3703,2,36.76822232507285,203703
3703,3,31.633492455923786,303703
3703,4,42.47335872256102,403703
3703,5,23.790253031912055,503703
3703,6,31.982781210981102,603703
3704,1,36.71403520022557,103704
3704,2,43.16997695047789,203704
3704,3,36.3323154696201,303704
3704,4,47.12646003389585,403704
3704,5,22.6220430609087,503704
3704,6,32.97903768971749,603704
3705,1,38.818824477762554,103705
3705,2,37.52411615375351,203705
3705,3,30.81197521342432,303705
3705,4,44.653693736503826,403705
3705,5,21.471217310316433,503705
3705,6,32.034254236600304,603705
3706,1,46.52138451929106,103706
3706,2,46.06325833133637,203706
3706,3,33.17568553087109,303706
3706,4,44.060778597693876,403706
3706,5,25.14276222378826,503706
3706,6,37.82317912741845,603706
3707,1,38.53506007319981,103707
3707,2,37.46501220528847,203707
3707,3,30.590627241189935,303707
3707,4,38.64033806203649,403707
3707,5,23.23720315312786,503707
3707,6,34.36118925973919,603707
3708,1,33.167323369498256,103708
3708,2,38.8366364639142,203708
3708,3,32.700176329436005,303708
3708,4,35.752675196999576,403708
3708,5,24.472314121039247,503708
3708,6,33.704218144134316,603708
3709,1,45.78117432139064,103709
3709,2,54.068386529904785,203709
3709,3,47.720055853655026,303709
3709,4,84.96083742870783,403709
3709,5,34.008061648670605,503709
3709,6,45.83251777273608,603709
3710,1,58.64187271590386,103710
3710,2,79.99902393641872,203710
3710,3,67.62281818735376,303710
3710,4,75.64345298576711,403710
3710,5,49.93960860298948,503710
3710,6,52.19458021663327,603710
3711,1,56.54241227842333,103711
3711,2,77.19652747788938,203711
3711,3,65.68546653290203,303711
3711,4,73.414354662266,403711
3711,5,48.07206417787398,503711
3711,6,50.54782097594121,603711
3712,1,77.75394294221613,103712
3712,2,106.28663328772859,203712
3712,3,80.78824525007252,303712
3712,4,85.84698997754678,403712
3712,5,62.50556672748806,503712
3712,6,67.77037190217864,603712
3713,1,51.365120521130436,103713
3713,2,55.53946742178666,203713
3713,3,55.15103589528783,303713
3713,4,68.6031517270043,403713
3713,5,36.02160607831294,503713
3713,6,41.8010858737393,603713
3714,1,75.90270985306367,103714
3714,2,91.35367994874667,203714
3714,3,69.95317656526899,303714
3714,4,74.64106091169936,403714
3714,5,54.13744981893209,503714
3714,6,68.4763873645608,603714
3715,1,55.46280791217008,103715
3715,2,60.97382461989461,203715
3715,3,52.35327948741195,303715
3715,4,85.7311634971781,403715
3715,5,31.424372672027737,503715
3715,6,54.44223376233837,603715
3716,1,30.130277600290697,103716
3716,2,34.88010409320749,203716
3716,3,31.440566508379888,303716
3716,4,41.43379779464043,403716
3716,5,24.405240137332363,503716
3716,6,28.26973257321776,603716
3717,1,34.95574207266442,103717
3717,2,39.67899386656187,203717
3717,3,35.69923021050063,303717
3717,4,44.693736647089075,403717
3717,5,27.053267215016092,503717
3717,6,32.92067468456759,603717
3718,1,39.836512308965524,103718
3718,2,49.07690771147845,203718
3718,3,39.3040145490813,303718
3718,4,40.171834563839624,403718
3718,5,26.038164972375064,503718
3718,6,35.19072704404206,603718
3719,1,36.37102770654586,103719
3719,2,41.41451823817671,203719
3719,3,38.690606955252015,303719
3719,4,54.91366768718534,403719
3719,5,27.44556264736044,503719
3719,6,33.51600228369717,603719
3720,1,42.45899142899381,103720
3720,2,47.352394192016845,203720
3720,3,42.77922218057894,303720
3720,4,54.217858129852246,403720
3720,5,28.760448956693054,503720
3720,6,39.21206301285786,603720
3721,1,48.88612317497009,103721
3721,2,50.09233138528831,203721
3721,3,42.01412542602516,303721
3721,4,47.98766316472238,403721
3721,5,30.695921047918084,503721
3721,6,40.987522100623295,603721
3722,1,46.867342194272666,103722
3722,2,48.27828034857773,203722
3722,3,40.53782478606109,303722
3722,4,48.71861224941915,403722
3722,5,30.154740988502553,503722
3722,6,39.79273565435157,603722
3723,1,38.97982202894215,103723
3723,2,44.45864682478762,203723
3723,3,40.72393480225768,303723
3723,4,41.15379185840074,403723
3723,5,31.765163932679826,503723
3723,6,37.57476692250692,603723
3724,1,34.99255164265065,103724
3724,2,41.03957803911598,203724
3724,3,34.799392646451764,303724
3724,4,43.358982813035226,403724
3724,5,24.227929453910438,503724
3724,6,30.338668510147638,603724
3725,1,34.86722828042474,103725
3725,2,41.9843863959113,203725
3725,3,35.13313631469265,303725
3725,4,41.050403206121935,403725
3725,5,22.6261568015896,503725
3725,6,31.557557041811634,603725
3727,1,42.121428958357995,103727
3727,2,50.410084891101306,203727
3727,3,41.41325818151502,303727
3727,4,42.60762848647924,403727
3727,5,28.931279544153323,503727
3727,6,37.56235873657721,603727
3728,1,37.55035212156775,103728
3728,2,45.43636804921781,203728
3728,3,36.669485167727586,303728
3728,4,35.9587233123313,403728
3728,5,24.870183453059358,503728
3728,6,33.99825054484288,603728
3729,1,44.07327493796771,103729
3729,2,55.31842335749811,203729
3729,3,42.906133194655794,303729
3729,4,37.1186472698632,403729
3729,5,28.4192791195643,503729
3729,6,40.37507416364883,603729
3730,1,41.2494177686556,103730
3730,2,52.25662479926321,203730
3730,3,45.62785791237055,303730
3730,4,58.182084476911996,403730
3730,5,33.1918216185321,503730
3730,6,37.10740675850903,603730
3731,1,39.3167315197954,103731
3731,2,45.38398753371713,203731
3731,3,39.46516879915726,303731
3731,4,48.11185629723714,403731
3731,5,27.60331557871249,503731
3731,6,34.90362378102124,603731
3733,1,53.50522530920007,103733
3733,2,68.85197332316795,203733
3733,3,54.598492296970505,303733
3733,4,43.604338080650905,403733
3733,5,39.814408696590114,503733
3733,6,53.31387062466679,603733
3734,1,37.12832888488239,103734
3734,2,45.303775191626286,203734
3734,3,39.666606243180475,303734
3734,4,44.38052975220329,403734
3734,5,30.500485969188492,503734
3734,6,36.109893007414556,603734
3735,1,47.15946632784075,103735
3735,2,60.602377199380996,203735
3735,3,50.277479210639186,303735
3735,4,43.75121760146809,403735
3735,5,38.1059898727329,503735
3735,6,48.358303199493335,603735
3736,1,57.065189797178746,103736
3736,2,76.81916313375399,203736
3736,3,58.99732748018464,303736
3736,4,53.46312533194707,403736
3736,5,42.72780994505124,503736
3736,6,53.29906019219845,603736
3737,1,48.69496844087547,103737
3737,2,63.85547872536948,203737
3737,3,59.629430356339256,303737
3737,4,79.56372791391973,403737
3737,5,40.873877146254955,503737
3737,6,44.59444812420712,603737
3738,1,46.23066607276098,103738
3738,2,58.735695986789494,203738
3738,3,56.98753718971258,303738
3738,4,77.04798718012289,403738
3738,5,38.335378961511054,503738
3738,6,41.372405403506576,603738
3739,1,65.44153874519893,103739
3739,2,87.17138607332862,203739
3739,3,72.06809965028077,303739
3739,4,84.7045255557945,403739
3739,5,48.23238127003121,503739
3739,6,56.732659678544806,603739
3740,1,61.88587340736011,103740
3740,2,79.19828886579936,203740
3740,3,70.26285963873157,303740
3740,4,85.54386991223075,403740
3740,5,46.26766347022314,503740
3740,6,52.355166859991115,603740
3741,1,64.830625554179,103741
3741,2,82.4991654424316,203741
3741,3,70.10228797129791,303741
3741,4,72.08823469179205,403741
3741,5,44.361250219673344,503741
3741,6,55.143103449416756,603741
3742,1,66.21567877452247,103742
3742,2,74.3127670833561,203742
3742,3,63.20784914197846,303742
3742,4,68.11611513950884,403742
3742,5,31.400570453612914,503742
3742,6,62.57055378233892,603742
3743,1,65.39884254292035,103743
3743,2,66.34643930106432,203743
3743,3,56.82982081809683,303743
3743,4,65.95700531278818,403743
3743,5,17.681327935729826,503743
3743,6,60.914814631853574,603743
3744,1,68.06879515801874,103744
3744,2,72.09814105250886,203744
3744,3,63.39226287962102,303744
3744,4,64.60127281273711,403744
3744,5,15.035723130549481,503744
3744,6,57.242253671182944,603744
3745,1,57.74721852126637,103745
3745,2,61.369189731144466,203745
3745,3,56.68510672308264,303745
3745,4,71.48413538067464,403745
3745,5,16.434929391053977,503745
3745,6,52.98816445728026,603745
3746,1,44.54124645675542,103746
3746,2,50.73148942721009,203746
3746,3,40.46497411091427,303746
3746,4,43.67030272843781,403746
3746,5,26.521192774016797,503746
3746,6,37.66384782109074,603746
3747,1,48.34161223255494,103747
3747,2,50.3663702591511,203747
3747,3,39.79358399901366,303747
3747,4,46.90762122377404,403747
3747,5,26.08547331453527,503747
3747,6,39.24493435673931,603747
3748,1,51.95993992571424,103748
3748,2,66.53434506187867,203748
3748,3,56.64925367163289,303748
3748,4,54.035624493200885,403748
3748,5,36.34508566241759,503748
3748,6,49.995320845396705,603748
3749,1,39.02779913377921,103749
3749,2,46.29426502055574,203749
3749,3,42.69532658297723,303749
3749,4,55.162868175817415,403749
3749,5,29.405274042784043,503749
3749,6,34.57337221145835,603749
3750,1,49.06947446666766,103750
3750,2,55.782050496141885,203750
3750,3,47.35745013208492,303750
3750,4,51.85152337687167,403750
3750,5,38.12958931840123,503750
3750,6,46.489478373083884,603750
3751,1,39.29993580459403,103751
3751,2,48.77605911127574,203751
3751,3,40.72440431237206,303751
3751,4,45.141696921622,403751
3751,5,29.468257773398236,503751
3751,6,36.5081435380184,603751
3752,1,47.025101619518836,103752
3752,2,58.24732841185818,203752
3752,3,51.78843920301774,303752
3752,4,63.76414637170819,403752
3752,5,34.86725902460774,503752
3752,6,42.071055157379575,603752
3753,1,44.04579018653949,103753
3753,2,51.26064496409066,203753
3753,3,47.84136677998046,303753
3753,4,61.237348384133426,403753
3753,5,31.75276564950225,503753
3753,6,39.48622236384052,603753
3754,1,48.02177757877817,103754
3754,2,51.767427301241796,203754
3754,3,47.83274092970093,303754
3754,4,58.18408999796192,403754
3754,5,31.68147555411089,503754
3754,6,40.04614442316857,603754
3755,1,43.841235452830304,103755
3755,2,44.054923238557606,203755
3755,3,40.59511542292441,303755
3755,4,51.968468931752255,403755
3755,5,27.235314058600018,503755
3755,6,35.06271733310445,603755
3756,1,44.90725191879547,103756
3756,2,41.75389520096145,203756
3756,3,37.269396819124154,303756
3756,4,47.92564652160958,403756
3756,5,25.761436789043046,503756
3756,6,35.859152664388894,603756
3757,1,49.21604658543983,103757
3757,2,47.964149310064784,203757
3757,3,40.28457787023024,303757
3757,4,45.87150776603231,403757
3757,5,31.78349461492249,503757
3757,6,41.30393200789636,603757
3758,1,39.661412737371954,103758
3758,2,36.982174418409116,203758
3758,3,26.697139382264346,303758
3758,4,37.234596946163144,403758
3758,5,18.72822754297107,503758
3758,6,30.576852813313767,603758
3759,1,36.93167203607845,103759
3759,2,37.85819842725324,203759
3759,3,33.25298526310163,303759
3759,4,67.15961084159784,403759
3759,5,14.442781816420947,503759
3759,6,37.672281593257786,603759
3760,1,39.04467133727836,103760
3760,2,39.65992328551916,203760
3760,3,37.944639986497464,303760
3760,4,103.33140227088987,403760
3760,5,18.67038775759513,503760
3760,6,39.51158835415456,603760
3761,1,31.59083451892524,103761
3761,2,37.423003163714995,203761
3761,3,31.67380531712341,303761
3761,4,38.693692305607584,403761
3761,5,23.11560104772623,503761
3761,6,29.19855266164486,603761
3762,1,45.962741189466826,103762
3762,2,57.41362586737827,203762
3762,3,45.018551339890806,303762
3762,4,42.5521782299879,403762
3762,5,27.285137692279786,503762
3762,6,37.601918301227414,603762
3763,1,105.27342138217792,103763
3763,2,127.89364150859117,203763
3763,3,90.31490478739154,303763
3763,4,73.85159504527284,403763
3763,5,54.09629026264241,503763
3763,6,78.52690909089836,603763
3764,1,117.50595956161368,103764
3764,2,162.09013505584556,203764
3764,3,93.52407603782984,303764
3764,4,74.10242260057724,403764
3764,5,55.47086256282697,503764
3764,6,87.89616837425265,603764
3765,1,38.70962896177278,103765
3765,2,34.92415211515018,203765
3765,3,44.78498982181823,303765
3765,4,109.51709105455177,403765
3765,5,28.315296557516668,503765
3765,6,32.97217348846165,603765
3766,1,40.62686402079537,103766
3766,2,42.778289984000125,203766
3766,3,43.70748488390619,303766
3766,4,106.00127888668695,403766
3766,5,27.17877413741833,503766
3766,6,40.192463005071346,603766
3767,1,39.096507842872434,103767
3767,2,47.947128203953326,203767
3767,3,41.522030445052664,303767
3767,4,55.162478422699365,403767
3767,5,28.155359110920795,503767
3767,6,35.291819840846614,603767
3768,1,39.25798828050657,103768
3768,2,51.34599314953172,203768
3768,3,42.417229358976655,303768
3768,4,49.79164558106541,403768
3768,5,28.3304156378787,503768
3768,6,36.81333306967812,603768
3769,1,33.56727643554501,103769
3769,2,40.48471006819527,203769
3769,3,33.65567553935989,303769
3769,4,39.722424307501086,403769
3769,5,22.062908582324773,503769
3769,6,28.50992874946612,603769
3770,1,60.01103279733193,103770
3770,2,75.20124919480278,203770
3770,3,57.2998424716877,303770
3770,4,48.670238885647684,403770
3770,5,34.91898810478678,503770
3770,6,45.48080417668821,603770
3771,1,64.04601912089959,103771
3771,2,77.31994490987253,203771
3771,3,62.03834220450788,303771
3771,4,62.54430896685833,403771
3771,5,39.21489335378888,503771
3771,6,51.80894627151902,603771
3772,1,47.6026798131374,103772
3772,2,61.85294677971851,203772
3772,3,48.87137923251681,303772
3772,4,60.955681541720466,403772
3772,5,30.515393502430893,503772
3772,6,39.510616590529004,603772
3773,1,59.53902148983447,103773
3773,2,81.20258789848137,203773
3773,3,63.8011940623811,303773
3773,4,58.65715409262363,403773
3773,5,41.65073594761273,503773
3773,6,54.2853316839555,603773
3775,1,55.64642296916371,103775
3775,2,71.18407095035516,203775
3775,3,56.01438037741944,303775
3775,4,48.48484061662673,403775
3775,5,34.43845511250034,503775
3775,6,43.28677925929162,603775
3776,1,79.69264231777045,103776
3776,2,102.65578466718458,203776
3776,3,82.63791144069216,303776
3776,4,91.57150893416731,403776
3776,5,56.29428540149115,503776
3776,6,64.71148529486172,603776
3777,1,103.27079108937886,103777
3777,2,134.8483600178298,203777
3777,3,89.73949555915817,303777
3777,4,100.82793742580134,403777
3777,5,61.12990061294144,503777
3777,6,86.45248128430984,603777
3778,1,69.68797360472897,103778
3778,2,92.52832494287406,203778
3778,3,72.434623438621,303778
3778,4,87.66981686003498,403778
3778,5,49.70173539291997,503778
3778,6,57.958261774565706,603778
3779,1,93.56626135762956,103779
3779,2,121.02042054937804,203779
3779,3,83.52893614891994,303779
3779,4,92.09442479164733,403779
3779,5,58.25828161960871,503779
3779,6,77.85371529766437,603779
3780,1,60.69272164193087,103780
3780,2,75.23800119182003,203780
3780,3,63.645809931072904,303780
3780,4,77.72530411169839,403780
3780,5,44.31590939114682,503780
3780,6,52.42851427941551,603780
3781,1,60.5317684129779,103781
3781,2,75.77103703167398,203781
3781,3,64.46333692624387,303781
3781,4,78.5219507089079,403781
3781,5,44.94494300410206,503781
3781,6,52.443599961046544,603781
3782,1,58.681316404735504,103782
3782,2,75.24560271169622,203782
3782,3,64.01328016101486,303782
3782,4,80.00135303048731,403782
3782,5,43.987494499597666,503782
3782,6,49.729852478280314,603782
3783,1,60.380434446131105,103783
3783,2,79.65772573288629,203783
3783,3,64.08330569260426,303783
3783,4,74.99932970213372,403783
3783,5,42.39903684058636,503783
3783,6,48.96132914364243,603783
3784,1,68.78452940829196,103784
3784,2,93.39942470987589,203784
3784,3,75.91098931687392,303784
3784,4,85.96468979179673,403784
3784,5,52.19349120221443,503784
3784,6,57.30035893046893,603784
3785,1,50.128503872030194,103785
3785,2,59.768035041700266,203785
3785,3,48.48984018535303,303785
3785,4,53.99023365822576,403785
3785,5,26.835240207771662,503785
3785,6,39.47707196478888,603785
3786,1,45.579412110451635,103786
3786,2,53.55934709128802,203786
3786,3,42.23055870360105,303786
3786,4,51.00418936331869,403786
3786,5,24.34101504719979,503786
3786,6,35.79228235712494,603786
3787,1,37.77733251391605,103787
3787,2,38.82986396060551,203787
3787,3,32.943128842932786,303787
3787,4,71.65608487095884,403787
3787,5,10.495472281880545,503787
3787,6,25.321341622779464,603787
3788,1,48.229171209054925,103788
3788,2,58.7328325919397,203788
3788,3,46.452026099897175,303788
3788,4,43.20308471154014,403788
3788,5,28.143063299475788,503788
3788,6,39.876970353896176,603788
3789,1,30.791607959169376,103789
3789,2,33.232756163351056,203789
3789,3,30.01155950093569,303789
3789,4,39.04877028588594,403789
3789,5,21.1229802463725,503789
3789,6,27.692779184798304,603789
3790,1,39.00476958870702,103790
3790,2,46.40113232782453,203790
3790,3,36.325661244371005,303790
3790,4,42.14575886966531,403790
3790,5,23.65825842023816,503790
3790,6,34.96559020063421,603790
3791,1,33.60909726029978,103791
3791,2,39.23228877999358,203791
3791,3,34.819134925424535,303791
3791,4,51.68870539625359,403791
3791,5,26.60844060082679,503791
3791,6,32.87662689843996,603791
3792,1,38.11687056365601,103792
3792,2,47.73495385089541,203792
3792,3,40.27929599950933,303792
3792,4,47.381209342703116,403792
3792,5,23.120127970295663,503792
3792,6,34.58477377965216,603792
3793,1,41.00773688954804,103793
3793,2,46.90273108970672,203793
3793,3,40.12947584678413,303793
3793,4,44.33441578367486,403793
3793,5,29.118631547647354,503793
3793,6,36.55492377529385,603793
3794,1,30.87748876020423,103794
3794,2,37.76628604012655,203794
3794,3,33.169442920387546,303794
3794,4,47.513910390833686,403794
3794,5,22.54225261145079,503794
3794,6,28.28824337747282,603794
3795,1,40.1606519804956,103795
3795,2,48.03603725470941,203795
3795,3,41.138754800958736,303795
3795,4,46.985479658310794,403795
3795,5,29.534259823810103,503795
3795,6,39.42225614135779,603795
3796,1,101.0996593472822,103796
3796,2,143.52378066286357,203796
3796,3,106.3019394419349,303796
3796,4,97.1672128638946,403796
3796,5,80.74555047605196,503796
3796,6,96.70694162230683,603796
3797,1,87.61241428451025,103797
3797,2,118.17605369959288,203797
3797,3,81.2345531286166,303797
3797,4,72.97359655453509,403797
3797,5,54.4897627272298,503797
3797,6,71.37293471660121,603797
3798,1,71.40384880763737,103798
3798,2,74.30469131845416,203798
3798,3,68.69170454036816,303798
3798,4,98.66163563795948,403798
3798,5,27.427852034348145,503798
3798,6,69.98549248627639,603798
3799,1,47.183930282067784,103799
3799,2,60.07388950443941,203799
3799,3,51.759735835887966,303799
3799,4,55.136042291359225,403799
3799,5,35.79486283351888,503799
3799,6,45.84291199818823,603799
3800,1,34.2283103099989,103800
3800,2,34.74131751209025,203800
3800,3,39.347279024962575,303800
3800,4,101.92044135818301,403800
3800,5,25.20485282011876,503800
3800,6,34.973251312529065,603800
3801,1,37.625910868844095,103801
3801,2,39.55056384504684,203801
3801,3,42.53763611276396,303801
3801,4,102.2317061822651,403801
3801,5,27.49031913837191,503801
3801,6,40.47438114259114,603801
