WP4,campaign,co2,pu
3796,1,1000.9377751137852,103796
3796,2,1407.6215554565993,203796
3796,3,948.0605422411371,303796
3796,4,887.5858264183239,403796
3796,5,757.4584194323149,503796
3796,6,973.0287896825986,603796
3797,1,5195.855605669232,103797
3797,2,6954.140529809698,203797
3797,3,4411.259462045709,303797
3797,4,4636.327230892344,403797
3797,5,3426.086862070152,503797
3797,6,4806.240314570252,603797
3798,1,9946.988254589043,103798
3798,2,9920.504198945331,203798
3798,3,7807.159926161113,303798
3798,4,11956.803525306499,403798
3798,5,3373.627071767133,503798
3798,6,8298.12839833969,603798
3799,1,4191.218747285276,103799
3799,2,5258.957478055543,203799
3799,3,4202.667296430039,303799
3799,4,4794.010674736949,403799
3799,5,3083.4180964446196,503799
3799,6,3970.498407384097,603799
3800,1,1888.0943478633662,103800
3800,2,1872.6034185215508,203800
3800,3,2260.8842962151925,303800
3800,4,4968.224247155824,403800
3800,5,1310.779249045275,503800
3800,6,1888.5492321302308,603800
3801,1,3286.505023435104,103801
3801,2,3284.994031972581,203801
3801,3,3651.0406368708755,303801
3801,4,7462.540262909884,403801
3801,5,2120.386291147401,503801
3801,6,3200.942463770716,603801
3802,1,690.3895963325814,103802
3802,2,858.6741294522121,203802
3802,3,592.8122788198532,303802
3802,4,642.296660167143,403802
3802,5,431.29040768967855,503802
3802,6,619.8751317479064,603802
3803,1,1710.5752525138296,103803
3803,2,2060.304737566413,203803
3803,3,1599.238083496206,303803
3803,4,1937.8656122265086,403803
3803,5,1207.2168337324606,503803
3803,6,1684.0614304577903,603803
3804,1,870.1529092252676,103804
3804,2,837.0307074846637,203804
3804,3,729.716739316867,303804
3804,4,1700.1896538556703,403804
3804,5,388.1491600989854,503804
3804,6,654.3197394393844,603804
3805,1,1303.935974294936,103805
3805,2,1253.19853504596,203805
3805,3,1184.1541628470507,303805
3805,4,2041.6299498796006,403805
3805,5,556.8096701923275,503805
3805,6,1165.6590389470916,603805
3806,1,2678.695000113553,103806
3806,2,3127.1522031438994,203806
3806,3,2708.362092971964,303806
3806,4,2588.2877578443595,403806
3806,5,2074.345955280066,503806
3806,6,2711.0147359660673,603806
3807,1,9842.632130950009,103807
3807,2,12630.035866406492,203807
3807,3,8704.215817546017,303807
3807,4,8495.312955129135,403807
3807,5,5311.088040545408,503807
3807,6,8864.155982561631,603807
3808,1,15255.53481592537,103808
3808,2,19972.46404152681,203808
3808,3,13246.689454523312,303808
3808,4,14850.715278448417,403808
3808,5,8772.547795067348,503808
3808,6,14072.487665453162,603808
3809,1,5378.736316508441,103809
3809,2,6757.829406557716,203809
3809,3,4978.346321828554,303809
3809,4,6253.356011015799,403809
3809,5,3180.574350392475,503809
3809,6,4885.604318558181,603809
3810,1,6269.492117855742,103810
3810,2,6737.762312885053,203810
3810,3,6008.797178591206,303810
3810,4,10799.253528232308,403810
3810,5,3255.111296917745,503810
3810,6,6227.156582249647,603810
3811,1,4218.860516909938,103811
3811,2,5141.190773286774,203811
3811,3,3722.8104356128442,303811
3811,4,5180.847464490965,403811
3811,5,2474.988582719531,503811
3811,6,3569.8045728095476,603811
3812,1,433.25858198281435,103812
3812,2,437.5341057689528,203812
3812,3,422.76469883430815,303812
3812,4,636.8813438886457,403812
3812,5,305.8179191712591,503812
3812,6,386.6599204759574,603812
3813,1,724.7071261342705,103813
3813,2,858.955680563742,203813
3813,3,643.494689298595,303813
3813,4,797.0237976799398,403813
3813,5,464.8901780286117,503813
3813,6,631.8913118429896,603813
3814,1,1303.6018717799257,103814
3814,2,1499.0892848755082,203814
3814,3,1063.057001856414,303814
3814,4,1350.956978514843,403814
3814,5,761.0081478209762,503814
3814,6,1125.260440981464,603814
3815,1,772.6240594151334,103815
3815,2,894.784083269257,203815
3815,3,735.6661788843096,303815
3815,4,775.4702246016543,403815
3815,5,556.7670907496549,503815
3815,6,773.0476943961903,603815
3816,1,5869.570735242342,103816
3816,2,7238.974801741494,203816
3816,3,5815.133525693394,303816
3816,4,7534.230396863935,403816
3816,5,3881.426505646345,503816
3816,6,5864.304965860887,603816
3817,1,1154.2877480972725,103817
3817,2,1327.044146689165,203817
3817,3,956.8217270162914,303817
3817,4,900.8602381721935,403817
3817,5,1010.3134162974284,503817
3817,6,1150.529530953198,603817
3818,1,1753.4543180951941,103818
3818,2,2065.7910278997683,203818
3818,3,1589.6486770422994,303818
3818,4,1625.6365010504508,403818
3818,5,1407.9026781379562,503818
3818,6,1685.8051453870655,603818
3819,1,11759.491598537632,103819
3819,2,14032.25439403597,203819
3819,3,12084.435284193949,303819
3819,4,12221.52002128857,403819
3819,5,9749.40691563971,503819
3819,6,11414.972719178424,603819
3820,1,6619.394058670197,103820
3820,2,7890.601661241075,203820
3820,3,6812.315760485708,303820
3820,4,7608.1188875428215,403820
3820,5,5954.756648929332,503820
3820,6,6446.396492056703,603820
3821,1,1400.029113469355,103821
3821,2,1575.2920365599284,203821
3821,3,1369.8423282493263,303821
3821,4,1275.3750975361868,403821
3821,5,1294.5279827934928,503821
3821,6,1417.6315065871197,603821
3822,1,1780.0178190536392,103822
3822,2,2039.0102052025302,203822
3822,3,1833.6445207559552,303822
3822,4,1739.143995428351,403822
3822,5,1724.2253264223132,503822
3822,6,1871.059349362296,603822
3823,1,29917.09916464721,103823
3823,2,37590.74933785666,203823
3823,3,31367.972934478406,303823
3823,4,30354.492158961308,403823
3823,5,22097.181569403518,503823
3823,6,28778.466196994217,603823
3824,1,26809.677797761848,103824
3824,2,32650.465669691737,203824
3824,3,23975.997408909767,303824
3824,4,22899.188032080638,403824
3824,5,17485.512817488117,503824
3824,6,26277.26010049489,603824
3825,1,15598.463506455199,103825
3825,2,18307.730305618206,203825
3825,3,16102.635011838844,303825
3825,4,15673.41462593793,403825
3825,5,10798.827040824233,503825
3825,6,13616.963516136871,603825
3826,1,13640.035640816612,103826
3826,2,16348.994097617593,203826
3826,3,14998.021805220465,303826
3826,4,15074.55168666338,403826
3826,5,10183.055835164176,503826
3826,6,11722.507570060747,603826
3827,1,13138.243946696268,103827
3827,2,16568.2044738272,203827
3827,3,12825.955916358049,303827
3827,4,13751.093116537824,403827
3827,5,8945.185715970634,503827
3827,6,11478.264871910098,603827
3828,1,9666.292005028285,103828
3828,2,12088.43408879028,203828
3828,3,9082.399903476778,303828
3828,4,11137.005857728172,403828
3828,5,5787.144369935977,503828
3828,6,8635.27971669878,603828
3829,1,8896.963326433786,103829
3829,2,8816.436629421783,203829
3829,3,6471.994093236657,303829
3829,4,15444.349928242264,403829
3829,5,3884.1713637052185,503829
3829,6,7018.534166672376,603829
3830,1,3935.1198904647135,103830
3830,2,3925.0113663316056,203830
3830,3,3257.562941121063,303830
3830,4,7657.928120730105,403830
3830,5,1775.4101338822154,503830
3830,6,3781.720518849609,603830
3831,1,1434.541069777612,103831
3831,2,1385.104622531485,203831
3831,3,1314.4769282235507,303831
3831,4,3468.820495982736,403831
3831,5,809.259543480382,503831
3831,6,1394.8465917918052,603831
3832,1,1268.3902590550633,103832
3832,2,1471.1498250281024,203832
3832,3,1201.2581461885368,303832
3832,4,1406.8275408776706,403832
3832,5,802.2961370252414,503832
3832,6,1104.701296351208,603832
3833,1,2027.1012597062386,103833
3833,2,2045.5826845405602,203833
3833,3,2932.126450170569,303833
3833,4,4206.45132207564,403833
3833,5,1578.291406549556,503833
3833,6,2014.5122250806135,603833
3834,1,769.4574499342904,103834
3834,2,883.4511947916503,203834
3834,3,712.6724852787945,303834
3834,4,699.3035897999165,403834
3834,5,546.8565359862591,503834
3834,6,693.6647804470313,603834
3835,1,2272.7740321562146,103835
3835,2,2539.0173829479363,203835
3835,3,5840.531508224196,303835
3835,4,6157.970129669861,403835
3835,5,2113.3070778502515,503835
3835,6,2309.524914465401,603835
3836,1,7306.771153500851,103836
3836,2,7879.748623331019,203836
3836,3,9284.167892674199,303836
3836,4,10637.417808577502,403836
3836,5,3865.868579174952,503836
3836,6,7104.692921854845,603836
3837,1,5082.176599253889,103837
3837,2,5309.438217946403,203837
3837,3,5422.469137217233,303837
3837,4,7390.844770192554,403837
3837,5,2799.725797784685,503837
3837,6,5123.792569384956,603837
3838,1,9875.99830699476,103838
3838,2,11003.03924150321,203838
3838,3,17292.701308764903,303838
3838,4,21006.191429072176,403838
3838,5,10253.312184084956,503838
3838,6,10222.909040618348,603838
3839,1,11350.902528205022,103839
3839,2,11785.080658695151,203839
3839,3,18879.90517346628,303839
3839,4,26896.08474353356,403839
3839,5,10895.20989350404,503839
3839,6,11319.53192332885,603839
3840,1,11440.25555260714,103840
3840,2,11918.528606079813,203840
3840,3,18893.23841706606,303840
3840,4,27202.03905389695,403840
3840,5,11013.492765049756,503840
3840,6,11410.433001820365,603840
3841,1,10618.680243251043,103841
3841,2,11241.980300151263,203841
3841,3,17104.755452748155,303841
3841,4,22986.273008177406,403841
3841,5,9334.631221667802,503841
3841,6,10568.0795797548,603841
3842,1,19788.11028571992,103842
3842,2,20928.23720996647,203842
3842,3,31569.71519159858,303842
3842,4,44259.975018750905,403842
3842,5,17497.684825194032,503842
3842,6,19656.96221955205,603842
3843,1,6977.65605069059,103843
3843,2,7362.216160126023,203843
3843,3,11134.546676089587,303843
3843,4,16731.09693468568,403843
3843,5,6643.816292579984,503843
3843,6,6717.784802520135,603843
3844,1,6258.251836466765,103844
3844,2,6551.447958815819,203844
3844,3,9328.256907548053,303844
3844,4,13540.841109488723,403844
3844,5,5438.198473385559,503844
3844,6,5993.493402366879,603844
3845,1,9810.024598295084,103845
3845,2,10241.590338643626,203845
3845,3,15680.483523984265,303845
3845,4,18898.861654480115,403845
3845,5,7189.524519441614,503845
3845,6,9900.660151352226,603845
3846,1,11258.461559252224,103846
3846,2,11676.374774023196,203846
3846,3,16270.976212553673,303846
3846,4,18831.928573374615,403846
3846,5,7648.827177456629,503846
3846,6,11429.51507148299,603846
3847,1,7042.9921631419975,103847
3847,2,7456.139734519193,203847
3847,3,11801.516899170183,303847
3847,4,12974.574214736018,403847
3847,5,5441.35480448198,503847
3847,6,7357.795796928536,603847
3848,1,11468.198048966922,103848
3848,2,14131.721890215642,203848
3848,3,12293.781594540738,303848
3848,4,11756.207224028138,403848
3848,5,8936.650097485499,503848
3848,6,11024.154777356162,603848
3849,1,9723.978887388428,103849
3849,2,11452.622304507488,203849
3849,3,9969.710012963005,303849
3849,4,9668.267931383803,403849
3849,5,7114.988223856637,503849
3849,6,8880.063515638703,603849
3850,1,7866.7831212495685,103850
3850,2,9614.518990164357,203850
3850,3,7676.997835857126,303850
3850,4,7777.714437680172,403850
3850,5,5693.412817611133,503850
3850,6,7168.655371075996,603850
3851,1,4553.750218565234,103851
3851,2,5684.106755197141,203851
3851,3,4709.000917042645,303851
3851,4,5805.128698305013,403851
3851,5,3739.3346999541122,503851
3851,6,4297.925603555901,603851
3852,1,809.5723816717202,103852
3852,2,953.3255602224913,203852
3852,3,727.9039725425346,303852
3852,4,794.6066050456727,403852
3852,5,602.2545515145589,503852
3852,6,721.1610520038719,603852
3853,1,1757.2843327550324,103853
3853,2,2071.301604850686,203853
3853,3,1912.9745357012685,303853
3853,4,1722.1177278646953,403853
3853,5,1439.5676410750139,503853
3853,6,1767.5696467591533,603853
3854,1,3627.3744493747995,103854
3854,2,3760.304463716035,203854
3854,3,3814.750358219191,303854
3854,4,4636.789221131787,403854
3854,5,2398.6702812660765,503854
3854,6,3631.4263114858268,603854
3855,1,9249.299546180784,103855
3855,2,9112.702795383382,203855
3855,3,10805.988507165108,303855
3855,4,14690.077536951781,403855
3855,5,4915.263985281343,503855
3855,6,9017.378037199513,603855
3856,1,4085.8221089153535,103856
3856,2,4400.856296724795,203856
3856,3,4346.714793238249,303856
3856,4,6197.1650580573605,403856
3856,5,2463.836929005952,503856
3856,6,3986.504326385429,603856
3857,1,3777.604308495247,103857
3857,2,4064.7858148810965,203857
3857,3,3897.5088645752858,303857
3857,4,5432.3204112217645,403857
3857,5,2234.177808092378,503857
3857,6,3815.8321327887243,603857
3858,1,3604.9668195169734,103858
3858,2,3962.4581072041597,203858
3858,3,5418.698621836702,303858
3858,4,7783.319919389563,403858
3858,5,3186.710080513836,503858
3858,6,3635.8852770829467,603858
3859,1,4112.789584063891,103859
3859,2,4327.721385262299,203859
3859,3,5847.846871539447,303859
3859,4,8713.7683916292,403859
3859,5,3371.689287867932,503859
3859,6,3872.2484684254405,603859
3860,1,3307.810285236062,103860
3860,2,3342.1732614061502,203860
3860,3,4184.239913825969,303860
3860,4,6203.195851590941,403860
3860,5,2652.9353156289535,503860
3860,6,3067.7777620378392,603860
3861,1,4809.2469960893595,103861
3861,2,4816.205927771165,203861
3861,3,5503.871634311505,303861
3861,4,7668.57074799797,403861
3861,5,3258.478920684004,503861
3861,6,4273.716153685494,603861
3862,1,3481.7866372949275,103862
3862,2,3465.297864381396,203862
3862,3,3495.780750895491,303862
3862,4,4817.698197316156,403862
3862,5,2173.438174821792,503862
3862,6,3120.4600562822334,603862
3863,1,690.7753820011878,103863
3863,2,710.6640079264816,203863
3863,3,674.9795607541882,303863
3863,4,1214.0986501033626,403863
3863,5,523.9846582914115,503863
3863,6,702.5662579939093,603863
3864,1,3098.4526337106527,103864
3864,2,3190.347904024393,203864
3864,3,3054.0817355618574,303864
3864,4,5572.291481482807,403864
3864,5,2509.8473918631707,503864
3864,6,3103.0721989999765,603864
3865,1,1677.725528157333,103865
3865,2,1762.9065610618493,203865
3865,3,1942.1177840555954,303865
3865,4,2916.7761697412834,403865
3865,5,1014.727065191124,503865
3865,6,1647.0698710252923,603865
3866,1,2707.7579802062764,103866
3866,2,2709.7717191906545,203866
3866,3,3244.4928988376437,303866
3866,4,4621.842144730905,403866
3866,5,1608.1030240954492,503866
3866,6,2540.1961143011636,603866
3867,1,1051.9295574428909,103867
3867,2,1136.0307629340448,203867
3867,3,1147.7433534937786,303867
3867,4,1219.1462220240448,403867
3867,5,595.8518537687139,503867
3867,6,954.5795263245426,603867
3868,1,5032.2691730373135,103868
3868,2,5360.386942585703,203868
3868,3,5248.794766311362,303868
3868,4,6331.987681351518,403868
3868,5,2728.2535571015123,503868
3868,6,5156.535413313387,603868
3869,1,5457.215684216961,103869
3869,2,5903.844455668086,203869
3869,3,8597.869925165487,303869
3869,4,11763.40147163971,403869
3869,5,4883.7900976982855,503869
3869,6,5543.4732673740855,603869
3870,1,9036.585319410078,103870
3870,2,9495.09415075252,203870
3870,3,14693.343427068417,303870
3870,4,19969.11840285863,403870
3870,5,7553.958676168757,503870
3870,6,9731.556720451426,603870
3871,1,9457.22345462303,103871
3871,2,10338.59766933802,203871
3871,3,14430.538465079742,303871
3871,4,19165.125568637544,403871
3871,5,7278.415850359303,503871
3871,6,10241.287632296968,603871
3872,1,5510.353760910133,103872
3872,2,5991.331380760079,203872
3872,3,8631.289729462178,303872
3872,4,11163.522962449722,403872
3872,5,4191.7554621591535,503872
3872,6,6046.37093673957,603872
3873,1,3913.1342143030397,103873
3873,2,4349.336828173571,203873
3873,3,5630.67673447682,303873
3873,4,7311.239824931225,403873
3873,5,2868.243314682609,503873
3873,6,4076.941392042147,603873
3874,1,5844.240765192316,103874
3874,2,6088.388599276265,203874
3874,3,7257.926953901617,303874
3874,4,10084.471889498087,403874
3874,5,4410.386323001423,503874
3874,6,5671.339007848115,603874
3875,1,3693.924858246433,103875
3875,2,3802.627169389822,203875
3875,3,3904.7688252412436,303875
3875,4,6027.67721342861,403875
3875,5,2813.1598655116545,503875
3875,6,3685.820071462357,603875
3876,1,5357.556021148703,103876
3876,2,5818.374830047327,203876
3876,3,6764.632921518843,303876
3876,4,8402.881046589064,403876
3876,5,3571.1160424049594,503876
3876,6,5220.576319114458,603876
3877,1,3903.796111544808,103877
3877,2,4118.969519079321,203877
3877,3,3968.0636086106915,303877
3877,4,5377.636514210621,403877
3877,5,2480.106276893771,503877
3877,6,3943.851233833367,603877
3878,1,2042.249661574465,103878
3878,2,2221.9643376326485,203878
3878,3,2335.4393394262515,303878
3878,4,2765.8200946364614,403878
3878,5,1181.621218797679,503878
3878,6,2182.6808384249425,603878
3879,1,1411.7624673504865,103879
3879,2,1439.251340091611,203879
3879,3,1426.5061492153432,303879
3879,4,1976.0863072386226,403879
3879,5,738.1225186328783,503879
3879,6,1337.4382706868246,603879
3880,1,4901.37587869094,103880
3880,2,5149.506851873539,203880
3880,3,5134.390080379413,303880
3880,4,6750.352240105089,403880
3880,5,2893.7124234216544,503880
3880,6,4668.732182385655,603880
3947,1,96.84493034423761,103947
3947,2,107.96271558228922,203947
3947,3,86.24014042054705,303947
3947,4,108.93731039850807,403947
3947,5,77.12573803443632,503947
3947,6,96.5398047966826,603947
