WP4,campaign,alpha,beta,gamma,pu
3659,2,0.876840885973612,0.0103720938336394,0.887212979807251,203659
3659,3,0.877961492172584,0.00289593195455912,0.880857424127143,303659
3659,4,0.767941852751129,0.0703458451455269,0.838287697896656,403659
3659,5,0.883327123401939,-3.28992175773244e-4,0.882998131226166,503659
3659,6,0.884441711738801,0.0227277062133045,0.907169417952106,603659
3660,1,0.875959989003199,0.0107523683735747,0.886712357376774,103660
3660,2,0.854629471506932,0.0124970405082581,0.86712651201519,203660
3660,3,0.842772982207881,0.0174653298667423,0.860238312074623,303660
3660,4,0.858743315324788,0.0200276904731603,0.878771005797948,403660
3660,5,0.900510523694115,0.00168359253374724,0.902194116227862,503660
3660,6,0.884271165448519,0.0190016114854853,0.903272776934005,603660
3661,1,0.873190759810778,0.0384213107461144,0.911612070556892,103661
3661,2,0.896575902438491,0.0141839530325649,0.910759855471056,203661
3661,3,0.898640696095561,-0.00905065275571936,0.889590043339842,303661
3661,4,0.848054394872818,0.0151352510166395,0.863189645889458,403661
3661,5,0.878814189514522,0.00160251874829267,0.880416708262815,503661
3661,6,0.888526311017236,0.0216365714066614,0.910162882423898,603661
3544,1,0.855632142846774,0.00923285407065799,0.864864996917432,103544
3544,2,0.837680685122252,0.019839877348735,0.857520562470987,203544
3544,3,0.85321294720969,0.0103687450194374,0.863581692229128,303544
3544,4,0.805710576916496,0.0407277480367067,0.846438324953202,403544
3544,5,0.911107292658485,0.00513192320078172,0.916239215859267,503544
3544,6,0.892678088105351,0.00376371181909583,0.896441799924447,603544
3545,1,0.885905767954228,-0.00345073310252092,0.882455034851707,103545
3545,2,0.879639836079184,0.00185740834652153,0.881497244425706,203545
3545,3,0.833908472425307,0.023111483775761,0.857019956201068,303545
3545,4,0.781040739544855,0.0643188823969138,0.845359621941769,403545
3545,5,0.837540975883749,0.0184354526535004,0.855976428537249,503545
3545,6,0.891733944556745,-0.00288792262877647,0.888846021927969,603545
3546,1,0.872641041073808,0.00968115945388124,0.88232220052769,103546
3546,2,0.882072116377404,0.00437077191916444,0.886442888296569,203546
3546,3,0.890740442748605,-0.00158573569946811,0.889154707049136,303546
3546,4,0.853314365369685,0.00821703974247523,0.86153140511216,403546
3546,5,0.889957410862312,0.0303242543166681,0.92028166517898,503546
3546,6,0.869649576211021,0.0341710342354048,0.903820610446425,603546
3547,1,0.884166018048415,0.00152833146108316,0.885694349509498,103547
3547,2,0.877684997243975,-0.00107069283466261,0.876614304409313,203547
3547,3,0.835985149068012,0.0191467362321433,0.855131885300155,303547
3547,4,0.791249841663721,0.0588711200466784,0.8501209617104,403547
3547,5,0.853578026132881,0.00983313709247329,0.863411163225354,503547
3547,6,0.892739192661228,0.00531974314593533,0.898058935807163,603547
3548,1,0.889292469628222,0.00391463243980502,0.893207102068027,103548
3548,2,0.888629379011324,-0.0039973950860067,0.884631983925317,203548
3548,3,0.86332075304724,0.00697595796155302,0.870296711008793,303548
3548,4,0.828425367006885,0.0388713053087475,0.867296672315632,403548
3548,5,0.869326518761959,0.00182506915979811,0.871151587921757,503548
3548,6,0.896569150394628,0.00355665279790623,0.900125803192534,603548
3549,1,0.885860398944515,0.00131010944854132,0.887170508393056,103549
3549,2,0.886707463460891,-0.00367804261422683,0.883029420846664,203549
3549,3,0.859756791622983,0.00858170225096346,0.868338493873947,303549
3549,4,0.820989782064745,0.0424426312339782,0.863432413298723,403549
3549,5,0.863572228803087,0.00444202813555755,0.868014256938644,503549
3549,6,0.895500737214451,0.00236562026734451,0.897866357481795,603549
3550,1,0.865533688448786,0.0110035537658736,0.876537242214659,103550
3550,2,0.862940680204017,0.0136428329923812,0.876583513196398,203550
3550,3,0.829099483327122,0.0236264997374572,0.85272598306458,303550
3550,4,0.791648953338585,0.0768636538202229,0.868512607158808,403550
3550,5,0.841263886712987,0.017541901073226,0.858805787786213,503550
3550,6,0.888635053370258,0.0045642891793153,0.893199342549574,603550
3551,1,0.889228831665798,0.00263485289905297,0.891863684564851,103551
3551,2,0.885712124351902,-0.00311230074872581,0.882599823603177,203551
3551,3,0.857299753637968,0.00890858661574877,0.866208340253717,303551
3551,4,0.813105647702402,0.0468909239473535,0.859996571649756,403551
3551,5,0.86996880766658,0.00275517952975,0.87272398719633,503551
3551,6,0.891961205031554,0.0124290770607042,0.904390282092258,603551
3622,1,0.842891803861203,0.0290553613263207,0.871947165187523,103622
3622,2,0.729055533260629,0.105764027196912,0.834819560457541,203622
3622,3,0.709599051988651,0.117105173239284,0.826704225227935,303622
3622,4,0.83718841952422,0.0204547914236988,0.857643210947919,403622
3622,5,0.908581735656467,0.00750344341086465,0.916085179067332,503622
3622,6,0.887544968073158,0.0431093946037579,0.930654362676916,603622
3552,1,0.884901064117201,0.00128629456947512,0.886187358686676,103552
3552,2,0.885890457216784,-0.00323808551915434,0.88265237169763,203552
3552,3,0.853546762223888,0.00852269033938571,0.862069452563274,303552
3552,4,0.816884420029522,0.0422476390348334,0.859132059064355,403552
3552,5,0.870684077401605,0.0023161480401479,0.873000225441753,503552
3552,6,0.893018690042516,0.0115404498171934,0.90455913985971,603552
3553,1,0.895712331999038,0.00172123045171528,0.897433562450753,103553
3553,2,0.88346566252538306,-0.00301665629975145,0.880449006225631,203553
3553,3,0.852893374578419,0.00996456777867694,0.862857942357095,303553
3553,4,0.810554752814194,0.0470872940242331,0.857642046838427,403553
3553,5,0.850469993870849,0.0126381872816169,0.863108181152465,503553
3553,6,0.887608823825461,0.00669108273376835,0.894299906559229,603553
3612,1,0.874488459333775,0.0208488880463292,0.895337347380104,103612
3612,2,0.869932714260721,0.00843110519147441,0.878363819452195,203612
3612,3,0.867145189397045,0.00639425100671114,0.873539440403756,303612
3612,4,0.876368840588056,0.0090440003590745,0.88541284094713,403612
3612,5,0.854870112414079,0.0497827638070507,0.90465287622113,503612
3612,6,0.830202817361632,0.0745414802744139,0.904744297636046,603612
3616,1,0.876576401291208,0.0111703471697191,0.887746748460927,103616
3616,2,0.861674933110834,0.00860363400795102,0.870278567118785,203616
3616,3,0.85092464058424,0.0125763417998706,0.863500982384111,303616
3616,4,0.888066573822486,-0.0011627673314144,0.886903806491071,403616
3616,5,0.869422197992522,0.0416135873834294,0.911035785375952,503616
3616,6,0.850382008841901,0.0536327867227244,0.904014795564625,603616
3613,1,0.873540084333011,0.00925830584672682,0.882798390179738,103613
3613,2,0.850664476046269,0.0140740773203954,0.864738553366664,203613
3613,3,0.83667542857946,0.0212706779035833,0.857946106483043,303613
3613,4,0.879815845978111,0.00681024990024511,0.886626095878356,403613
3613,5,0.857135077455783,0.0466902663943606,0.903825343850144,503613
3613,6,0.834812392432886,0.0699706836368607,0.904783076069746,603613
3615,1,0.853863135838725,0.0141427772463004,0.868005913085026,103615
3615,2,0.794795598069788,0.0497996047609832,0.844595202830772,203615
3615,3,0.797584727587487,0.0473435513288208,0.844928278916308,303615
3615,4,0.882847144629205,-9.854155534757e-4,0.881861729075729,403615
3615,5,0.908451902708462,-0.003225512503697,0.905226390204765,503615
3615,6,0.886355786286676,0.0273032519882076,0.913659038274883,603615
3614,1,0.87412714753266,0.022632433611069,0.896759581143729,103614
3614,2,0.874741729102676,0.00751538843578552,0.882257117538462,203614
3614,3,0.874308084299413,0.00308900046555409,0.877397084764967,303614
3614,4,0.882312815928019,0.00603478149391036,0.88834759742193,403614
3614,5,0.858875629285633,0.0459773413372892,0.904852970622922,503614
3614,6,0.837684710712099,0.0687823617452475,0.906467072457347,603614
3554,1,0.888454221228418,0.00736427520155088,0.895818496429969,103554
3554,2,0.888949827047637,-0.00235794533526415,0.886591881712373,203554
3554,3,0.864125395304906,0.00620161483049926,0.870327010135405,303554
3554,4,0.822466504275464,0.0392378674700385,0.861704371745502,403554
3554,5,0.869356716480785,0.00394978919407443,0.87330650567486,503554
3554,6,0.884195915851183,0.0162292945024324,0.900425210353615,603554
3555,1,0.888950886951213,0.00207781442525822,0.891028701376472,103555
3555,2,0.891855698943492,-0.00407445827823502,0.887781240665257,203555
3555,3,0.875021586712641,9.63445376820766e-4,0.875985032089462,303555
3555,4,0.761031963689429,0.0727949994150716,0.833826963104501,403555
3555,5,0.873655380908086,0.0151437194905521,0.888799100398638,503555
3555,6,0.888045709055265,0.00729847117171984,0.895344180226985,603555
3602,1,0.88923927300999,0.00748117308109311,0.896720446091083,103602
3602,2,0.873147690537771,0.0027569752641615,0.875904665801932,203602
3602,3,0.885035257208432,-0.0055657505162759,0.879469506692156,303602
3602,4,0.814064603044969,0.0350535698149119,0.84911817285988,403602
3602,5,0.875986277788362,0.0240791191895275,0.90006539697789,503602
3602,6,0.88852125097142,0.0189494231085173,0.907470674079938,603602
3610,1,0.882278667489919,0.0187068861018278,0.900985553591746,103610
3610,2,0.854440459034479,0.0118268662523802,0.86626732528686,203610
3610,3,0.839529120914925,0.0191599251031218,0.858689046018046,303610
3610,4,0.874815277605897,0.0053622866989653,0.880177564304863,403610
3610,5,0.865002213006489,0.035562832252514,0.900565045259003,503610
3610,6,0.839369806228047,0.0670111588181197,0.906380965046166,603610
3603,1,0.867869432687744,0.0113949579495036,0.879264390637247,103603
3603,2,0.843988283902261,0.0175247943386654,0.861513078240927,203603
3603,3,0.828551042040846,0.0261205621663372,0.854671604207183,303603
3603,4,0.844585735930143,0.0293094392428525,0.873895175172996,403603
3603,5,0.854520159944417,0.0557116088152844,0.910231768759701,503603
3603,6,0.853018287517768,0.0296123666190326,0.8826306541368,603603
3609,1,0.860335041371176,0.0112908955034032,0.871625936874579,103609
3609,2,0.808994500085697,0.0404322085556203,0.849426708641317,203609
3609,3,0.780275774655113,0.0600479022034689,0.840323676858582,303609
3609,4,0.851674548532675,0.012828575397122,0.864503123929797,403609
3609,5,0.893361593765344,0.0169259538930798,0.910287547658424,503609
3609,6,0.878398675829324,0.0312618503132301,0.909660526142554,603609
3604,1,0.867040104234764,0.0113839243010692,0.878424028535833,103604
3604,2,0.840975066764092,0.0191525524138251,0.860127619177917,203604
3604,3,0.824598570421513,0.0285169987222688,0.853115569143782,303604
3604,4,0.849006159853247,0.0131440594689061,0.862150219322153,403604
3604,5,0.893135008689725,0.0139778355872061,0.907112844276931,503604
3604,6,0.878815811479272,0.0118691332750948,0.890684944754367,603604
3608,1,0.864856340497141,0.00977640374991351,0.874632744247055,103608
3608,2,0.820726746510512,0.0320856440432743,0.852812390553787,203608
3608,3,0.795436432634029,0.048671491619761,0.84410792425379,303608
3608,4,0.869364717423146,0.0027106314821633,0.872075348905309,403608
3608,5,0.900804305905273,-0.00167732637456598,0.899126979530707,503608
3608,6,0.890016505271513,0.0211723471009296,0.911188852372442,603608
3605,1,0.868520393681233,0.0127615965061084,0.881281990187341,103605
3605,2,0.845578712010743,0.0168930082824793,0.862471720293222,203605
3605,3,0.830594397275407,0.0247303340342454,0.855324731309652,303605
3605,4,0.877064749863516,0.00707268827382496,0.884137438137341,403605
3605,5,0.858406675246604,0.0440537308453631,0.902460406091967,503605
3605,6,0.835712908505007,0.0678082350374079,0.903521143542415,603605
3607,1,0.867883424868564,0.0305760348424291,0.898459459710993,103607
3607,2,0.874444770624655,0.0110882227674205,0.885532993392076,203607
3607,3,0.875722937057709,0.0050993503810743,0.880822287438783,303607
3607,4,0.878899837271952,0.00478184996685056,0.883681687238802,403607
3607,5,0.863224130993215,0.0388954316296518,0.902119562622867,503607
3607,6,0.842268282585687,0.0622626546421625,0.90453093722785,603607
3606,1,0.87393762561826,0.0253550873224358,0.899292712940696,103606
3606,2,0.878050716195186,0.00808766208834899,0.886138378283535,203606
3606,3,0.877833907616733,0.00323549933064019,0.881069406947373,303606
3606,4,0.890296373187051,-0.00134203666552297,0.888954336521528,403606
3606,5,0.871736523585659,0.0445478960022054,0.916284419587864,503606
3606,6,0.849994129993193,0.0554382103582751,0.905432340351468,603606
3556,1,0.869591895310874,0.0239311404708225,0.893523035781697,103556
3556,2,0.879765928952787,0.00839580908021206,0.888161738032999,203556
3556,3,0.8827372962448,0.00233770568455678,0.885075001929356,303556
3556,4,0.884717464786871,-0.00432026200741647,0.880397202779454,403556
3556,5,0.872436336923004,0.0369585398851078,0.909394876808112,503556
3556,6,0.841168953848026,0.0616573146879907,0.902826268536017,603556
3557,1,0.883139559646131,0.023052662388105,0.906192222034236,103557
3557,2,0.872715278225059,0.0344492853302596,0.907164563555318,203557
3557,3,0.886753011148294,-7.14234142076195e-4,0.886038777006218,303557
3557,4,0.715334503437493,0.174426492915488,0.889760996352981,403557
3557,5,0.884688855147449,0.0158898170762882,0.900578672223737,503557
3557,6,0.868126703286715,0.0258867943280652,0.89401349761478,603557
3558,1,0.886073254835237,0.016573663079404,0.902646917914641,103558
3558,2,0.88043253208001,0.0254679984144864,0.905900530494496,203558
3558,3,0.884463028343823,-0.00118611504829658,0.883276913295526,303558
3558,4,0.798655524113755,0.0688562437935532,0.867511767907308,403558
3558,5,0.880179565713283,0.0316120777402056,0.911791643453489,503558
3558,6,0.873922946481995,0.00966251582274609,0.883585462304741,603558
3559,1,0.886590012541626,0.00974855017407129,0.896338562715697,103559
3559,2,0.880131960114431,0.0197672892905628,0.899899249404994,203559
3559,3,0.864888492271983,0.00642195748869788,0.87131044976068,303559
3559,4,0.820464953526817,0.0288599319315499,0.849324885458366,403559
3559,5,0.881040648486889,0.018934972275129,0.899975620762018,503559
3559,6,0.872253142578113,0.0250258896114579,0.897279032189571,603559
3560,1,0.885994307012106,0.0131715491258629,0.899165856137969,103560
3560,2,0.879342473986602,0.0227078850287273,0.902050359015329,203560
3560,3,0.875540103448946,0.0018936430029016,0.877433746451848,303560
3560,4,0.84999839183427806,0.010794892870482,0.86079328470476,403560
3560,5,0.8801187879141,0.0187301040136693,0.898848891927769,503560
3560,6,0.85506437138279,0.0413287389709589,0.896393110353749,603560
3561,1,0.869664853912097,0.0162571269338794,0.885921980845976,103561
3561,2,0.876179648138695,0.00884262244724404,0.88502227058594,203561
3561,3,0.871829142727552,0.00599353810591822,0.87782268083347,303561
3561,4,0.87796828189689,0.010954619446117,0.888922901343007,403561
3561,5,0.858766281983787,0.0453690270077635,0.904135308991551,503561
3561,6,0.831316507190206,0.0726558814081674,0.903972388598374,603561
3586,1,0.907012406481658,0.00395451160068268,0.910966918082341,103586
3586,2,0.897547079847127,-0.00306077233748612,0.894486307509641,203586
3586,3,0.896642935660982,-0.00350214828890432,0.893140787372077,303586
3586,4,0.87585792390902,0.0070955375548695104,0.882953461463889,403586
3586,5,0.881211775493383,0.00338262165700493,0.884594397150388,503586
3586,6,0.873673790772052,0.0472180387613164,0.920891829533368,603586
3594,1,0.871333187280879,0.019208646855446,0.890541834136325,103594
3594,2,0.865078455815206,0.00942774828382312,0.87450620409903,203594
3594,3,0.859430489997262,0.00915333694495078,0.868583826942213,303594
3594,4,0.874548959026879,0.00580829191336499,0.880357250940244,403594
3594,5,0.86081083490628,0.0392714322605263,0.900082267166807,503594
3594,6,0.839987256933168,0.0623952502135316,0.9023825071467,603594
3587,1,0.844530068480665,0.0198145893352604,0.864344657815926,103587
3587,2,0.783804013658107,0.058606376163303,0.84241038982141,203587
3587,3,0.751641427472691,0.0817739431705122,0.833415370643203,303587
3587,4,0.857083812607579,0.0100845105519752,0.86716832315955406,403587
3587,5,0.89356740740366,0.024701649467202,0.918269056870862,503587
3587,6,0.879843113981526,0.0315750084390591,0.911418122420585,603587
3588,1,0.86868585859721,0.017423459680848,0.886109318278058,103588
3588,2,0.857074660788607,0.0121140492625541,0.869188710051161,203588
3588,3,0.848538047892613,0.014549187250863,0.863087235143476,303588
3588,4,0.854484109059647,0.0114687380447426,0.86595284710439,403588
3588,5,0.862474857059281,0.0340976184581629,0.896572475517443,503588
3588,6,0.842744950063657,0.0565409506758168,0.899285900739474,603588
3592,1,0.879304410820768,0.00540782834279797,0.884712239163566,103592
3592,2,0.84724700727607,0.0168359355288812,0.864082942804951,203592
3592,3,0.82638196446812,0.0287136119092739,0.855095576377394,303592
3592,4,0.866845353578628,0.00523273490772321,0.872078088486351,403592
3592,5,0.888810127548994,0.0248133243746732,0.913623451923667,503592
3592,6,0.872631314139875,0.040493856189081,0.913125170328956,603592
3589,1,0.871287183578547,0.0193266328582137,0.890613816436761,103589
3589,2,0.865436317242878,0.00929259325800441,0.874728910500882,203589
3589,3,0.859630904855338,0.0090991369832703,0.868730041838609,303589
3589,4,0.864900295721268,0.00720264609490891,0.872102941816177,403589
3589,5,0.861024557536992,0.0389553680726881,0.89997992560968,503589
3589,6,0.840606886001988,0.0617469592440891,0.902353845246077,603589
3590,1,0.871287183578547,0.0193266328582137,0.890613816436761,103590
3590,2,0.865436317242878,0.00929259325800441,0.874728910500882,203590
3590,3,0.859630904855338,0.0090991369832703,0.868730041838609,303590
3590,4,0.864900295721268,0.00720264609490891,0.872102941816177,403590
3590,5,0.861024557536992,0.0389553680726881,0.89997992560968,503590
3590,6,0.840606886001988,0.0617469592440891,0.902353845246077,603590
3593,1,0.868796836203538,0.0331495455506308,0.901946381754169,103593
3593,2,0.877257143762909,0.012600678723583,0.889857822486492,203593
3593,3,0.880766203718992,0.00491712929827917,0.885683333017272,303593
3593,4,0.882808294953408,0.0054159400063112,0.88822423495972,403593
3593,5,0.866939919835252,0.0404827198874841,0.907422639722736,503593
3593,6,0.844361524998128,0.0652081102330417,0.909569635231169,603593
3562,1,0.86631295455535,0.0351949309237005,0.90150788547905,103562
3562,2,0.88051511173971,0.0114195296912545,0.891934641430965,203562
3562,3,0.885113038271467,0.00354437993683547,0.888657418208303,303562
3562,4,0.880023426165196,0.0199639308247468,0.899987356989942,403562
3562,5,0.843105033561429,0.0668763292776495,0.909981362839079,503562
3562,6,0.813403458393466,0.0960887988336124,0.909492257227078,603562
3583,1,0.892042202594925,0.00792178604088077,0.899963988635806,103583
3583,2,0.877316226614963,0.00576167517614403,0.883077901791107,203583
3583,3,0.854235931961717,0.00890247563497438,0.863138407596691,303583
3583,4,0.868389980212726,0.00251595641446597,0.870905936627192,403583
3583,5,0.889647976301234,0.00361098811363529,0.893258964414869,503583
3583,6,0.88800604003682,0.024281669050695,0.912287709087515,603583
3584,1,0.870316903990842,0.0192068755311427,0.889523779521985,103584
3584,2,0.861714958107544,0.0110333776800912,0.872748335787635,203584
3584,3,0.854169737479813,0.0121031753534132,0.866272912833226,303584
3584,4,0.849339970014802,0.0119090193828544,0.861248989397656,403584
3584,5,0.882894164862886,0.0250004927205168,0.907894657583403,503584
3584,6,0.880721632835401,0.0124273536396095,0.89314898647501,603584
3585,1,0.865312591797394,0.0398879360677985,0.905200527865193,103585
3585,2,0.877692669312877,0.0175532916335929,0.89524596094647,203585
3585,3,0.883931670261334,0.0079037280574018,0.891835398318735,303585
3585,4,0.873837984408556,0.0281756804329303,0.902013664841486,403585
3585,5,0.834024456915192,0.0773887695658195,0.911413226481011,503585
3585,6,0.80634299137529,0.10442969139936,0.91077268277465,603585
3563,1,0.86608295894215,0.0353636634804163,0.901446622422566,103563
3563,2,0.879707903016484,0.0122798323771274,0.891987735393611,203563
3563,3,0.884046777135029,0.00486449306024212,0.888911270195271,303563
3563,4,0.879059139326749,0.0225477957662912,0.901606935093041,403563
3563,5,0.839967654849719,0.070692186900396,0.910659841750115,503563
3563,6,0.810806920592371,0.0994303820015485,0.91023730259392,603563
3564,1,0.863146334908285,0.0415186375643408,0.904664972472626,103564
3564,2,0.87964642325606,0.0168735776293226,0.896520000885382,203564
3564,3,0.885670702668469,0.00836547197239701,0.894036174640866,303564
3564,4,0.878053157160174,0.0249989574644917,0.903052114624666,403564
3564,5,0.837435716910223,0.0746763672987813,0.912112084209004,503564
3564,6,0.835493342719874,0.0763365690745855,0.911829911794459,603564
3565,1,0.861574403065877,0.0432543299408983,0.904828733006775,103565
3565,2,0.878403067923637,0.0182417695351211,0.896644837458758,203565
3565,3,0.885353403288243,0.00878280922917082,0.894136212517414,303565
3565,4,0.877614582580135,0.025443984020589,0.903058566600724,403565
3565,5,0.837333622825314,0.0747369614781788,0.912070584303493,503565
3565,6,0.807612050371519,0.103789962562789,0.911402012934308,603565
3566,1,0.868033961131478,0.0266024997385795,0.894636460870058,103566
3566,2,0.870980917042457,0.0100511258164309,0.881032042858888,203566
3566,3,0.869939717143634,0.00629763444797063,0.876237351591604,303566
3566,4,0.877091543305261,0.0172997221087692,0.89439126541403,403566
3566,5,0.842046112024433,0.0654395324429991,0.907485644467432,503566
3566,6,0.813782539151294,0.0934196175601706,0.907202156711464,603566
3567,1,0.861625477623867,0.0423801179332349,0.904005595557102,103567
3567,2,0.875619725122311,0.0188335334905496,0.89445325861286,203567
3567,3,0.881974969166729,0.0094617383871671,0.891436707553896,303567
3567,4,0.873861606935601,0.0273628413243073,0.901224448259908,403567
3567,5,0.830796475990884,0.0796083926929816,0.910404868683865,503567
3567,6,0.80222600295038,0.107998341862889,0.91022434481327,603567
3568,1,0.841451543352446,0.0623925489998012,0.903844092352247,103568
3568,2,0.861442290813223,0.0329957636177753,0.894438054430998,203568
3568,3,0.870956673257884,0.0200756300711556,0.89103230332904,303568
3568,4,0.872553631562857,0.0204456176704611,0.892999249233318,403568
3568,5,0.844076020444056,0.0578849165074049,0.901960936951461,503568
3568,6,0.818694208881521,0.0867074759550931,0.905401684836614,603568
3569,1,0.851413446012471,0.04964717887228,0.901060624884751,103569
3569,2,0.864161695561568,0.0253152918713037,0.889476987432871,203569
3569,3,0.868819653718011,0.0160767760500448,0.884896429768055,303569
3569,4,0.859226457221179,0.043650257606872,0.902876714828051,403569
3569,5,0.812623972225381,0.0973928529731987,0.910016825198579,503569
3569,6,0.78319495828236,0.126019050344304,0.909214008626664,603569
3570,1,0.847349491814729,0.062700874584803,0.910050366399532,103570
3570,2,0.862215699293178,0.0384730989806365,0.900688798273814,203570
3570,3,0.87036954502651,0.0269121298020073,0.897281674828518,303570
3570,4,0.695751373437247,0.234471119947957,0.930222493385204,403570
3570,5,0.829521166488552,0.0874557092493533,0.916976875737906,503570
3570,6,0.857001618535565,0.057380396132983597,0.914382014668549,603570
3571,1,0.879128885893355,0.015405355273592,0.894534241166947,103571
3571,2,0.863953134916568,0.011816195443782,0.87576933036035,203571
3571,3,0.850116447835489,0.0168793146744839,0.866995762509973,303571
3571,4,0.878848508072642,4.79539033500306e-4,0.879328047106142,403571
3571,5,0.888832172375762,0.0268747094966434,0.915706881872405,503571
3571,6,0.855143733363029,0.0694344052122329,0.924578138575262,603571
3572,1,0.840315385897623,0.066545632506832,0.906861018404455,103572
3572,2,0.858832383656345,0.0394069489012017,0.898239332557547,203572
3572,3,0.870755889196687,0.024861793678362,0.895617682875049,303572
3572,4,0.871327274850116,0.025927268897248,0.897254543747364,403572
3572,5,0.840328703704982,0.0645784631464971,0.90490716685148,503572
3572,6,0.815881673885828,0.0917677924528788,0.907649466338707,603572
3573,1,0.868697025529497,0.05276561202401,0.921462637553507,103573
3573,2,0.877422521558703,0.0464929518133469,0.92391547337205,203573
3573,3,0.900074533817247,0.01397563578491,0.914050169602157,303573
3573,4,0.871593844633356,0.049053450937479,0.920647295570835,403573
3573,5,0.887966898188896,0.0371080681758032,0.925074966364699,503573
3573,6,0.866887581407183,0.058696562505817,0.925584143913,603573
3574,1,0.871976969749678,0.0406585963413264,0.912635566091004,103574
3574,2,0.863753773358916,0.057926384977646,0.921680158336562,203574
3574,3,0.899305239765856,0.00653246452565836,0.905837704291515,303574
3574,4,0.858159290528268,0.00641217397316005,0.864571464501429,403574
3574,5,0.896254999666661,0.00538292479839484,0.901637924465056,503574
3574,6,0.862058089164629,0.0460569826843801,0.90811507184901,603574
3580,1,0.861353377666543,0.0358745283789484,0.897227906045491,103580
3580,2,0.868776004650304,0.0198677667505457,0.888643771400849,203580
3580,3,0.869688113627094,0.00100643599229854,0.870694549619393,303580
3580,4,0.811216680578578,0.0382614537095021,0.84947813428808,403580
3580,5,0.875970088850418,0.0129452091504914,0.888915298000909,503580
3580,6,0.867809255438817,0.0306190170135802,0.898428272452397,603580
3575,1,0.848556726614668,0.0489067689760279,0.897463495590696,103575
3575,2,0.863225731800972,0.0226695426807356,0.885895274481708,203575
3575,3,0.867916197735619,0.0136264021481941,0.881542599883813,303575
3575,4,0.870942982516467,0.0131441837207466,0.884087166237213,403575
3575,5,0.851186520877964,0.0447839889594319,0.895970509837395,503575
3575,6,0.828897355848376,0.0714154882889368,0.900312844137313,603575
3579,1,0.871413380659082,0.0272014866320883,0.89861486729117,103579
3579,2,0.87080741396785,0.0119315585453642,0.882738972513214,203579
3579,3,0.867138188343251,0.00941725857495106,0.876555446918202,303579
3579,4,0.79784667048355,0.121346757192302,0.919193427675852,403579
3579,5,0.87913836143062,0.0293582488904858,0.908496610321106,503579
3579,6,0.880694340644186,0.0304462125256824,0.911140553169869,603579
3576,1,0.860892359972948,0.0299040878233688,0.890796447796317,103576
3576,2,0.859971166620871,0.0151955949923389,0.87516676161321,203576
3576,3,0.855528054690284,0.0134883582045948,0.869016412894879,303576
3576,4,0.853693979386536,0.00892891042129045,0.862622889807826,403576
3576,5,0.879255186204668,0.0340838710050719,0.91333905720974,503576
3576,6,0.87648936131782,0.0239246131205219,0.900413974438342,603576
3578,1,0.866074919252612,0.0200839714844065,0.886158890737019,103578
3578,2,0.850921037609406,0.0165362292148562,0.867457266824262,203578
3578,3,0.839016851777692,0.0211463287250246,0.860163180502717,303578
3578,4,0.859755114331727,0.0121765910029329,0.87193170533466,403578
3578,5,0.885445949750691,0.00371016701216555,0.889156116762857,503578
3578,6,0.856645663611605,0.0524762916423942,0.909121955253999,603578
3577,1,0.854956993753339,0.0169916337439548,0.871948627497294,103577
3577,2,0.806353695362366,0.0427474314300328,0.849101126792398,203577
3577,3,0.777573235509118,0.0621466697134155,0.839719905222533,303577
3577,4,0.826400807894885,0.0286263115610472,0.855027119455932,403577
3577,5,0.885475557695131,0.0253742513303466,0.910849809025478,503577
3577,6,0.876481657841509,0.0397502608654211,0.91623191870693,603577
3581,1,0.862122083178897,0.0381014816947622,0.900223564873659,103581
3581,2,0.872277065300046,0.0160112435982483,0.888288308898295,203581
3581,3,0.876664836218406,0.00758163116000395,0.88424646737841,303581
3581,4,0.879087536287397,0.007640143798836,0.886727680086233,403581
3581,5,0.862235498160122,0.0364039603684447,0.898639458528566,503581
3581,6,0.842219312414326,0.0602428163846765,0.902462128799003,603581
3582,1,0.883973721176399,0.0297301179928917,0.913703839169291,103582
3582,2,0.887891316407384,0.028379057893601,0.916270374300985,203582
3582,3,0.898145718050339,0.0054302289819162,0.903575947032256,303582
3582,4,0.863586157044942,0.0501043974565506,0.913690554501493,403582
3582,5,0.904562095338974,0.010803984510677,0.915366079849651,503582
3582,6,0.88185625353047,0.0418212422997269,0.923677495830197,603582
3595,1,0.872656671814068,0.0297264773248633,0.902383149138931,103595
3595,2,0.879528435430697,0.0110004854091076,0.890528920839804,203595
3595,3,0.881858652278268,0.00438924428118705,0.886247896559455,303595
3595,4,0.879531787078713,0.0161273207947186,0.895659107873432,403595
3595,5,0.8405648560926,0.0704408290859268,0.911005685178527,503595
3595,6,0.814264023365915,0.0963828010680516,0.910646824433967,603595
3596,1,0.794114723045216,0.0516324910007654,0.845747214045981,103596
3596,2,0.781797843910508,0.0633904886392018,0.84518833254971,203596
3596,3,0.653166257986038,0.157923809451693,0.811090067437731,303596
3596,4,0.773180379456464,0.0652927361645353,0.838473115620999,403596
3596,5,0.876011972836858,0.00554283980044214,0.8815548126373,503596
3596,6,0.776441863389174,0.143274198740877,0.919716062130051,603596
3597,1,0.866593011130029,0.0362437680851526,0.902836779215182,103597
3597,2,0.876930948072084,0.0145775982357434,0.891508546307827,203597
3597,3,0.882461524063919,0.00559900826291272,0.888060532326831,303597
3597,4,0.884236217778849,0.006175835348188,0.890412053127037,403597
3597,5,0.867824492436209,0.0339480405711237,0.901772533007332,503597
