id1,id2,bound
103563,103551,0.9333
103563,103552,0.9333
103563,103553,0.9583
103563,103554,1
103563,103555,1
103563,103556,1
103563,103557,1
103563,103558,1
103563,103559,1
103563,103560,1
103563,103561,1
103563,103562,1
103563,203563,1
103564,103549,0.9333
103564,103550,0.9333
103564,103551,0.9333
103564,103552,0.9333
103564,103553,0.95
103564,103554,0.9667
103564,103555,0.9667
103564,103556,0.9667
103564,103557,0.9667
103564,103558,0.9667
103564,103559,0.9667
103564,103560,0.9667
103564,103561,0.9667
103564,103562,0.9667
103564,103563,0.9667
103564,203564,0.8167
103565,103552,0.9333
103565,103553,0.95
103565,103554,0.9667
103565,103555,0.9667
103565,103556,0.9667
103565,103557,0.9667
103565,103558,0.9667
103565,103559,0.9667
103565,103560,0.9667
103565,103561,0.9667
103565,103562,0.9667
103565,103563,0.9667
103565,103564,1
103565,203565,1
103566,103552,0.9333
103566,103553,0.95
103566,103554,0.9667
103566,103555,0.9667
103566,103556,0.9667
103566,103557,0.9667
103566,103558,0.9667
103566,103559,0.9667
103566,103560,0.9667
103566,103561,0.9667
103566,103562,0.9667
103566,103563,0.9667
103566,103564,1
103566,103565,1
103566,203566,1
103567,103555,0.9667
103567,103556,0.9667
103567,103557,0.9667
103567,103558,0.9667
103567,103559,0.9667
103567,103560,0.9667
103567,103561,0.9667
103567,103562,0.9667
103567,103563,0.9667
103567,103564,0.9667
103567,103565,0.9667
103567,103566,0.9667
103567,203567,0.8167
103568,103559,0.9667
103568,103560,0.9667
103568,103561,0.9667
103568,103562,0.9667
103568,103563,0.9667
103568,103564,0.9667
103568,103565,0.9667
103568,103566,0.9667
103568,103567,1
103568,203568,1
103569,103562,0.9667
103569,103563,0.9667
103569,103564,0.9667
103569,103565,0.9667
103569,103566,0.9667
103569,103567,1
103569,103568,1
103569,203569,1
103570,103562,0.9667
103570,103563,0.9667
103570,103564,0.9667
103570,103565,0.9667
103570,103566,0.9667
103570,103567,1
103570,103568,1
103570,103569,1
103570,203570,1
103571,103562,0.9667
103571,103563,0.9667
103571,103564,0.9667
103571,103565,0.9667
103571,103566,0.9667
103571,103567,1
103571,103568,1
103571,103569,1
103571,203571,1
103572,103556,0.9667
103572,103557,0.9667
103572,103558,0.9667
103572,103559,0.9667
103572,103560,0.9667
103572,103561,0.9667
103572,103562,0.9667
103572,103563,0.9667
103572,103564,0.9667
103572,103565,0.9667
103572,103566,0.9667
103572,103567,1
103572,203572,1
103573,103553,0.95
103573,103554,0.9667
103573,103555,0.9667
103573,103556,0.9667
103573,103557,0.9667
103573,103558,0.9667
103573,103559,0.9667
103573,103560,0.9667
103573,103561,0.9667
103573,103562,0.9667
103573,103563,0.9667
103573,103564,0.9667
103573,103565,0.9667
103573,103566,0.9667
103573,203573,0.8167
103574,103554,0.9667
103574,103555,0.9667
103574,103556,0.9667
103574,103557,0.9667
103574,103558,0.9667
103574,103559,0.9667
103574,103560,0.9667
103574,103561,0.9667
103574,103562,0.9667
103574,103563,0.9667
103574,103564,1
103574,103565,1
103574,203574,1
103575,103554,0.9167
103575,103555,0.9167
103575,103556,0.9167
103575,103557,0.9167
103575,103558,0.9167
103575,103559,0.9167
103575,103560,0.9167
