WP4,campaign,er_sl,pu
3816,5,0.4723651261361214,503816
3817,5,0.003974138212890077,503817
3818,5,0.12790968157380356,503818
3819,5,0.004868119097952281,503819
3820,5,0.38196013200769396,503820
3821,5,8.535074757160645e-5,503821
3822,5,0,503822
3823,5,0.024951258083088707,503823
3824,5,0.035061487548956785,503824
3825,5,0.02851520130901481,503825
3826,5,0.07161237671943077,503826
3827,5,0.24017156536641127,503827
3828,5,0.540205335429036,503828
3829,5,0.1426051376589325,503829
3830,5,0.08530335133803059,503830
3831,5,0.005265284764923073,503831
3832,5,0.11260464739817046,503832
3833,5,0.0011535380571163782,503833
3834,5,0.0012186141249978181,503834
3835,5,0,503835
3836,5,0,503836
3837,5,0,503837
3838,5,0,503838
3839,5,0,503839
3840,5,0,503840
3841,5,0,503841
3842,5,0,503842
3843,5,0,503843
3844,5,0,503844
3845,5,0,503845
3846,5,0,503846
3847,5,0,503847
3848,5,0,503848
3849,5,1.5091301970188964e-4,503849
3850,5,0.01756187026755107,503850
3851,5,0.012204717354892,503851
3852,5,4.5918572409189563e-4,503852
3853,5,0,503853
3854,5,0,503854
3855,5,0,503855
3856,5,0,503856
3857,5,0,503857
3858,5,0,503858
3859,5,0,503859
3860,5,0,503860
3861,5,0,503861
3862,5,2.834388889341429e-6,503862
3863,5,0,503863
3864,5,0,503864
3865,5,0,503865
3866,5,0,503866
3867,5,0,503867
3868,5,0,503868
3869,5,0,503869
3870,5,0,503870
3871,5,0,503871
3872,5,0,503872
3873,5,0,503873
3874,5,0,503874
3875,5,0,503875
3876,5,0,503876
3877,5,0,503877
3878,5,0,503878
3879,5,0,503879
3880,5,0,503880
3947,5,0.9428582085707318,503947
3507,6,0,603507
3508,6,0,603508
3509,6,0,603509
3510,6,0,603510
3511,6,0,603511
3512,6,0,603512
3513,6,0.008085791221682338,603513
3514,6,2.957178133230347e-4,603514
3515,6,0,603515
3516,6,0.0055933121750182105,603516
3517,6,0.17969896823487014,603517
3518,6,0.13849985822452393,603518
3519,6,0,603519
3520,6,0,603520
3521,6,0.09191755710558921,603521
3522,6,0.23481538813554328,603522
3523,6,8.57192600252586e-5,603523
3524,6,0.03825171227240335,603524
3525,6,0.11312137246400732,603525
3526,6,0.028192696485468946,603526
3527,6,0.6391272017278311,603527
3528,6,0.07448688284370855,603528
3529,6,0.0978719137438325,603529
3530,6,0.038517895804562594,603530
3531,6,0.011262409242790107,603531
3532,6,0.19943423489916742,603532
3533,6,0.032223417116996805,603533
3534,6,0.4513067679098266,603534
3535,6,0.11660530162660074,603535
3536,6,0.49310203056835444,603536
3537,6,0.6350460647807902,603537
3538,6,0.9428582085707318,603538
3539,6,0.5352092271620964,603539
3540,6,0.012023791318896571,603540
3541,6,0.7420767059228168,603541
3542,6,0.1135941456117373,603542
3543,6,0.37534975696020617,603543
3544,6,0.49374902364110296,603544
3545,6,0,603545
3546,6,6.953858294002746e-4,603546
3547,6,0,603547
3548,6,5.276350121225564e-4,603548
3549,6,0,603549
3550,6,0,603550
3551,6,0.00854781628888696,603551
3552,6,0.03971723161068416,603552
3553,6,0,603553
3554,6,2.1713368638972262e-4,603554
3555,6,0,603555
3556,6,0,603556
3557,6,0,603557
3558,6,0,603558
3559,6,2.6150088497764874e-4,603559
3560,6,0,603560
3561,6,0,603561
3562,6,0,603562
3563,6,0,603563
3564,6,9.861923319260025e-5,603564
3565,6,0.012062049824078921,603565
3566,6,0.028397759591249527,603566
3567,6,0.061115207577520717,603567
3568,6,0.12406978231053507,603568
3569,6,0.048601560617416856,603569
3570,6,0.0010071167316011002,603570
3571,6,0.012888904194641886,603571
3572,6,0.0022574088505126957,603572
3573,6,0.009478072104431648,603573
3574,6,8.612699598806071e-4,603574
3575,6,0,603575
3576,6,0,603576
3577,6,2.8359205034262047e-4,603577
3578,6,0.0019668417094013783,603578
3579,6,0.02131642360770581,603579
3580,6,0.01264716110447941,603580
3581,6,0.003943614103655996,603581
3582,6,0.011027751099541697,603582
3583,6,0,603583
3584,6,0.005434850803965165,603584
3585,6,0.002146446305358636,603585
3586,6,7.421395827623873e-4,603586
3587,6,0,603587
3588,6,0,603588
3589,6,0.0022214130890235214,603589
3590,6,0.005117260414879383,603590
3592,6,0.0060587301069792675,603592
3593,6,0,603593
3594,6,0.00247682533917469,603594
3595,6,0.012015547351907057,603595
3596,6,0,603596
3597,6,0.0012419582747486527,603597
3598,6,0,603598
3599,6,0.005234055358601748,603599
3600,6,0.001145671411839036,603600
3601,6,0.012108660808437942,603601
3602,6,1.6915962657024087e-4,603602
3603,6,0,603603
3604,6,0,603604
3605,6,0,603605
3606,6,0.0014749463562410262,603606
3607,6,1.8051939399206647e-5,603607
3608,6,0.006885670928486948,603608
3609,6,4.690086506759062e-5,603609
3610,6,8.970296644967615e-4,603610
3611,6,0.005567843618500454,603611
3612,6,0,603612
3613,6,0,603613
3614,6,0.00330677545276588,603614
3615,6,0.00275378879960414,603615
3616,6,0.04147713139531136,603616
3617,6,6.787003626086576e-4,603617
3618,6,0.0011337117755844833,603618
3619,6,0.02269119982779753,603619
3620,6,0.009810767528386133,603620
3621,6,0.015861745431612784,603621
3622,6,0.0017642859615887502,603622
3623,6,0.013193399699753265,603623
3624,6,0.013106986562301552,603624
3625,6,0,603625
3626,6,0.008806952621068126,603626
3627,6,0.0011662968723707787,603627
3628,6,8.88784392691663e-6,603628
3629,6,0,603629
3630,6,0.008335282709141748,603630
3631,6,0.05236919119923493,603631
3632,6,0.0016725475434024625,603632
3633,6,0,603633
3634,6,0.01301137125788084,603634
3635,6,0,603635
3636,6,2.357350182522032e-4,603636
3637,6,0.0022245689598705256,603637
3638,6,0,603638
3639,6,0,603639
3640,6,0,603640
3641,6,0.0038274148340789313,603641
3642,6,0.01008276980314549,603642
3643,6,0.0014901708960606433,603643
3644,6,0.0013012178353092362,603644
3645,6,0.0038051489725424536,603645
3646,6,7.394383446943775e-4,603646
3647,6,0,603647
3648,6,0.021456321463341754,603648
3649,6,0.025979750924114645,603649
3650,6,0.1527308890856096,603650
3651,6,0.030346933890899538,603651
3652,6,0.05219102588055566,603652
3653,6,0,603653
3654,6,0.18164683341126545,603654
3655,6,0.09392115826482623,603655
3656,6,0.09367360379238386,603656
3657,6,0.007055693629225581,603657
3658,6,0.037975501321170134,603658
3659,6,5.505674235434694e-4,603659
3660,6,5.580128232744514e-4,603660
3661,6,0.0014265344261256642,603661
3662,6,0.024872645176370337,603662
3663,6,0.5195049994164601,603663
3664,6,0.11316227236283742,603664
3665,6,0.02916000091854508,603665
3666,6,0.007019297057434354,603666
3667,6,7.907113728168992e-4,603667
3668,6,3.8998527254901836e-5,603668
3669,6,7.025844513631873e-4,603669
3670,6,0.01436795773741646,603670
3671,6,0,603671
3672,6,1.0692064702438847e-5,603672
3673,6,0,603673
3674,6,0.003268574101076382,603674
3675,6,8.474961894099546e-5,603675
3676,6,7.305233345694579e-6,603676
3677,6,0.0010605302365970532,603677
3678,6,0.002530200882133771,603678
3679,6,0.0022836649287965036,603679
3680,6,0.0017488223091637945,603680
3681,6,0.004217073179071016,603681
3682,6,0.004044380206161728,603682
3683,6,0,603683
3684,6,0,603684
3685,6,0.007257314887762847,603685
3686,6,0,603686
3687,6,0.01086038415739268,603687
3688,6,0.012140668387788805,603688
3689,6,0.004018802494651086,603689
3690,6,0.0019486989985701636,603690
3691,6,0.03605691946945596,603691
3692,6,0.034509154546970656,603692
3693,6,0.02139756949344761,603693
3694,6,0.04183483121621685,603694
3695,6,0.013352950030234685,603695
3696,6,0.04726367098015136,603696
3697,6,0.17441973277037567,603697
3698,6,0.5188795811159447,603698
3699,6,0.14430480757083539,603699
3700,6,0.0822615734183081,603700
3701,6,0.1222941708616204,603701
3702,6,0.36361865534823573,603702
3703,6,0.02942419635088125,603703
3704,6,0.0075100402754731364,603704
3705,6,0.6658051495671874,603705
3706,6,0.13351462940526063,603706
3707,6,0.980031489045822,603707
3708,6,0.3121716220916632,603708
3709,6,0.16683936979231537,603709
3710,6,0.11813052523541719,603710
3711,6,0.1809224932975618,603711
3712,6,0.2900558218709184,603712
3713,6,1.6081493024122838e-4,603713
3714,6,0.682727178325991,603714
3715,6,1,603715
3716,6,0.11765062554519114,603716
3717,6,0.09478264803129241,603717
3718,6,0.17252441760382267,603718
3719,6,0.12062298684264361,603719
3720,6,0,603720
3721,6,0.010442864912882838,603721
3722,6,0.021182025601413565,603722
3723,6,0,603723
3724,6,0.11925792116149776,603724
3725,6,0.02078668343586513,603725
3727,6,0.051114848924640625,603727
3728,6,0.11204878962968245,603728
3729,6,0.07694901464227216,603729
3730,6,0.12297002557746355,603730
3731,6,0.7658272748063599,603731
3733,6,0.008423402112015642,603733
3734,6,0.2603017407996775,603734
3735,6,0.03259218798751155,603735
3736,6,0.3207588771227299,603736
3737,6,0.5251510761542747,603737
3738,6,0.5247476556005025,603738
3739,6,0.6496869416910434,603739
3740,6,0.20122446080218123,603740
3741,6,0.05022789910449378,603741
3742,6,0.12536547342607549,603742
3743,6,0.04439568746685489,603743
3744,6,0.3845087649405676,603744
3745,6,0.26244761668016475,603745
3746,6,0.1895265731447305,603746
3747,6,0.17390042930265792,603747
3748,6,0.08743888191390825,603748
3749,6,0.06393303027449852,603749
3750,6,0.02134809765456622,603750
3751,6,0.29646376778782657,603751
3752,6,0.06999070789137873,603752
3753,6,0.41476862378580087,603753
3754,6,0.003002686189969734,603754
3755,6,0.0014946493184349876,603755
3756,6,0.013210375473012188,603756
3757,6,1.2538129674416858e-4,603757
3758,6,1.8474434138955934e-4,603758
3759,6,0.003200321871887305,603759
3760,6,0.0011442613389298357,603760
3761,6,0.4341607042028896,603761
3762,6,0.2582926227207969,603762
3763,6,0.031149482284466047,603763
3764,6,0.1555049502471167,603764
3765,6,0.06521845797504576,603765
3766,6,0.4137708524418176,603766
3767,6,0.02622239910710575,603767
3768,6,0.39102494664918414,603768
3769,6,0.17464879744788406,603769
3770,6,0.0676455025709811,603770
3771,6,0.025670784586847836,603771
3772,6,0.16319367922672173,603772
3773,6,0.1130238178544686,603773
3775,6,0.09865268956081512,603775
3776,6,0.0831588259954647,603776
3777,6,0.6304672213096645,603777
3778,6,0.24634346866725076,603778
3779,6,0.23469771130781886,603779
3780,6,6.173784594117387e-4,603780
3781,6,0.002875485401279159,603781
3782,6,0.01646174358505804,603782
3783,6,0.6056530165618802,603783
3784,6,0.39423375273157996,603784
3785,6,0.006677162498415015,603785
3786,6,0.4527903280877065,603786
3787,6,0.08834969275028462,603787
3788,6,0.03322515134651346,603788
3789,6,0.23493758004414853,603789
3790,6,0.14393389303192738,603790
3791,6,0.21009463595453182,603791
3792,6,0.43260448535369794,603792
3793,6,0.4511716946932509,603793
3794,6,0.5933973324127855,603794
3795,6,0.1215188356926974,603795
3796,6,9.458202968180818e-4,603796
3797,6,0.009297574796797931,603797
3798,6,0.19847461925408078,603798
3799,6,0.3101189669852726,603799
3800,6,0.005772303087254002,603800
3801,6,0.25657035170584697,603801
3802,6,0.13781703247552682,603802
3803,6,0.036405766283303144,603803
3804,6,0.129910295387599,603804
3805,6,0.029653623663389913,603805
3806,6,0.0868513078023027,603806
3807,6,0.07641440594040069,603807
3808,6,0.26288818777392375,603808
3809,6,0.0557882985506014,603809
3810,6,0.12159264661145466,603810
3811,6,0.3081832689576998,603811
3812,6,0.02093904660263627,603812
3813,6,0.033381745614997994,603813
3814,6,0.031329462091848254,603814
3815,6,0.013434594272139734,603815
3816,6,0.4723651261361214,603816
3817,6,0.003974138212890077,603817
3818,6,0.12790968157380356,603818
3819,6,0.004868119097952281,603819
3820,6,0.38196013200769396,603820
3821,6,8.535074757160645e-5,603821
3822,6,0,603822
3823,6,0.024951258083088707,603823
3824,6,0.035061487548956785,603824
3825,6,0.02851520130901481,603825
3826,6,0.07161237671943077,603826
3827,6,0.24017156536641127,603827
3828,6,0.540205335429036,603828
3829,6,0.1426051376589325,603829
3830,6,0.08530335133803059,603830
3831,6,0.005265284764923073,603831
3832,6,0.11260464739817046,603832
3833,6,0.0011535380571163782,603833
3834,6,0.0012186141249978181,603834
3835,6,0,603835
3836,6,0,603836
3837,6,0,603837
3838,6,0,603838
3839,6,0,603839
3840,6,0,603840
3841,6,0,603841
3842,6,0,603842
3843,6,0,603843
3844,6,0,603844
3845,6,0,603845
3846,6,0,603846
3847,6,0,603847
3848,6,0,603848
3849,6,1.5091301970188964e-4,603849
3850,6,0.01756187026755107,603850
3851,6,0.012204717354892,603851
3852,6,4.5918572409189563e-4,603852
3853,6,0,603853
3854,6,0,603854
3855,6,0,603855
3856,6,0,603856
3857,6,0,603857
3858,6,0,603858
3859,6,0,603859
3860,6,0,603860
3861,6,0,603861
3862,6,2.834388889341429e-6,603862
3863,6,0,603863
3864,6,0,603864
3865,6,0,603865
3866,6,0,603866
3867,6,0,603867
3868,6,0,603868
3869,6,0,603869
3870,6,0,603870
3871,6,0,603871
3872,6,0,603872
3873,6,0,603873
3874,6,0,603874
3875,6,0,603875
3876,6,0,603876
3877,6,0,603877
3878,6,0,603878
3879,6,0,603879
3880,6,0,603880
3947,6,0.9428582085707318,603947
