WP4,campaign,dr_ss,pu
3550,2,0.05744876667735599,203550
3551,2,0.09498867672974877,203551
3552,2,0.19369454189725172,203552
3553,2,0.07992450934564484,203553
3554,2,0.01757055632799448,203554
3555,2,0.00958924381235145,203555
3556,2,0,203556
3557,2,0.003033189194485965,203557
3558,2,0.013441738408532746,203558
3559,2,0.02824998183381375,203559
3560,2,0.03240595445081924,203560
3561,2,0.10964924079229102,203561
3562,2,0.035935155823333405,203562
3563,2,0,203563
3564,2,0.03435028954177087,203564
3565,2,0.1000763898774745,203565
3566,2,0.28433080513421954,203566
3567,2,0.12335264227196191,203567
3568,2,0.30873798559698284,203568
3569,2,0.17214588630621763,203569
3570,2,0.13596673774949097,203570
3571,2,0.06898590786431624,203571
3572,2,0.10441213327150148,203572
3573,2,0.13660822160023156,203573
3574,2,0.05367266333638885,203574
3575,2,0.05371486239989126,203575
3576,2,0.01205045226412183,203576
3577,2,0.024910189904961508,203577
3578,2,0.02789526347076201,203578
3579,2,0.025253040969703648,203579
3580,2,0.10445013739329623,203580
3581,2,0.07276911152437973,203581
3582,2,0.03494130458449181,203582
3583,2,0.017970012653188563,203583
3584,2,0.07615368219646816,203584
3585,2,0.14290175233522118,203585
3586,2,0.017928188885968723,203586
3587,2,0.005286053650940239,203587
3588,2,0.05869556871284069,203588
3589,2,0.1427209796659211,203589
3590,2,0.12093758644541368,203590
3592,2,0.15267516136300413,203592
3593,2,0.009987670139377958,203593
3594,2,0.09360508719015775,203594
3595,2,0.07441500340630976,203595
3596,2,0.012714328793055668,203596
3597,2,0.026732347594225592,203597
3598,2,0.026328494075142202,203598
3599,2,0.014462633023553807,203599
3600,2,0.025735826847024582,203600
3601,2,0.05116978707752781,203601
3602,2,0.022887783267510026,203602
3603,2,0.008011826142470563,203603
3604,2,0.051476900677758904,203604
3605,2,0.023818024817483456,203605
3606,2,0.09731382457285585,203606
3607,2,0.08686166934756893,203607
3608,2,0.13027089031716219,203608
3609,2,0.06620040484769603,203609
3610,2,0.055098621677008026,203610
3611,2,0.03062035701218936,203611
3612,2,0.040902663390368695,203612
3613,2,0.023709295257040023,203613
3614,2,0.055165497711055014,203614
3615,2,0.13787769296403263,203615
3616,2,0.09314393182545183,203616
3617,2,0.07173886150599174,203617
3618,2,0.10125106228205208,203618
3619,2,0.05245467920576185,203619
3620,2,0.07064449479054179,203620
3621,2,0.09801256067059129,203621
3622,2,0.049608964006267645,203622
3623,2,0.05347179660973926,203623
3624,2,0.07689975522443493,203624
3625,2,0.03761129625498094,203625
3626,2,0.15243307266581685,203626
3627,2,0.1536753953941287,203627
3628,2,0.09658626781478341,203628
3629,2,0.01246633675698607,203629
3630,2,0.10598937955056903,203630
3631,2,0.10709866167554574,203631
3632,2,0.08631454192607403,203632
3633,2,0.007538526829331925,203633
3634,2,0.09314915070327258,203634
3635,2,0.06015393810334302,203635
3636,2,0.014731000726958819,203636
3637,2,0.07462444628677628,203637
3638,2,0.0113518952725418,203638
3639,2,0.08106317204435516,203639
3640,2,0.01457480362656458,203640
3641,2,0.12060558149834737,203641
3642,2,0.35118067645622886,203642
3643,2,0.023116328783868902,203643
