WP4,campaign,flo_rip,pu
3760,3,0.1181640625,303760
3761,3,0.19140625,303761
3762,3,0.25,303762
3763,3,0.31640625,303763
3764,3,0.31640625,303764
3765,3,0.31640625,303765
3766,3,0.25,303766
3767,3,0.31640625,303767
3768,3,0.3525390625,303768
3769,3,0.2822265625,303769
3770,3,0.2822265625,303770
3771,3,0.3525390625,303771
3772,3,0.3525390625,303772
3773,3,0.3525390625,303773
3775,3,0.2822265625,303775
3776,3,0.31640625,303776
3777,3,0.2822265625,303777
3778,3,0.2822265625,303778
3779,3,0.2822265625,303779
3780,3,0.25,303780
3781,3,0.25,303781
3782,3,0.25,303782
3783,3,0.2197265625,303783
3784,3,0.25,303784
3785,3,0.2822265625,303785
3786,3,0.2822265625,303786
3787,3,0.4306640625,303787
3788,3,0.2197265625,303788
3789,3,0.1650390625,303789
3790,3,0.3525390625,303790
3791,3,0.47265625,303791
3792,3,0.4306640625,303792
3793,3,0.4306640625,303793
3794,3,0.2822265625,303794
3795,3,0.66015625,303795
3796,3,0,303796
3797,3,0.25,303797
3798,3,0.25,303798
3799,3,0.25,303799
3800,3,0.25,303800
3801,3,0.25,303801
3802,3,0.25,303802
3803,3,0.19140625,303803
3804,3,0.25,303804
3805,3,0.31640625,303805
3806,3,0,303806
3807,3,0.4306640625,303807
3808,3,0.4306640625,303808
3809,3,0.4306640625,303809
3810,3,0.47265625,303810
3811,3,0.47265625,303811
3812,3,0.47265625,303812
3813,3,0.3525390625,303813
3814,3,0.3525390625,303814
3815,3,0.25,303815
3816,3,0.390625,303816
3817,3,0,303817
3818,3,0.5166015625,303818
3819,3,0.6103515625,303819
3820,3,0.6103515625,303820
3821,3,0,303821
3822,3,0,303822
3823,3,0.4306640625,303823
3824,3,0.390625,303824
3825,3,0.390625,303825
3826,3,0.390625,303826
3827,3,0.390625,303827
3828,3,0.4306640625,303828
3829,3,0.47265625,303829
3830,3,0.4306640625,303830
3831,3,0.5625,303831
3832,3,0.390625,303832
3833,3,1,303833
3834,3,0.2197265625,303834
3835,3,0,303835
3836,3,0.140625,303836
3837,3,0.140625,303837
3838,3,0.2822265625,303838
3839,3,0.31640625,303839
3840,3,0.31640625,303840
3841,3,0.31640625,303841
3842,3,0.2822265625,303842
3843,3,0.390625,303843
3844,3,0.5166015625,303844
3845,3,0.4306640625,303845
3846,3,0.4306640625,303846
3847,3,0.390625,303847
3848,3,0.3525390625,303848
3849,3,0.3525390625,303849
3850,3,0.3525390625,303850
3851,3,0.390625,303851
3852,3,0.25,303852
3853,3,0.3525390625,303853
3854,3,0.390625,303854
3855,3,0.140625,303855
3856,3,0.140625,303856
3857,3,0.140625,303857
3858,3,0.31640625,303858
3859,3,0.765625,303859
3860,3,0.765625,303860
3861,3,0.87890625,303861
3862,3,0.87890625,303862
3863,3,0.0625,303863
3864,3,0.31640625,303864
3865,3,0.2197265625,303865
3866,3,0.140625,303866
3867,3,0.0244140625,303867
3868,3,0.1650390625,303868
3869,3,0.140625,303869
3870,3,0.140625,303870
3871,3,0.140625,303871
3872,3,0.1650390625,303872
3873,3,0.1650390625,303873
3874,3,0.2822265625,303874
3875,3,0.2822265625,303875
3876,3,0.1650390625,303876
3877,3,0.1650390625,303877
3878,3,0.3525390625,303878
3879,3,0.1650390625,303879
3880,3,0.140625,303880
3947,3,0.09765625,303947
3507,4,0.2822265625,403507
3508,4,0.2822265625,403508
3509,4,0.2822265625,403509
3510,4,0.25,403510
3511,4,0.2197265625,403511
3512,4,0.2197265625,403512
3513,4,0.2197265625,403513
3514,4,0.19140625,403514
3515,4,0.2197265625,403515
3516,4,0.2197265625,403516
3517,4,0.19140625,403517
3518,4,0.1650390625,403518
3519,4,0.140625,403519
3520,4,0.4306640625,403520
3521,4,0.140625,403521
3522,4,0.140625,403522
3523,4,0.140625,403523
3524,4,0.140625,403524
3525,4,0.140625,403525
3526,4,0.140625,403526
3527,4,0.140625,403527
3528,4,0.140625,403528
3529,4,0.140625,403529
3530,4,0.140625,403530
3531,4,0.140625,403531
3532,4,0.140625,403532
3533,4,0.140625,403533
3534,4,0.140625,403534
3535,4,0.1181640625,403535
3536,4,0.1181640625,403536
3537,4,0.1181640625,403537
3538,4,0.09765625,403538
3539,4,0.09765625,403539
3540,4,0.09765625,403540
3541,4,0.09765625,403541
3542,4,0.0791015625,403542
3543,4,0.0478515625,403543
3544,4,0.0478515625,403544
3545,4,0.0478515625,403545
3546,4,0.0625,403546
3547,4,0.0478515625,403547
3548,4,0.0478515625,403548
3549,4,0.0478515625,403549
3550,4,0.0478515625,403550
3551,4,0.0478515625,403551
3552,4,0.0478515625,403552
3553,4,0.03515625,403553
3554,4,0.03515625,403554
3555,4,0.03515625,403555
3556,4,0.03515625,403556
3557,4,0.03515625,403557
3558,4,0.03515625,403558
3559,4,0.0478515625,403559
3560,4,0.0478515625,403560
3561,4,0.0478515625,403561
3562,4,0.0625,403562
3563,4,0.0478515625,403563
3564,4,0.0478515625,403564
3565,4,0.0478515625,403565
3566,4,0.0478515625,403566
3567,4,0.0625,403567
3568,4,0.09765625,403568
3569,4,0.09765625,403569
3570,4,0.09765625,403570
3571,4,0.09765625,403571
3572,4,0.0478515625,403572
3573,4,0.0791015625,403573
3574,4,0.03515625,403574
3575,4,0.0478515625,403575
3576,4,0.0478515625,403576
3577,4,0.0478515625,403577
3578,4,0.03515625,403578
3579,4,0.0478515625,403579
3580,4,0.09765625,403580
3581,4,0.09765625,403581
3582,4,0.0478515625,403582
3583,4,0.0478515625,403583
3584,4,0.0625,403584
3585,4,0.0791015625,403585
3586,4,0.09765625,403586
3587,4,0.09765625,403587
3588,4,0.09765625,403588
3589,4,0.09765625,403589
3590,4,0.09765625,403590
3592,4,0.09765625,403592
3593,4,0.03515625,403593
3594,4,0.09765625,403594
3595,4,0.03515625,403595
3596,4,0,403596
3597,4,0.0478515625,403597
3598,4,0.03515625,403598
3599,4,0.03515625,403599
3600,4,0.03515625,403600
3601,4,0.03515625,403601
3602,4,0.0244140625,403602
3603,4,0.03515625,403603
3604,4,0.03515625,403604
3605,4,0.0478515625,403605
3606,4,0.0478515625,403606
3607,4,0.03515625,403607
3608,4,0.03515625,403608
3609,4,0.03515625,403609
3610,4,0.03515625,403610
3611,4,0.03515625,403611
3612,4,0.0244140625,403612
3613,4,0.03515625,403613
3614,4,0.03515625,403614
3615,4,0.03515625,403615
3616,4,0.03515625,403616
3617,4,0.03515625,403617
3618,4,0.03515625,403618
3619,4,0.03515625,403619
3620,4,0.0478515625,403620
3621,4,0.03515625,403621
3622,4,0.015625,403622
3623,4,0.0244140625,403623
3624,4,0.03515625,403624
3625,4,0.0244140625,403625
3626,4,0.0244140625,403626
3627,4,0.0244140625,403627
3628,4,0.0244140625,403628
3629,4,0.03515625,403629
3630,4,0.03515625,403630
3631,4,0.03515625,403631
3632,4,0.0478515625,403632
3633,4,0.0244140625,403633
3634,4,0.0244140625,403634
3635,4,0.0244140625,403635
3636,4,0.0244140625,403636
3637,4,0.0244140625,403637
3638,4,0.0244140625,403638
3639,4,0.0478515625,403639
3640,4,0.09765625,403640
3641,4,0.09765625,403641
3642,4,0.19140625,403642
3643,4,0.2197265625,403643
3644,4,0.2197265625,403644
3645,4,0.2197265625,403645
3646,4,0.19140625,403646
3647,4,0.19140625,403647
3648,4,0.25,403648
3649,4,0.2197265625,403649
3650,4,0.140625,403650
3651,4,0.03515625,403651
3652,4,0,403652
3653,4,0.03515625,403653
3654,4,0.03515625,403654
3655,4,0.03515625,403655
3656,4,0.03515625,403656
3657,4,0.03515625,403657
3658,4,0.0244140625,403658
3659,4,0.0244140625,403659
3660,4,0.03515625,403660
3661,4,0.0244140625,403661
3662,4,0.0244140625,403662
3663,4,0.1181640625,403663
3664,4,0.1181640625,403664
3665,4,0.1181640625,403665
3666,4,0.140625,403666
3667,4,0.140625,403667
3668,4,0.140625,403668
3669,4,0.140625,403669
3670,4,0.1181640625,403670
3671,4,0.1181640625,403671
3672,4,0.140625,403672
3673,4,0.140625,403673
3674,4,0.1181640625,403674
3675,4,0.1181640625,403675
3676,4,0.1181640625,403676
3677,4,0.1650390625,403677
3678,4,0.09765625,403678
3679,4,0.1181640625,403679
3680,4,0.19140625,403680
3681,4,0.140625,403681
3682,4,0.1181640625,403682
3683,4,0.140625,403683
3684,4,0.0791015625,403684
3685,4,0.09765625,403685
3686,4,0.0791015625,403686
3687,4,0.1650390625,403687
3688,4,0.19140625,403688
3689,4,0.1650390625,403689
3690,4,0.1181640625,403690
3691,4,0.1181640625,403691
3692,4,0.1650390625,403692
3693,4,0.3525390625,403693
3694,4,0.390625,403694
3695,4,0.25,403695
3696,4,0.140625,403696
3697,4,0.2197265625,403697
3698,4,0.25,403698
3699,4,0.2822265625,403699
3700,4,0.2822265625,403700
3701,4,0.25,403701
3702,4,0.2197265625,403702
3703,4,0.2197265625,403703
3704,4,0.2822265625,403704
3705,4,0.31640625,403705
3706,4,0.31640625,403706
3707,4,0.2822265625,403707
3708,4,0.4306640625,403708
3709,4,0.2197265625,403709
3710,4,0.2197265625,403710
3711,4,0.25,403711
3712,4,0.2197265625,403712
3713,4,0.25,403713
3714,4,0.2197265625,403714
3715,4,0.2822265625,403715
3716,4,0.0791015625,403716
3717,4,0.2822265625,403717
3718,4,0.25,403718
3719,4,0.47265625,403719
3720,4,0.5625,403720
3721,4,0.6103515625,403721
3722,4,0.6103515625,403722
3723,4,0.4306640625,403723
3724,4,0.25,403724
3725,4,0.25,403725
3727,4,0.25,403727
3728,4,0.25,403728
3729,4,0.2197265625,403729
3730,4,0.2822265625,403730
3731,4,0.2822265625,403731
3733,4,0.1181640625,403733
3734,4,0.31640625,403734
3735,4,0.47265625,403735
3736,4,0.31640625,403736
3737,4,0.2822265625,403737
3738,4,0.2822265625,403738
3739,4,0.2822265625,403739
3740,4,0.25,403740
3741,4,0.2822265625,403741
3742,4,0.2822265625,403742
3743,4,0.2822265625,403743
3744,4,0.2822265625,403744
3745,4,0.2822265625,403745
3746,4,0.2822265625,403746
3747,4,0.2822265625,403747
3748,4,0.25,403748
3749,4,0.140625,403749
3750,4,0.140625,403750
3751,4,0.31640625,403751
3752,4,0.25,403752
3753,4,0.19140625,403753
3754,4,0.19140625,403754
3755,4,0.25,403755
3756,4,0.2197265625,403756
3757,4,0.3525390625,403757
3758,4,0.2822265625,403758
3759,4,0.25,403759
3760,4,0.1181640625,403760
3761,4,0.19140625,403761
3762,4,0.25,403762
3763,4,0.31640625,403763
3764,4,0.31640625,403764
3765,4,0.31640625,403765
3766,4,0.25,403766
3767,4,0.31640625,403767
3768,4,0.3525390625,403768
3769,4,0.2822265625,403769
3770,4,0.2822265625,403770
3771,4,0.3525390625,403771
3772,4,0.3525390625,403772
3773,4,0.3525390625,403773
3775,4,0.2822265625,403775
3776,4,0.31640625,403776
3777,4,0.2822265625,403777
3778,4,0.2822265625,403778
3779,4,0.2822265625,403779
3780,4,0.25,403780
3781,4,0.25,403781
3782,4,0.25,403782
3783,4,0.2197265625,403783
3784,4,0.25,403784
3785,4,0.2822265625,403785
3786,4,0.2822265625,403786
3787,4,0.4306640625,403787
3788,4,0.2197265625,403788
3789,4,0.1650390625,403789
3790,4,0.3525390625,403790
3791,4,0.47265625,403791
3792,4,0.4306640625,403792
3793,4,0.4306640625,403793
3794,4,0.2822265625,403794
3795,4,0.66015625,403795
3796,4,0,403796
3797,4,0.25,403797
3798,4,0.25,403798
3799,4,0.25,403799
3800,4,0.25,403800
3801,4,0.25,403801
3802,4,0.25,403802
3803,4,0.19140625,403803
3804,4,0.25,403804
3805,4,0.31640625,403805
3806,4,0,403806
3807,4,0.4306640625,403807
3808,4,0.4306640625,403808
3809,4,0.4306640625,403809
3810,4,0.47265625,403810
3811,4,0.47265625,403811
3812,4,0.47265625,403812
3813,4,0.3525390625,403813
3814,4,0.3525390625,403814
3815,4,0.25,403815
3816,4,0.390625,403816
3817,4,0,403817
3818,4,0.5166015625,403818
3819,4,0.6103515625,403819
3820,4,0.6103515625,403820
3821,4,0,403821
3822,4,0,403822
3823,4,0.4306640625,403823
3824,4,0.390625,403824
3825,4,0.390625,403825
3826,4,0.390625,403826
3827,4,0.390625,403827
3828,4,0.4306640625,403828
3829,4,0.47265625,403829
3830,4,0.4306640625,403830
3831,4,0.5625,403831
3832,4,0.390625,403832
3833,4,1,403833
3834,4,0.2197265625,403834
3835,4,0,403835
3836,4,0.140625,403836
3837,4,0.140625,403837
3838,4,0.2822265625,403838
3839,4,0.31640625,403839
3840,4,0.31640625,403840
3841,4,0.31640625,403841
3842,4,0.2822265625,403842
3843,4,0.390625,403843
3844,4,0.5166015625,403844
3845,4,0.4306640625,403845
3846,4,0.4306640625,403846
3847,4,0.390625,403847
3848,4,0.3525390625,403848
3849,4,0.3525390625,403849
3850,4,0.3525390625,403850
3851,4,0.390625,403851
3852,4,0.25,403852
3853,4,0.3525390625,403853
3854,4,0.390625,403854
3855,4,0.140625,403855
3856,4,0.140625,403856
3857,4,0.140625,403857
3858,4,0.31640625,403858
3859,4,0.765625,403859
3860,4,0.765625,403860
3861,4,0.87890625,403861
3862,4,0.87890625,403862
3863,4,0.0625,403863
3864,4,0.31640625,403864
3865,4,0.2197265625,403865
3866,4,0.140625,403866
3867,4,0.0244140625,403867
3868,4,0.1650390625,403868
3869,4,0.140625,403869
3870,4,0.140625,403870
3871,4,0.140625,403871
3872,4,0.1650390625,403872
3873,4,0.1650390625,403873
3874,4,0.2822265625,403874
3875,4,0.2822265625,403875
3876,4,0.1650390625,403876
3877,4,0.1650390625,403877
3878,4,0.3525390625,403878
3879,4,0.1650390625,403879
3880,4,0.140625,403880
3947,4,0.09765625,403947
3507,5,0.2822265625,503507
3508,5,0.2822265625,503508
3509,5,0.2822265625,503509
3510,5,0.25,503510
3511,5,0.2197265625,503511
3512,5,0.2197265625,503512
3513,5,0.2197265625,503513
3514,5,0.19140625,503514
3515,5,0.2197265625,503515
3516,5,0.2197265625,503516
3517,5,0.19140625,503517
3518,5,0.1650390625,503518
3519,5,0.140625,503519
3520,5,0.4306640625,503520
3521,5,0.140625,503521
3522,5,0.140625,503522
3523,5,0.140625,503523
3524,5,0.140625,503524
3525,5,0.140625,503525
3526,5,0.140625,503526
3527,5,0.140625,503527
3528,5,0.140625,503528
3529,5,0.140625,503529
3530,5,0.140625,503530
3531,5,0.140625,503531
3532,5,0.140625,503532
3533,5,0.140625,503533
3534,5,0.140625,503534
3535,5,0.1181640625,503535
3536,5,0.1181640625,503536
3537,5,0.1181640625,503537
3538,5,0.09765625,503538
3539,5,0.09765625,503539
3540,5,0.09765625,503540
3541,5,0.09765625,503541
3542,5,0.0791015625,503542
3543,5,0.0478515625,503543
3544,5,0.0478515625,503544
3545,5,0.0478515625,503545
3546,5,0.0625,503546
3547,5,0.0478515625,503547
3548,5,0.0478515625,503548
3549,5,0.0478515625,503549
3550,5,0.0478515625,503550
3551,5,0.0478515625,503551
3552,5,0.0478515625,503552
3553,5,0.03515625,503553
3554,5,0.03515625,503554
3555,5,0.03515625,503555
3556,5,0.03515625,503556
3557,5,0.03515625,503557
3558,5,0.03515625,503558
3559,5,0.0478515625,503559
3560,5,0.0478515625,503560
3561,5,0.0478515625,503561
3562,5,0.0625,503562
3563,5,0.0478515625,503563
3564,5,0.0478515625,503564
3565,5,0.0478515625,503565
3566,5,0.0478515625,503566
3567,5,0.0625,503567
3568,5,0.09765625,503568
3569,5,0.09765625,503569
3570,5,0.09765625,503570
3571,5,0.09765625,503571
3572,5,0.0478515625,503572
3573,5,0.0791015625,503573
3574,5,0.03515625,503574
3575,5,0.0478515625,503575
3576,5,0.0478515625,503576
3577,5,0.0478515625,503577
3578,5,0.03515625,503578
3579,5,0.0478515625,503579
3580,5,0.09765625,503580
3581,5,0.09765625,503581
3582,5,0.0478515625,503582
3583,5,0.0478515625,503583
3584,5,0.0625,503584
3585,5,0.0791015625,503585
3586,5,0.09765625,503586
3587,5,0.09765625,503587
3588,5,0.09765625,503588
3589,5,0.09765625,503589
3590,5,0.09765625,503590
3592,5,0.09765625,503592
3593,5,0.03515625,503593
3594,5,0.09765625,503594
3595,5,0.03515625,503595
3596,5,0,503596
3597,5,0.0478515625,503597
3598,5,0.03515625,503598
3599,5,0.03515625,503599
3600,5,0.03515625,503600
3601,5,0.03515625,503601
3602,5,0.0244140625,503602
3603,5,0.03515625,503603
3604,5,0.03515625,503604
3605,5,0.0478515625,503605
3606,5,0.0478515625,503606
3607,5,0.03515625,503607
3608,5,0.03515625,503608
3609,5,0.03515625,503609
3610,5,0.03515625,503610
3611,5,0.03515625,503611
3612,5,0.0244140625,503612
3613,5,0.03515625,503613
3614,5,0.03515625,503614
3615,5,0.03515625,503615
3616,5,0.03515625,503616
3617,5,0.03515625,503617
3618,5,0.03515625,503618
3619,5,0.03515625,503619
3620,5,0.0478515625,503620
3621,5,0.03515625,503621
3622,5,0.015625,503622
3623,5,0.0244140625,503623
3624,5,0.03515625,503624
3625,5,0.0244140625,503625
3626,5,0.0244140625,503626
3627,5,0.0244140625,503627
3628,5,0.0244140625,503628
3629,5,0.03515625,503629
3630,5,0.03515625,503630
3631,5,0.03515625,503631
3632,5,0.0478515625,503632
3633,5,0.0244140625,503633
3634,5,0.0244140625,503634
3635,5,0.0244140625,503635
3636,5,0.0244140625,503636
3637,5,0.0244140625,503637
3638,5,0.0244140625,503638
3639,5,0.0478515625,503639
3640,5,0.09765625,503640
3641,5,0.09765625,503641
3642,5,0.19140625,503642
3643,5,0.2197265625,503643
3644,5,0.2197265625,503644
3645,5,0.2197265625,503645
3646,5,0.19140625,503646
3647,5,0.19140625,503647
3648,5,0.25,503648
3649,5,0.2197265625,503649
3650,5,0.140625,503650
3651,5,0.03515625,503651
3652,5,0,503652
3653,5,0.03515625,503653
3654,5,0.03515625,503654
3655,5,0.03515625,503655
3656,5,0.03515625,503656
3657,5,0.03515625,503657
3658,5,0.0244140625,503658
3659,5,0.0244140625,503659
3660,5,0.03515625,503660
3661,5,0.0244140625,503661
3662,5,0.0244140625,503662
3663,5,0.1181640625,503663
3664,5,0.1181640625,503664
3665,5,0.1181640625,503665
3666,5,0.140625,503666
3667,5,0.140625,503667
3668,5,0.140625,503668
3669,5,0.140625,503669
3670,5,0.1181640625,503670
3671,5,0.1181640625,503671
3672,5,0.140625,503672
3673,5,0.140625,503673
3674,5,0.1181640625,503674
3675,5,0.1181640625,503675
3676,5,0.1181640625,503676
3677,5,0.1650390625,503677
3678,5,0.09765625,503678
3679,5,0.1181640625,503679
3680,5,0.19140625,503680
3681,5,0.140625,503681
3682,5,0.1181640625,503682
3683,5,0.140625,503683
3684,5,0.0791015625,503684
3685,5,0.09765625,503685
3686,5,0.0791015625,503686
3687,5,0.1650390625,503687
3688,5,0.19140625,503688
3689,5,0.1650390625,503689
3690,5,0.1181640625,503690
3691,5,0.1181640625,503691
3692,5,0.1650390625,503692
3693,5,0.3525390625,503693
3694,5,0.390625,503694
3695,5,0.25,503695
3696,5,0.140625,503696
3697,5,0.2197265625,503697
3698,5,0.25,503698
3699,5,0.2822265625,503699
3700,5,0.2822265625,503700
3701,5,0.25,503701
3702,5,0.2197265625,503702
3703,5,0.2197265625,503703
3704,5,0.2822265625,503704
3705,5,0.31640625,503705
3706,5,0.31640625,503706
3707,5,0.2822265625,503707
3708,5,0.4306640625,503708
3709,5,0.2197265625,503709
3710,5,0.2197265625,503710
3711,5,0.25,503711
3712,5,0.2197265625,503712
3713,5,0.25,503713
3714,5,0.2197265625,503714
3715,5,0.2822265625,503715
3716,5,0.0791015625,503716
3717,5,0.2822265625,503717
3718,5,0.25,503718
3719,5,0.47265625,503719
3720,5,0.5625,503720
3721,5,0.6103515625,503721
3722,5,0.6103515625,503722
3723,5,0.4306640625,503723
3724,5,0.25,503724
3725,5,0.25,503725
3727,5,0.25,503727
3728,5,0.25,503728
3729,5,0.2197265625,503729
3730,5,0.2822265625,503730
3731,5,0.2822265625,503731
3733,5,0.1181640625,503733
3734,5,0.31640625,503734
3735,5,0.47265625,503735
3736,5,0.31640625,503736
3737,5,0.2822265625,503737
3738,5,0.2822265625,503738
3739,5,0.2822265625,503739
3740,5,0.25,503740
3741,5,0.2822265625,503741
3742,5,0.2822265625,503742
3743,5,0.2822265625,503743
3744,5,0.2822265625,503744
3745,5,0.2822265625,503745
3746,5,0.2822265625,503746
3747,5,0.2822265625,503747
3748,5,0.25,503748
3749,5,0.140625,503749
3750,5,0.140625,503750
3751,5,0.31640625,503751
3752,5,0.25,503752
3753,5,0.19140625,503753
3754,5,0.19140625,503754
3755,5,0.25,503755
3756,5,0.2197265625,503756
3757,5,0.3525390625,503757
3758,5,0.2822265625,503758
3759,5,0.25,503759
3760,5,0.1181640625,503760
3761,5,0.19140625,503761
3762,5,0.25,503762
3763,5,0.31640625,503763
3764,5,0.31640625,503764
3765,5,0.31640625,503765
3766,5,0.25,503766
3767,5,0.31640625,503767
3768,5,0.3525390625,503768
3769,5,0.2822265625,503769
3770,5,0.2822265625,503770
3771,5,0.3525390625,503771
3772,5,0.3525390625,503772
3773,5,0.3525390625,503773
3775,5,0.2822265625,503775
3776,5,0.31640625,503776
3777,5,0.2822265625,503777
3778,5,0.2822265625,503778
3779,5,0.2822265625,503779
3780,5,0.25,503780
3781,5,0.25,503781
3782,5,0.25,503782
3783,5,0.2197265625,503783
3784,5,0.25,503784
3785,5,0.2822265625,503785
3786,5,0.2822265625,503786
3787,5,0.4306640625,503787
3788,5,0.2197265625,503788
3789,5,0.1650390625,503789
3790,5,0.3525390625,503790
3791,5,0.47265625,503791
3792,5,0.4306640625,503792
3793,5,0.4306640625,503793
3794,5,0.2822265625,503794
3795,5,0.66015625,503795
3796,5,0,503796
3797,5,0.25,503797
3798,5,0.25,503798
3799,5,0.25,503799
3800,5,0.25,503800
3801,5,0.25,503801
3802,5,0.25,503802
3803,5,0.19140625,503803
3804,5,0.25,503804
3805,5,0.31640625,503805
3806,5,0,503806
3807,5,0.4306640625,503807
3808,5,0.4306640625,503808
3809,5,0.4306640625,503809
3810,5,0.47265625,503810
3811,5,0.47265625,503811
3812,5,0.47265625,503812
3813,5,0.3525390625,503813
3814,5,0.3525390625,503814
3815,5,0.25,503815
3816,5,0.390625,503816
3817,5,0,503817
3818,5,0.5166015625,503818
3819,5,0.6103515625,503819
3820,5,0.6103515625,503820
3821,5,0,503821
3822,5,0,503822
3823,5,0.4306640625,503823
3824,5,0.390625,503824
3825,5,0.390625,503825
3826,5,0.390625,503826
3827,5,0.390625,503827
3828,5,0.4306640625,503828
3829,5,0.47265625,503829
3830,5,0.4306640625,503830
3831,5,0.5625,503831
3832,5,0.390625,503832
3833,5,1,503833
3834,5,0.2197265625,503834
3835,5,0,503835
3836,5,0.140625,503836
3837,5,0.140625,503837
3838,5,0.2822265625,503838
3839,5,0.31640625,503839
3840,5,0.31640625,503840
3841,5,0.31640625,503841
3842,5,0.2822265625,503842
3843,5,0.390625,503843
3844,5,0.5166015625,503844
3845,5,0.4306640625,503845
3846,5,0.4306640625,503846
3847,5,0.390625,503847
3848,5,0.3525390625,503848
3849,5,0.3525390625,503849
3850,5,0.3525390625,503850
3851,5,0.390625,503851
3852,5,0.25,503852
3853,5,0.3525390625,503853
3854,5,0.390625,503854
3855,5,0.140625,503855
3856,5,0.140625,503856
3857,5,0.140625,503857
3858,5,0.31640625,503858
3859,5,0.765625,503859
3860,5,0.765625,503860
3861,5,0.87890625,503861
3862,5,0.87890625,503862
3863,5,0.0625,503863
3864,5,0.31640625,503864
3865,5,0.2197265625,503865
3866,5,0.140625,503866
3867,5,0.0244140625,503867
3868,5,0.1650390625,503868
3869,5,0.140625,503869
3870,5,0.140625,503870
3871,5,0.140625,503871
3872,5,0.1650390625,503872
3873,5,0.1650390625,503873
3874,5,0.2822265625,503874
3875,5,0.2822265625,503875
3876,5,0.1650390625,503876
3877,5,0.1650390625,503877
3878,5,0.3525390625,503878
3879,5,0.1650390625,503879
3880,5,0.140625,503880
3947,5,0.09765625,503947
3507,6,0.2822265625,603507
3508,6,0.2822265625,603508
3509,6,0.2822265625,603509
3510,6,0.25,603510
3511,6,0.2197265625,603511
3512,6,0.2197265625,603512
3513,6,0.2197265625,603513
3514,6,0.19140625,603514
3515,6,0.2197265625,603515
3516,6,0.2197265625,603516
3517,6,0.19140625,603517
3518,6,0.1650390625,603518
3519,6,0.140625,603519
3520,6,0.4306640625,603520
3521,6,0.140625,603521
3522,6,0.140625,603522
3523,6,0.140625,603523
3524,6,0.140625,603524
3525,6,0.140625,603525
3526,6,0.140625,603526
3527,6,0.140625,603527
3528,6,0.140625,603528
3529,6,0.140625,603529
3530,6,0.140625,603530
3531,6,0.140625,603531
3532,6,0.140625,603532
3533,6,0.140625,603533
3534,6,0.140625,603534
3535,6,0.1181640625,603535
3536,6,0.1181640625,603536
3537,6,0.1181640625,603537
3538,6,0.09765625,603538
3539,6,0.09765625,603539
3540,6,0.09765625,603540
3541,6,0.09765625,603541
3542,6,0.0791015625,603542
3543,6,0.0478515625,603543
3544,6,0.0478515625,603544
3545,6,0.0478515625,603545
3546,6,0.0625,603546
3547,6,0.0478515625,603547
3548,6,0.0478515625,603548
3549,6,0.0478515625,603549
3550,6,0.0478515625,603550
3551,6,0.0478515625,603551
3552,6,0.0478515625,603552
3553,6,0.03515625,603553
3554,6,0.03515625,603554
3555,6,0.03515625,603555
3556,6,0.03515625,603556
3557,6,0.03515625,603557
3558,6,0.03515625,603558
3559,6,0.0478515625,603559
3560,6,0.0478515625,603560
3561,6,0.0478515625,603561
3562,6,0.0625,603562
3563,6,0.0478515625,603563
3564,6,0.0478515625,603564
3565,6,0.0478515625,603565
3566,6,0.0478515625,603566
3567,6,0.0625,603567
3568,6,0.09765625,603568
3569,6,0.09765625,603569
3570,6,0.09765625,603570
3571,6,0.09765625,603571
3572,6,0.0478515625,603572
3573,6,0.0791015625,603573
3574,6,0.03515625,603574
3575,6,0.0478515625,603575
3576,6,0.0478515625,603576
3577,6,0.0478515625,603577
3578,6,0.03515625,603578
3579,6,0.0478515625,603579
3580,6,0.09765625,603580
3581,6,0.09765625,603581
3582,6,0.0478515625,603582
3583,6,0.0478515625,603583
3584,6,0.0625,603584
3585,6,0.0791015625,603585
3586,6,0.09765625,603586
3587,6,0.09765625,603587
3588,6,0.09765625,603588
3589,6,0.09765625,603589
3590,6,0.09765625,603590
3592,6,0.09765625,603592
3593,6,0.03515625,603593
3594,6,0.09765625,603594
3595,6,0.03515625,603595
3596,6,0,603596
3597,6,0.0478515625,603597
3598,6,0.03515625,603598
3599,6,0.03515625,603599
3600,6,0.03515625,603600
3601,6,0.03515625,603601
3602,6,0.0244140625,603602
3603,6,0.03515625,603603
3604,6,0.03515625,603604
3605,6,0.0478515625,603605
3606,6,0.0478515625,603606
3607,6,0.03515625,603607
3608,6,0.03515625,603608
3609,6,0.03515625,603609
3610,6,0.03515625,603610
3611,6,0.03515625,603611
3612,6,0.0244140625,603612
3613,6,0.03515625,603613
3614,6,0.03515625,603614
3615,6,0.03515625,603615
3616,6,0.03515625,603616
3617,6,0.03515625,603617
3618,6,0.03515625,603618
3619,6,0.03515625,603619
3620,6,0.0478515625,603620
3621,6,0.03515625,603621
3622,6,0.015625,603622
3623,6,0.0244140625,603623
3624,6,0.03515625,603624
3625,6,0.0244140625,603625
3626,6,0.0244140625,603626
3627,6,0.0244140625,603627
3628,6,0.0244140625,603628
3629,6,0.03515625,603629
3630,6,0.03515625,603630
3631,6,0.03515625,603631
3632,6,0.0478515625,603632
3633,6,0.0244140625,603633
3634,6,0.0244140625,603634
3635,6,0.0244140625,603635
3636,6,0.0244140625,603636
3637,6,0.0244140625,603637
3638,6,0.0244140625,603638
3639,6,0.0478515625,603639
3640,6,0.09765625,603640
